total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-46.985,25.785,1.761,446.0,49.972,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|rvi_crossunder_signal^120^60|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-46.925,25.959,1.762,443.0,49.258,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^20|rvi_crossunder_signal^90^63|sma_fast_crossunder_slow_3^40^112&trailing_stop^34^1.5|emacd_start_increase^55^99
-46.857,30.134,1.445,448.0,49.296,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^20|rvi_crossunder_signal^90^63&roc_crossover0^30|trailing_stop^34^1.5
-46.46,25.39,1.825,449.0,48.444,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^20|rsi_fast_crossunder_slow^25^60|sma_fast_crossunder_slow_3^40^112&trailing_stop^34^1.5|emacd_start_increase^55^99
-46.239,29.339,1.469,484.0,49.833,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|emacd_start_decrease^50^100|roc_crossunder0^30&roc_crossover0^30|trailing_stop^34^1.5
-46.134,26.222,1.735,450.0,49.215,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^25|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-46.112,29.955,1.446,444.0,49.133,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^25|rvi_crossunder_signal^120^60&roc_crossover0^30|trailing_stop^34^1.5
-46.072,29.607,1.453,483.0,49.678,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|emacd_start_decrease^45^108|roc_crossunder0^30&roc_crossover0^30|trailing_stop^34^1.5
-46.041,25.517,1.795,435.0,47.971,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&mass_crossover1^80^72|price_crossunder_ema^20|emacd_start_decrease^50^100&trailing_stop^34^1.5|emacd_start_increase^55^99
-45.995,25.17,1.816,441.0,49.145,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|emacd_start_decrease^50^100|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
