开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,strategy_name
2026-02-18 03:15:00,2026-06-18,15.356,54.495,1.407,6.6,4.95,38.725,8.257,0.432,0.824,28.0,75.0,2.745,47.12,2.8,smacd_increase^80^128|kdj_d_neutral^140^126^98^75^25&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|kc_price_crossover_low^20.0^8.0^3.8999999999999995&trailing_stop^34^2.5|trailing_stop^34^3.0
2026-02-18 03:15:00,2026-06-18,15.034,53.185,1.406,6.444,4.848,37.824,8.253,0.432,0.854,28.0,75.0,2.694,47.222,2.8,smacd_increase^80^128|kdj_d_neutral^140^126^98^75^25&smi_k_crossover0^70^21^EMA|stoch_d_crossover50^160^128^112|smacd_start_increase^210^294&trailing_stop^34^2.5|trailing_stop^34^3.0
2026-02-18 03:15:00,2026-06-18,15.395,54.654,1.402,6.717,4.932,38.99,8.137,0.426,0.825,27.0,74.074,2.889,47.245,2.7,smacd_increase^80^128|kdj_d_neutral^140^126^98^75^25&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|kc_price_crossover_low^10.0^10.0^3.4999999999999996&aroon_diff_crossunder0^109|trailing_stop^34^2.5
2026-02-18 03:15:00,2026-06-18,15.011,53.092,1.094,6.447,4.798,48.517,8.235,0.431,0.845,28.0,78.571,2.682,47.489,2.8,smacd_increase^80^128|smi_d_neutral^160^80^144^30.0^-30.0^SMA&smi_k_crossover0^70^21^EMA|stoch_d_crossover50^160^128^112|smacd_start_increase^210^294&trailing_stop^34^2.5|trailing_stop^34^3.0
2026-02-18 03:15:00,2026-06-18,15.149,53.654,1.41,6.54,4.816,38.059,8.204,0.429,0.789,28.0,71.429,3.697,47.359,2.8,smacd_increase^80^128|kdj_d_neutral^140^126^98^75^25&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|kc_price_crossover_low^20.0^8.0^3.8999999999999995&aroon_diff_crossunder0^89|trailing_stop^34^2.5
2026-02-18 03:15:00,2026-06-18,15.029,53.166,1.651,6.445,4.978,32.197,8.249,0.432,0.799,31.0,70.968,2.475,46.423,3.1,smacd_increase^80^128|convexity_higher1^6^SMA&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|kc_price_crossover_low^20.0^8.0^3.8999999999999995&aroon_diff_crossunder0^109|trailing_stop^34^2.5
2026-02-18 03:15:00,2026-06-18,15.379,54.589,1.402,6.68,4.968,38.938,8.172,0.428,0.819,28.0,71.429,3.277,47.234,2.8,smacd_increase^80^128|kdj_d_neutral^140^126^98^75^25&smi_k_crossover0^70^21^EMA|stoch_d_crossover50^160^128^112|smacd_start_increase^210^294&aroon_diff_crossunder0^109|trailing_stop^34^2.5
