param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
150.0,atr_fast_lower_slow^150^420,2026-03-01 23:00:00,2026-06-17 23:45:00,-1.573,-5.414,15.739,-0.19,-0.231,-0.344,28.516,1.493,2.635,41.0,53.659,0.881,48.673,0.0,-4.334,-67.482,13.852,-1.817,-2.057,-4.872,37.141,1.944,7.512,4.0,50.0,0.583,48.868,0.0,5.284,87.134,3.335,3.771,5.075,26.125,23.104,1.209,3.334,9.0,55.556,3.074,48.654,0.0,-1.442,-18.366,11.314,-0.756,-1.059,-1.623,24.282,1.271,2.067,15.0,53.333,0.732,48.231,0.0,-0.857,-20.117,6.086,-0.754,-0.945,-3.306,26.685,1.397,1.063,16.0,50.0,0.904,48.997,0.0,atr_fast_lower_slow,[150 420],420,,,,
20.0,atr_fast_lower_slow^20^36,2026-03-01 23:00:00,2026-06-17 23:45:00,6.819,24.968,10.863,0.875,1.249,2.298,28.541,1.494,0.302,358.0,52.514,0.982,48.87,0.0,8.649,174.054,5.352,4.688,6.985,32.52,37.125,1.943,0.38,79.0,55.696,1.097,50.492,0.0,1.658,22.159,9.801,0.961,1.274,2.261,23.067,1.207,0.297,101.0,53.465,0.948,47.774,0.0,-3.592,-51.528,10.251,-2.122,-2.893,-5.027,24.282,1.271,0.274,113.0,47.788,0.966,49.011,0.0,0.306,6.78,4.913,0.252,0.393,1.38,26.941,1.41,0.25,68.0,55.882,0.808,47.575,0.0,atr_fast_lower_slow,[20 36],36,,,,
70.0,skew_positive^70^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,27.326,126.194,8.206,4.441,6.278,15.378,28.418,1.487,0.597,181.0,46.961,1.589,49.802,0.0,6.997,127.501,7.302,3.433,4.965,17.461,37.135,1.944,0.626,48.0,45.833,1.606,49.311,0.0,-2.291,-31.75,8.138,-1.399,-1.941,-3.902,22.696,1.188,0.588,51.0,41.176,1.233,48.24,0.0,12.507,300.703,5.212,12.392,16.672,57.696,24.266,1.27,0.554,56.0,50.0,1.727,52.029,0.0,8.24,448.038,5.331,16.807,26.433,84.04,26.657,1.395,0.607,28.0,53.571,1.597,49.498,0.0,skew_positive,"[np.int64(70), 'EMA']",EMA,,,,
60.0,skew_positive^60^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,29.657,140.488,8.165,4.929,6.02,17.206,28.501,1.492,0.472,229.0,51.528,1.297,49.746,0.0,3.064,44.306,8.165,1.193,1.276,5.426,37.129,1.943,0.469,64.0,48.438,1.211,49.951,0.0,3.931,59.875,5.42,2.592,3.872,11.047,23.097,1.209,0.476,63.0,47.619,1.363,47.93,0.0,7.446,132.995,6.289,5.479,7.457,21.148,24.273,1.271,0.477,65.0,52.308,1.258,51.249,0.0,12.645,1191.225,2.475,44.747,73.708,481.215,26.621,1.393,0.425,40.0,60.0,1.528,49.833,0.0,skew_positive,"[np.int64(60), 'EMA']",EMA,,,,
180.0,skew_negative^180^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,32.138,156.396,7.082,5.489,7.945,22.083,28.493,1.491,1.351,80.0,61.25,1.153,49.322,0.0,6.541,116.004,7.082,3.124,4.993,16.38,37.133,1.944,1.431,21.0,61.905,1.054,48.228,0.0,8.651,174.519,5.637,7.555,10.396,30.962,23.098,1.209,1.364,22.0,63.636,1.24,49.431,0.0,17.507,568.705,5.521,23.495,35.169,103.003,24.205,1.267,1.148,27.0,70.37,1.161,50.572,0.0,-2.833,-82.225,6.554,-3.085,-3.757,-12.546,26.653,1.395,1.308,13.0,38.462,1.16,48.997,0.0,skew_negative,"[np.int64(180), 'EMA']",EMA,,,,
190.0,skew_negative^190^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,33.716,166.885,7.042,5.855,8.637,23.7,28.502,1.492,1.422,76.0,57.895,1.376,48.983,0.0,8.985,184.559,7.042,4.971,8.134,26.21,37.126,1.943,1.767,17.0,58.824,1.414,48.278,0.0,9.032,186.454,4.722,8.073,11.304,39.484,23.095,1.209,1.5,20.0,70.0,1.056,49.431,0.0,10.743,232.64,5.912,9.591,14.288,39.352,24.256,1.27,1.069,29.0,51.724,1.795,48.699,0.0,1.638,41.759,6.07,1.565,1.959,6.88,26.683,1.397,1.308,13.0,61.538,0.754,49.916,0.0,skew_negative,"[np.int64(190), 'EMA']",EMA,,,,
12.0,convexity_higher1^12^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,7.246,26.662,14.121,0.935,1.273,1.888,28.514,1.493,2.77,39.0,53.846,1.222,49.054,0.0,-6.868,-124.201,14.121,-3.344,-4.775,-8.796,37.138,1.944,3.338,9.0,22.222,1.028,47.589,0.0,7.764,148.44,3.921,6.425,8.555,37.855,23.103,1.209,2.0,15.0,60.0,2.27,49.534,0.0,6.974,121.237,8.225,4.995,6.828,14.741,24.274,1.271,3.445,9.0,77.778,3.24,50.104,0.0,-0.118,-2.56,7.654,-0.096,-0.126,-0.334,26.675,1.396,1.889,9.0,44.444,1.254,48.997,0.0,convexity_higher1,"[np.int64(12), 'EMA']",EMA,,,,
6.0,convexity_higher1^6^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,29.416,138.983,11.162,4.885,6.907,12.452,28.45,1.489,0.075,1436.0,51.253,1.11,49.591,0.0,5.313,87.604,11.162,2.359,3.56,7.849,37.141,1.944,0.069,437.0,51.259,1.038,48.327,0.0,11.578,279.399,3.257,12.209,16.642,85.797,22.885,1.198,0.073,409.0,51.834,1.226,49.741,0.0,2.348,31.435,5.423,1.297,1.772,5.797,24.246,1.269,0.08,387.0,50.904,1.024,50.468,0.0,7.598,382.238,5.257,14.353,19.72,72.711,26.631,1.394,0.083,206.0,50.971,1.292,50.0,0.0,convexity_higher1,"[np.int64(6), 'EMA']",EMA,,,,
8.0,convexity_lower1^8^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,-2.835,-9.904,20.78,-0.347,-0.442,-0.477,28.507,1.492,0.217,497.0,48.491,1.045,48.207,0.0,11.754,285.983,7.583,7.703,8.832,37.715,37.126,1.943,0.204,147.0,52.381,1.32,50.64,0.0,-6.422,-113.296,10.193,-4.909,-6.933,-11.115,23.078,1.208,0.219,137.0,41.606,0.98,46.118,0.0,-3.862,-56.252,10.585,-2.317,-3.289,-5.314,24.276,1.271,0.23,135.0,50.37,0.85,47.607,0.0,-3.345,-102.775,6.263,-3.853,-5.581,-16.41,26.676,1.396,0.21,81.0,49.383,0.841,48.411,0.0,convexity_lower1,"[np.int64(8), 'SMA']",SMA,,,,
8.0,convexity_lower1^8^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,-1.344,-4.613,20.881,-0.162,-0.206,-0.221,28.511,1.492,0.204,529.0,49.149,1.035,48.221,0.0,11.483,274.788,7.583,7.401,8.486,36.238,37.13,1.943,0.196,153.0,54.248,1.214,50.591,0.0,-5.855,-99.885,10.618,-4.33,-6.118,-9.407,23.07,1.208,0.21,143.0,43.357,0.974,46.222,0.0,-4.628,-70.375,11.363,-2.897,-4.136,-6.193,24.29,1.271,0.223,139.0,46.763,0.95,47.399,0.0,-1.431,-35.691,5.292,-1.337,-1.941,-6.745,26.689,1.397,0.175,97.0,52.577,0.839,48.746,0.0,convexity_lower1,"[np.int64(8), 'EMA']",EMA,,,,
