param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
150.0,smacd_crossover_signal,[150 270 165],smacd_crossover_signal^150^270^165,4,0,20,0.003,0.35726589992079644,20,0.48,1.448,60.0,2.524,0.331,-1.0,0.3471381215469613,20,0.521,1.933,55.0,2.035,0.27,-1.0,0.37452973098810144,20,0.498,2.146,60.0,1.43,0.232,-1.0,0.35668959925442684,270,165,
170.0,smi_k_crossover0,[170 85 'SMA'],smi_k_crossover0^170^85^SMA,4,0,12,0.002,0.3608035655888401,12,0.442,1.212,75.0,0.92,0.365,-1.0,0.32068339933993395,12,0.628,1.224,66.667,2.331,0.513,-1.0,0.4621546405228758,12,0.428,1.353,58.333,1.799,0.316,-1.0,0.3090773688100517,85,SMA,
230.0,tsi_crossover0,[230 207 'EMA'],tsi_crossover0^230^207^EMA,4,0,7,0.001,0.36989819790234335,7,0.471,0.514,71.429,4.368,0.916,-1.0,0.35991180933852135,7,0.476,0.266,100.0,100.0,1.789,-1.0,0.3928252631578947,7,0.447,0.294,100.0,100.0,1.52,-1.0,0.3604735714285714,207,EMA,
220.0,tsi_crossover0,[220 198 'EMA'],tsi_crossover0^220^198^EMA,4,0,8,0.001,0.3881294819839698,8,0.334,0.552,62.5,4.087,0.605,-1.0,0.24794659420289858,8,0.637,0.61,75.0,11.797,1.044,-1.0,0.49246365573770495,8,0.706,0.397,87.5,23.19,1.778,-1.0,0.5820854408060452,198,EMA,
210.0,kdj_d_crossover50,[210 168  63],kdj_d_crossover50^210^168^63,4,0,9,0.001,0.42648873311570196,9,0.427,1.127,55.556,2.962,0.379,-1.0,0.3102247826086956,9,0.786,0.886,88.889,2.681,0.887,-1.0,0.5990100677200902,9,0.619,1.07,66.667,2.758,0.579,-1.0,0.45836660747663543,168,63,
110.0,sma_fast_crossover_slow,[110 264],sma_fast_crossover_slow^110^264,4,0,11,0.002,0.43304264471706605,11,0.452,0.833,81.818,1.098,0.543,-1.0,0.3335684033613445,11,0.745,0.926,90.909,0.706,0.805,-1.0,0.5634565334773218,11,0.653,1.029,81.818,1.982,0.635,-1.0,0.4861074149659864,264,,
220.0,tsi_crossover_signal,[220 132 176 'SMA'],tsi_crossover_signal^220^132^176^SMA,4,0,16,0.002,0.4428132434031762,16,0.591,1.649,43.75,4.514,0.358,-1.0,0.42852696785930866,16,0.672,1.556,75.0,1.379,0.432,-1.0,0.4907154755784062,16,0.564,1.875,56.25,2.031,0.301,-1.0,0.4066755839999999,132,176,SMA
200.0,kdj_d_crossover50,[200  80 140],kdj_d_crossover50^200^80^140,4,0,10,0.001,0.4557857536016586,10,0.573,1.152,70.0,1.85,0.497,-1.0,0.42105054687499993,10,0.736,1.204,70.0,2.286,0.611,-1.0,0.546693953488372,10,0.559,1.462,70.0,1.228,0.382,-1.0,0.4062614705882353,80,140,
160.0,stoch_d_crossover50,[160 128  80],stoch_d_crossover50^160^128^80,4,0,11,0.002,0.4619892498852346,11,0.644,1.264,63.636,2.39,0.509,-1.0,0.4737679746835443,11,0.542,1.192,63.636,1.87,0.455,-1.0,0.3966512416107383,11,0.719,1.328,72.727,1.429,0.541,-1.0,0.5305494503012047,128,80,
170.0,stoch_d_crossover50,[170 153  51],stoch_d_crossover50^170^153^51,4,0,11,0.002,0.48643180645792605,11,0.615,1.03,63.636,4.587,0.597,-1.0,0.45620461165048537,11,0.7,1.031,54.545,6.83,0.679,-1.0,0.5232686711930165,11,0.686,1.241,63.636,2.3,0.553,-1.0,0.506744496373892,153,51,
190.0,stoch_k_crossover50,[190 133],stoch_k_crossover50^190^133,4,0,11,0.002,0.4882818432942706,11,0.492,0.868,72.727,2.404,0.567,-1.0,0.3639212903225806,11,0.763,1.377,81.818,0.856,0.554,-1.0,0.5636946477850399,11,0.914,1.264,90.909,0.879,0.723,-1.0,0.6860640189873418,133,,
180.0,stoch_k_crossover50,[180 144],stoch_k_crossover50^180^144,4,0,11,0.002,0.4907840283954816,11,0.528,0.7,81.818,2.551,0.754,-1.0,0.3974784,11,0.72,1.459,72.727,1.484,0.493,-1.0,0.528871830020562,11,0.892,1.31,81.818,2.064,0.681,-1.0,0.6669163969465649,144,,
170.0,smi_d_crossover0,[170 68 119 'EMA'],smi_d_crossover0^170^68^119^EMA,4,0,9,0.001,0.4919014006248171,9,0.564,0.647,77.778,4.205,0.872,-1.0,0.42921533230293657,9,0.741,1.157,66.667,5.834,0.64,-1.0,0.5519201123595505,9,0.758,1.437,66.667,2.312,0.527,-1.0,0.5585885038274182,68,119,EMA
220.0,smacd_crossover_signal_2,[220 396 308],smacd_crossover_signal_2^220^396^308,4,0,6,0.001,0.5001938906689057,6,0.331,0.688,66.667,1.873,0.481,-1.0,0.24284719476744188,6,0.921,1.261,66.667,2.911,0.73,-1.0,0.6917871292624901,6,1.143,1.631,83.333,0.899,0.701,-1.0,0.8561707725321888,396,308,
160.0,smi_d_crossover0,[160 80 48 'EMA'],smi_d_crossover0^160^80^48^EMA,4,0,10,0.001,0.5205347293469063,10,0.505,0.973,70.0,1.812,0.519,-1.0,0.3718471223021583,10,0.936,1.448,80.0,2.473,0.646,-1.0,0.6975527071823203,10,0.849,1.556,80.0,2.73,0.546,-1.0,0.6267267802056554,80,48,EMA
190.0,smi_k_crossover0,[190 114 'EMA'],smi_k_crossover0^190^114^EMA,4,0,8,0.001,0.5231379273560166,8,0.739,1.129,75.0,5.261,0.655,-1.0,0.551160469441984,8,0.761,0.987,75.0,8.091,0.771,-1.0,0.5737724113475177,8,0.516,1.17,62.5,2.265,0.441,-1.0,0.37712984615384615,114,EMA,
18.0,kc_price_crossover_high_2,[18.   7.   3.9],kc_price_crossover_high_2^18.0^7.0^3.8999999999999995,4,0,1,0.0,0.5246500000000001,1,0.618,0.0,100.0,100.0,0.0,-1.0,0.4326,1,0.681,0.0,100.0,100.0,0.0,-1.0,0.4767,1,1.181,0.0,100.0,100.0,0.0,-1.0,0.8267,7.0,3.8999999999999995,
18.0,kc_price_crossover_high,[18.   7.   3.9],kc_price_crossover_high^18.0^7.0^3.8999999999999995,4,0,1,0.0,0.5246500000000001,1,0.618,0.0,100.0,100.0,0.0,-1.0,0.4326,1,0.681,0.0,100.0,100.0,0.0,-1.0,0.4767,1,1.181,0.0,100.0,100.0,0.0,-1.0,0.8267,7.0,3.8999999999999995,
140.0,ema_fast_crossover_slow,[140 280],ema_fast_crossover_slow^140^280,4,0,8,0.001,0.5267442211538462,8,0.505,0.5,87.5,2.98,1.01,-1.0,0.3892035,8,0.829,0.546,87.5,19.826,1.518,-1.0,0.6684078205128204,8,0.798,0.448,87.5,26.185,1.781,-1.0,0.6581006250000001,280,,
