param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
240.0,stoch_k_neutral^240^216^80^20,2026-03-01 23:00:00,2026-06-17 23:45:00,86.662,723.768,30.835,7.619,8.364,23.472,94.995,4.972,4.911,22.0,68.182,1.274,50.748,0.0,38.536,5154.922,30.835,38.138,37.579,167.177,135.166,7.075,5.008,6.0,83.333,5.297,53.15,0.0,52.658,17119.433,27.972,194.942,286.691,612.03,87.818,4.597,3.001,10.0,70.0,2.016,50.311,0.0,-7.927,-145.583,20.027,-2.208,-2.609,-7.269,65.943,3.452,4.429,7.0,42.857,0.886,50.052,0.0,-4.131,-138.603,17.995,-2.344,-2.932,-7.702,59.128,3.095,8.502,2.0,50.0,0.633,48.495,0.0,stoch_k_neutral,[240 216  80  20],216,80,20,,
80.0,stoch_d_neutral^80^56^40^60^40,2026-03-01 23:00:00,2026-06-17 23:45:00,42.168,228.293,39.692,2.401,2.871,5.752,95.069,4.976,1.0,108.0,55.556,1.078,49.153,0.0,-17.897,-639.717,39.692,-4.726,-5.309,-16.117,135.36,7.085,0.939,32.0,50.0,0.856,47.736,0.0,23.67,1227.254,17.513,13.966,20.018,70.077,87.872,4.599,0.968,31.0,58.065,1.108,49.224,0.0,30.201,2138.428,11.639,32.445,46.146,183.724,65.91,3.45,0.969,32.0,59.375,1.839,50.156,0.0,7.53,375.707,13.078,6.354,8.329,28.729,59.125,3.095,1.063,16.0,50.0,1.508,49.833,0.0,stoch_d_neutral,[80 56 40 60 40],56,40,60,40,
210.0,stoch_d_neutral^210^168^147^80^20,2026-03-01 23:00:00,2026-06-17 23:45:00,255.759,7180.54,26.042,75.611,101.613,275.733,94.967,4.971,6.753,16.0,75.0,1.996,51.243,0.0,141.379,4480448.021,15.416,33186.249,47188.772,290627.527,135.009,7.067,5.008,6.0,83.333,2026.653,53.494,0.0,64.987,44217.286,26.042,503.605,710.436,1697.947,87.801,4.596,4.286,7.0,71.429,3.263,51.346,0.0,-4.305,-64.293,15.987,-0.975,-1.11,-4.022,65.945,3.452,7.751,4.0,75.0,0.216,50.624,0.0,-6.641,-298.034,18.127,-5.041,-6.212,-16.441,59.124,3.095,8.502,2.0,50.0,0.451,48.244,0.0,stoch_d_neutral,[210 168 147  80  20],168,147,80,20,
60.0,kdj_k_neutral^60^54^80^20,2026-03-01 23:00:00,2026-06-17 23:45:00,-11.273,-43.463,38.393,-0.457,-0.48,-1.132,95.013,4.973,1.831,59.0,57.627,0.729,50.226,0.0,-2.501,-35.02,38.393,-0.259,-0.245,-0.912,135.212,7.077,2.003,15.0,66.667,0.537,52.805,0.0,0.672,8.488,28.026,0.097,0.126,0.303,87.888,4.6,1.579,19.0,57.895,0.811,49.379,0.0,-14.061,-370.949,18.946,-5.626,-6.69,-19.579,65.935,3.451,2.819,11.0,45.455,0.411,48.959,0.0,5.153,194.34,14.98,3.287,4.106,12.974,59.127,3.095,1.0,17.0,52.941,1.171,49.247,0.0,kdj_k_neutral,[60 54 80 20],54,80,20,,
11.0,kdj_k_neutral^11^3^70^30,2026-03-01 23:00:00,2026-06-17 23:45:00,45.528,255.252,30.262,2.699,3.541,8.435,94.58,4.951,0.083,1296.0,54.784,0.913,51.172,0.0,-0.127,-1.553,30.262,-0.011,-0.017,-0.051,135.186,7.076,0.086,350.0,56.857,0.787,51.624,0.0,13.157,350.166,18.557,4.052,4.598,18.87,86.425,4.524,0.089,337.0,56.973,0.855,50.466,0.0,16.523,505.643,17.559,7.663,10.086,28.797,65.984,3.454,0.081,382.0,54.712,0.962,51.821,0.0,10.501,754.35,10.193,12.884,19.526,74.005,58.547,3.065,0.074,230.0,48.261,1.276,50.502,0.0,kdj_k_neutral,[11  3 70 30],3,70,30,,
60.0,kdj_d_neutral^60^24^30^55^45,2026-03-01 23:00:00,2026-06-17 23:45:00,19.921,84.738,49.421,0.892,1.045,1.715,95.01,4.973,0.697,155.0,57.419,0.903,48.87,0.0,-38.661,-5212.549,46.61,-38.559,-43.727,-111.834,135.184,7.076,0.699,43.0,53.488,0.442,45.915,0.0,20.043,823.849,19.643,9.376,11.382,41.941,87.863,4.599,0.638,47.0,55.319,1.231,50.311,0.0,36.522,3812.482,10.679,57.868,90.543,357.009,65.883,3.448,0.756,41.0,60.976,1.936,49.376,0.0,19.317,4344.679,8.212,73.525,105.613,529.041,59.091,3.093,0.654,26.0,65.385,1.334,50.753,0.0,kdj_d_neutral,[60 24 30 55 45],24,30,55,45,
200.0,kdj_d_neutral^200^180^180^80^20,2026-03-01 23:00:00,2026-06-17 23:45:00,121.611,1371.073,32.367,14.434,18.75,42.36,94.992,4.972,13.506,8.0,87.5,0.689,50.791,0.0,161.714,11974921.555,15.416,88720.209,124415.981,776762.015,134.974,7.065,7.512,4.0,100.0,100.0,53.986,0.0,7.744,147.89,32.367,1.683,2.09,4.569,87.891,4.6,7.501,4.0,75.0,5.468,50.414,0.0,-15.354,-437.813,19.074,-6.64,-7.552,-22.954,65.933,3.451,31.006,1.0,0.0,0.0,49.48,0.0,-7.146,-340.51,18.416,-5.759,-7.109,-18.49,59.123,3.095,8.502,2.0,50.0,0.42,48.077,0.0,kdj_d_neutral,[200 180 180  80  20],180,180,80,20,
50.0,smi_neutral^50^40^5.0^-5.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,19.97,84.994,41.156,0.894,1.099,2.065,95.02,4.974,0.761,142.0,48.592,1.295,48.193,0.0,-23.222,-1165.427,41.156,-8.618,-9.865,-28.318,135.224,7.078,0.812,37.0,51.351,0.703,46.161,0.0,33.021,3122.715,12.97,35.543,53.268,240.763,87.857,4.599,0.638,47.0,46.809,2.239,49.534,0.0,7.163,125.88,9.672,1.909,2.876,13.014,65.944,3.452,0.756,41.0,51.22,1.253,48.283,0.0,9.65,623.603,9.918,10.549,14.877,62.874,59.117,3.094,0.85,20.0,40.0,2.246,49.331,0.0,smi_neutral,[50 40 5.0 -5.0 'SMA'],40,5.0,-5.0,SMA,
170.0,smi_neutral^170^153^30.0^-30.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,229.587,5523.916,25.756,58.166,77.636,214.472,94.968,4.971,6.753,16.0,75.0,1.783,51.172,0.0,135.01,3237154.185,17.49,23976.032,33486.302,185090.515,135.016,7.067,5.008,6.0,100.0,100.0,53.839,0.0,63.455,39458.146,25.756,449.428,644.424,1532.007,87.796,4.595,4.286,7.0,71.429,3.025,50.725,0.0,-9.426,-188.927,15.987,-2.865,-3.232,-11.818,65.942,3.452,7.751,4.0,50.0,0.271,50.468,0.0,-5.262,-200.949,17.673,-3.399,-4.176,-11.37,59.127,3.095,8.502,2.0,50.0,0.545,48.495,0.0,smi_neutral,[170 153 30.0 -30.0 'SMA'],153,30.0,-30.0,SMA,
11.0,smi_d_neutral^11^3^3^5.0^-5.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,32.716,160.206,47.655,1.689,2.474,3.362,94.848,4.965,0.111,976.0,51.434,1.055,48.8,0.0,-18.86,-716.549,40.705,-5.294,-9.198,-17.604,135.353,7.085,0.121,249.0,48.193,0.989,46.604,0.0,-10.309,-230.077,23.932,-2.643,-3.181,-9.614,87.049,4.556,0.112,267.0,47.94,0.999,48.085,0.0,36.813,3911.62,10.285,59.376,87.297,380.317,65.879,3.448,0.105,295.0,54.237,1.254,50.156,0.0,33.336,48247.217,5.512,817.885,1277.094,8753.032,58.99,3.088,0.101,168.0,56.548,1.494,51.505,0.0,smi_d_neutral,[11 3 3 5.0 -5.0 'SMA'],3,3,5.0,-5.0,SMA
160.0,smi_d_neutral^160^112^144^25.0^-25.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,459.893,33596.558,24.84,353.902,463.148,1352.491,94.932,4.969,4.502,24.0,79.167,1.365,51.666,0.0,216.808,122090902.784,15.416,905144.007,1315731.287,7919515.401,134.886,7.06,5.008,6.0,83.333,100.0,53.691,0.0,91.657,274422.069,24.84,3128.187,3752.754,11047.366,87.726,4.592,2.728,11.0,81.818,1.007,52.433,0.0,-1.889,-24.652,15.987,-0.374,-0.429,-1.542,65.955,3.452,3.876,8.0,62.5,0.573,50.676,0.0,-6.006,-250.071,17.818,-4.23,-5.2,-14.035,59.125,3.095,8.502,2.0,50.0,0.493,48.579,0.0,smi_d_neutral,[160 112 144 25.0 -25.0 'SMA'],112,144,25.0,-25.0,SMA
190.0,rvi_neutral^190^15.0^-15.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,8.653,32.366,36.681,0.341,0.418,0.882,95.018,4.973,21.609,5.0,80.0,0.409,50.551,0.0,46.578,10332.946,27.708,76.439,96.046,372.925,135.18,7.076,6.009,5.0,80.0,2.391,53.74,0.0,3.946,60.158,32.367,0.684,0.845,1.859,87.893,4.601,30.005,1.0,100.0,100.0,50.259,0.0,-15.354,-437.813,19.074,-6.64,-7.552,-22.954,65.933,3.451,31.006,1.0,0.0,0.0,49.48,0.0,-15.778,-2227.567,23.32,-37.699,-46.804,-95.522,59.089,3.093,17.004,1.0,0.0,0.0,47.324,0.0,rvi_neutral,[190 15.0 -15.0 'SMA'],15.0,-15.0,SMA,,
