param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
18.0,second_wave_trend_1,[18],second_wave_trend_1^18,4,4,130,0.024,0.26442580818814615,130,0.166,1.027,56.154,1.269,0.162,78.26086956521738,0.21928810126582282,130,0.208,1.286,61.538,0.97,0.162,46.7479674796748,0.27477349922239497,130,0.274,1.759,61.538,0.93,0.156,6.0057197330791245,0.3617485389425811,,,
120.0,mass_crossunder1,[120  72],mass_crossunder1^120^72,4,2,37,0.007,0.2660027213173047,37,0.339,0.672,70.27,1.641,0.504,-1.0,0.24927093749999998,37,0.377,1.216,70.27,0.922,0.31,-1.0,0.27208176809210527,36,0.414,1.346,72.222,0.814,0.308,-1.0,0.2987136106983655,72,,
110.0,mass_crossunder1,[110  88],mass_crossunder1^110^88,4,2,37,0.007,0.27271930125099436,37,0.341,0.688,75.676,1.252,0.496,-1.0,0.25053091569767444,37,0.388,1.239,64.865,1.185,0.313,-1.0,0.28010531073446326,36,0.439,1.375,69.444,0.965,0.319,-1.0,0.3171112509090909,88,,
110.0,ema_fast_crossover_slow,[110 198],ema_fast_crossover_slow^110^198,4,0,10,0.002,0.2822604652459115,10,0.323,0.589,70.0,1.761,0.548,-1.0,0.23849903225806454,10,0.492,1.063,70.0,1.315,0.463,-1.0,0.3603402445907808,10,0.38,1.183,60.0,1.35,0.321,-1.0,0.27454437869822484,198,,
230.0,emacd_histogram_start_increase,[230 644 322],emacd_histogram_start_increase^230^644^322,4,3,74,0.014,0.2948712015685384,74,0.234,0.936,62.162,1.207,0.25,-31.28342245989305,0.167895,73,0.298,1.283,57.534,1.377,0.232,187.3115577889447,0.3963980670303975,73,0.345,1.343,61.644,1.213,0.257,133.92857142857142,0.460021407297096,644,322,
140.0,ema_fast_crossover_slow,[140 364],ema_fast_crossover_slow^140^364,4,0,5,0.001,0.2974429497905853,5,0.494,0.248,100.0,100.0,1.992,-1.0,0.414681129032258,5,0.24,0.645,80.0,0.571,0.372,-1.0,0.17425116279069763,5,0.261,0.741,80.0,0.651,0.352,-1.0,0.18913518218623482,364,,
100.0,kc_price_crossover_high,[100.   60.    3.9],kc_price_crossover_high^100.0^60.0^3.8999999999999995,4,3,97,0.018,0.3194745519469751,97,0.256,1.122,53.608,1.785,0.228,-21.69076751946607,0.18328869875222817,97,0.272,1.518,63.918,0.934,0.179,-68.6414708886619,0.19381164690382083,97,0.63,1.753,69.072,1.207,0.359,9.732824427480917,0.8484335424985738,60.0,3.8999999999999995,
100.0,kc_price_crossover_high_2,[100.   60.    3.9],kc_price_crossover_high_2^100.0^60.0^3.8999999999999995,4,3,97,0.018,0.3194745519469751,97,0.256,1.122,53.608,1.785,0.228,-21.69076751946607,0.18328869875222817,97,0.272,1.518,63.918,0.934,0.179,-68.6414708886619,0.19381164690382083,97,0.63,1.753,69.072,1.207,0.359,9.732824427480917,0.8484335424985738,60.0,3.8999999999999995,
200.0,aroon_diff_crossover0,[200],aroon_diff_crossover0^200,4,0,17,0.003,0.3200529235208767,17,0.287,0.953,64.706,1.206,0.301,-1.0,0.20695018887722974,17,0.457,1.207,76.471,0.884,0.379,-1.0,0.3320122038111019,17,0.792,1.441,76.471,1.09,0.55,-1.0,0.5848708396946565,,,
240.0,kdj_d_crossover50,[240 192 216],kdj_d_crossover50^240^192^216,4,0,5,0.001,0.33680758650215714,5,0.444,0.755,60.0,2.412,0.588,-1.0,0.3290775099337748,5,0.494,0.84,60.0,2.488,0.588,-1.0,0.36613633333333334,5,0.427,0.964,60.0,1.746,0.443,-1.0,0.31213965767634855,192,216,
