param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
17.0,kdj_k_neutral^17^8^85^15,2026-03-02 01:00:00,2026-06-17 18:15:00,19.269,81.681,17.254,2.525,3.162,4.734,32.346,1.693,0.346,311.0,53.055,1.057,45.015,0.0,1.697,22.951,11.148,0.591,0.667,2.059,38.842,2.033,0.342,87.0,59.77,0.714,47.823,0.0,8.829,182.273,6.727,6.046,7.452,27.096,30.146,1.578,0.32,93.0,54.839,1.161,44.601,0.0,8.275,174.279,10.221,5.628,8.291,17.051,30.967,1.621,0.369,78.0,48.718,1.423,45.563,0.0,0.016,0.35,8.356,0.012,0.019,0.042,28.107,1.471,0.3,56.0,44.643,1.257,40.195,0.0,kdj_k_neutral,[17  8 85 15],8,85,15,,
11.0,kdj_k_neutral^11^3^85^15,2026-03-02 01:00:00,2026-06-17 18:15:00,48.791,284.386,12.181,8.816,11.025,23.347,32.259,1.689,0.149,721.0,54.508,1.073,46.164,0.0,8.381,168.698,11.956,4.349,4.862,14.11,38.787,2.03,0.146,203.0,56.158,0.912,48.335,0.0,15.48,484.272,4.834,16.26,19.87,100.187,29.783,1.559,0.158,189.0,60.847,0.927,45.473,0.0,12.481,344.893,8.618,11.11,16.621,40.021,31.043,1.625,0.156,185.0,49.73,1.35,46.408,0.0,5.26,205.362,5.529,7.294,11.855,37.141,28.155,1.474,0.114,147.0,49.66,1.244,43.12,0.0,kdj_k_neutral,[11  3 85 15],3,85,15,,
11.0,kdj_d_neutral^11^4^6^70^30,2026-03-02 01:00:00,2026-06-17 18:15:00,29.361,139.246,19.917,4.315,5.459,6.991,32.272,1.689,0.202,533.0,51.595,1.132,45.182,0.0,-8.838,-182.963,19.917,-4.738,-5.679,-9.186,38.618,2.021,0.198,150.0,49.333,0.859,44.942,0.0,25.3,1489.811,4.776,49.358,70.959,311.967,30.184,1.58,0.199,150.0,60.0,1.253,45.137,0.0,13.598,404.302,6.941,13.086,16.199,58.253,30.895,1.617,0.206,140.0,55.0,1.145,47.887,0.0,0.182,4.043,4.836,0.144,0.207,0.836,28.035,1.467,0.177,95.0,36.842,1.748,41.603,0.0,kdj_d_neutral,[11  4  6 70 30],4,6,70,30,
240.0,kdj_d_neutral^240^168^168^75^25,2026-03-02 01:00:00,2026-06-17 18:15:00,52.513,317.952,9.453,9.831,12.572,33.635,32.341,1.693,6.734,16.0,75.0,1.863,45.849,0.0,11.892,297.518,9.453,7.653,9.142,31.473,38.874,2.035,9.913,3.0,66.667,100.0,48.143,0.0,11.778,291.824,6.201,9.685,11.508,47.058,30.132,1.577,4.254,7.0,85.714,0.871,43.729,0.0,11.288,288.568,7.561,9.314,14.205,38.163,30.983,1.622,4.112,7.0,57.143,1.987,46.69,0.0,10.019,700.015,4.918,25.006,38.785,142.34,27.994,1.465,8.389,2.0,100.0,100.0,44.204,0.0,kdj_d_neutral,[240 168 168  75  25],168,168,75,25,
20.0,smi_neutral^20^6^25.0^-25.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,26.781,123.456,13.579,3.818,4.822,9.092,32.333,1.692,0.287,375.0,54.133,1.046,44.125,0.0,-0.91,-11.772,13.579,-0.304,-0.368,-0.867,38.762,2.029,0.275,108.0,53.704,0.856,45.391,0.0,15.1,461.156,4.624,15.291,20.854,99.726,30.159,1.579,0.292,102.0,55.882,1.239,43.26,0.0,8.671,187.305,6.886,6.048,7.337,27.199,30.97,1.621,0.285,101.0,56.436,1.018,45.493,0.0,2.791,82.103,3.731,2.916,4.459,22.008,28.159,1.474,0.25,67.0,49.254,1.212,41.387,0.0,smi_neutral,[20 6 25.0 -25.0 'SMA'],6,25.0,-25.0,SMA,
200.0,smi_neutral^200^100^35.0^-35.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,56.237,353.553,6.738,10.932,14.906,52.468,32.341,1.693,5.13,21.0,71.429,2.156,44.978,0.0,10.506,241.091,5.734,6.202,7.261,42.046,38.874,2.035,5.948,5.0,80.0,15.478,48.079,0.0,18.531,704.496,5.193,23.397,38.292,135.657,30.111,1.576,4.254,7.0,85.714,1.125,42.522,0.0,13.271,386.224,6.738,12.464,19.526,57.317,30.988,1.622,3.598,8.0,62.5,1.722,45.704,0.0,5.82,242.762,4.493,8.664,13.226,54.027,28.02,1.467,4.195,4.0,50.0,3.646,42.687,0.0,smi_neutral,[200 100 35.0 -35.0 'SMA'],100,35.0,-35.0,SMA,
220.0,smi_d_neutral^220^66^110^30.0^-30.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,30.886,148.933,15.596,4.632,6.276,9.549,32.151,1.683,5.13,21.0,61.905,1.358,44.755,0.0,-9.838,-216.607,11.112,-5.572,-6.617,-19.493,38.875,2.035,4.956,6.0,33.333,0.395,45.134,0.0,10.868,254.433,7.054,8.671,13.387,36.069,29.344,1.536,4.254,7.0,57.143,2.022,42.723,0.0,19.396,848.587,6.225,27.406,44.458,136.326,30.964,1.621,3.198,9.0,66.667,2.643,46.972,0.0,10.114,715.071,4.836,25.544,39.604,147.85,27.993,1.465,8.389,2.0,100.0,100.0,44.095,0.0,smi_d_neutral,[220 66 110 30.0 -30.0 'SMA'],66,110,30.0,-30.0,SMA
230.0,smi_d_neutral^230^69^69^30.0^-30.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,60.733,399.322,8.004,12.351,16.983,49.893,32.332,1.692,4.31,25.0,64.0,2.245,44.978,0.0,1.916,26.243,8.004,0.675,0.808,3.279,38.873,2.035,4.248,7.0,57.143,0.912,46.095,0.0,20.659,900.699,3.375,29.921,47.5,266.88,30.102,1.576,2.978,10.0,60.0,5.286,43.058,0.0,18.422,754.981,6.739,24.386,39.853,112.038,30.96,1.62,3.198,9.0,66.667,2.24,46.408,0.0,10.916,854.607,4.308,30.535,47.368,198.385,27.988,1.465,8.389,2.0,100.0,100.0,44.095,0.0,smi_d_neutral,[230 69 69 30.0 -30.0 'SMA'],69,69,30.0,-30.0,SMA
29.0,rvi_neutral^29^25.0^-25.0^EMA,2026-03-02 01:00:00,2026-06-17 18:15:00,12.615,49.565,15.237,1.532,1.895,3.253,32.343,1.693,0.616,175.0,52.0,1.108,45.126,0.0,3.905,60.075,11.561,1.545,1.769,5.196,38.876,2.035,0.607,49.0,57.143,0.901,48.464,0.0,1.938,26.544,10.556,0.88,1.101,2.515,30.172,1.579,0.634,47.0,48.936,1.195,42.656,0.0,2.227,32.246,8.449,1.042,1.384,3.817,30.943,1.62,0.738,39.0,51.282,1.075,45.634,0.0,3.581,115.18,4.29,4.112,6.188,26.85,28.013,1.466,0.39,43.0,48.837,1.394,42.579,0.0,rvi_neutral,[29 25.0 -25.0 'EMA'],25.0,-25.0,EMA,,
17.0,rvi_neutral^17^20.0^-20.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,46.662,266.062,8.567,8.255,10.277,31.056,32.229,1.687,0.155,693.0,54.978,1.074,45.534,0.0,12.15,308.901,8.567,7.985,9.419,36.056,38.684,2.025,0.141,211.0,58.294,0.912,48.079,0.0,14.755,440.847,4.591,14.668,18.322,96.015,30.056,1.573,0.161,185.0,55.676,1.156,44.735,0.0,7.851,160.958,5.749,5.219,6.523,27.998,30.842,1.614,0.171,168.0,55.357,1.008,46.338,0.0,6.18,269.113,4.691,9.597,16.03,57.369,28.043,1.468,0.127,132.0,48.485,1.378,41.387,0.0,rvi_neutral,[17 20.0 -20.0 'SMA'],20.0,-20.0,SMA,,
110.0,rvi_signal_neutral^110^99^15.0^-15.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,13.307,52.704,17.111,1.629,2.092,3.08,32.355,1.694,15.391,7.0,71.429,0.991,44.83,0.0,12.184,310.425,5.734,7.988,9.399,54.137,38.862,2.034,9.913,3.0,100.0,100.0,48.656,0.0,5.254,87.396,8.575,2.899,3.616,10.192,30.151,1.578,9.927,3.0,66.667,1.559,43.327,0.0,-5.739,-103.042,11.568,-3.324,-4.929,-8.908,30.997,1.622,9.594,3.0,33.333,1.045,43.944,0.0,1.387,34.972,7.218,1.248,1.874,4.845,28.033,1.467,16.779,1.0,100.0,100.0,42.037,0.0,rvi_signal_neutral,[110 99 15.0 -15.0 'SMA'],99,15.0,-15.0,SMA,
14.0,rvi_signal_neutral^14^7^15.0^-15.0^SMA,2026-03-02 01:00:00,2026-06-17 18:15:00,68.399,484.714,6.336,15.019,20.332,76.499,32.274,1.689,0.259,416.0,53.846,1.304,45.219,0.0,23.264,1205.084,4.701,31.135,46.766,256.358,38.705,2.026,0.24,124.0,53.226,1.417,46.607,0.0,22.67,1125.525,4.281,37.39,48.897,262.939,30.103,1.576,0.231,129.0,54.264,1.504,44.266,0.0,5.254,91.527,6.336,2.968,3.437,14.445,30.842,1.614,0.288,100.0,56.0,0.944,46.761,0.0,6.328,280.508,3.347,9.949,16.655,83.812,28.196,1.476,0.254,66.0,53.03,1.28,42.145,0.0,rvi_signal_neutral,[14 7 15.0 -15.0 'SMA'],7,15.0,-15.0,SMA,
210.0,mass_higher1^210^168,2026-03-02 01:00:00,2026-06-17 18:15:00,6.399,23.391,19.779,0.724,0.991,1.183,32.32,1.692,4.489,24.0,54.167,1.012,43.606,0.0,0.967,12.54,9.97,0.323,0.467,1.258,38.778,2.03,3.717,8.0,62.5,0.685,44.622,0.0,-0.677,-8.627,8.975,-0.286,-0.383,-0.961,30.153,1.578,4.254,7.0,57.143,0.736,42.119,0.0,-2.962,-44.836,16.196,-1.447,-1.847,-2.768,30.99,1.622,3.598,8.0,37.5,1.305,44.366,0.0,9.873,677.138,5.396,24.191,37.311,125.485,27.992,1.465,4.195,4.0,75.0,1.833,43.229,0.0,mass_higher1,[210 168],168,,,,
30.0,mass_higher1^30^21,2026-03-02 01:00:00,2026-06-17 18:15:00,18.414,77.307,23.439,2.391,3.237,3.298,32.331,1.692,0.695,155.0,51.613,1.176,44.681,0.0,7.942,155.642,9.573,4.009,5.437,16.259,38.822,2.032,0.661,45.0,57.778,1.038,46.927,0.0,17.637,633.148,5.752,21.038,28.099,110.072,30.095,1.575,0.662,45.0,64.444,1.207,43.394,0.0,8.874,194.184,9.302,6.264,9.174,20.876,30.999,1.623,0.72,40.0,47.5,1.657,46.549,0.0,-14.696,-1880.778,16.131,-67.403,-84.216,-116.593,27.903,1.461,0.621,27.0,25.926,0.791,39.978,0.0,mass_higher1,[30 21],21,,,,
