开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,strategy_name
2026-02-18 03:00:00,2026-06-18,19.774,73.22,4.047,5.645,3.288,18.092,12.97,0.679,0.92,20.0,65.0,2.491,48.687,2.0,smacd_histogram_increase^170^340^102&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,19.833,73.481,4.452,5.219,3.561,16.505,14.079,0.737,0.839,28.0,60.714,2.179,47.044,2.8,price_higher_sma^8&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,19.844,73.531,4.204,5.176,3.677,17.492,14.207,0.744,0.831,30.0,60.0,2.188,46.812,3.0,adx_plus_higher_minus^6&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,19.847,73.542,4.844,5.136,3.448,15.183,14.318,0.749,1.103,22.0,54.545,3.378,47.303,2.2,smacd_higher_signal^70^98^63&smacd_start_increase^220^484&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,19.92,73.865,4.829,5.982,3.586,15.297,12.348,0.646,1.196,14.0,64.286,2.706,48.438,1.4,stoch_k_overbought^120^60^50&smacd_start_increase^220^484&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,19.968,74.078,3.923,5.868,3.587,18.883,12.624,0.661,1.449,11.0,72.727,2.893,48.232,1.1,smacd_histogram_increase^170^340^102&stoch_k_crossover_d^230^184^207&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,19.98,74.131,4.709,4.732,3.475,15.744,15.666,0.82,1.032,27.0,51.852,2.729,47.327,2.7,rvi_signal_overbought^40^36^0.0^SMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.054,74.459,4.863,5.968,3.527,15.312,12.476,0.653,0.944,17.0,70.588,2.562,49.561,1.7,smacd_higher_signal^70^98^63&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.056,74.468,4.701,4.935,3.321,15.841,15.089,0.79,1.136,22.0,54.545,2.706,47.462,2.2,rvi_higher_signal^55^16&smacd_histogram_start_increase^150^390^210&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.061,74.488,4.448,5.209,3.659,16.748,14.3,0.748,0.822,28.0,53.571,2.597,47.244,2.8,smi_d_overbought^26^23^18^0.0^EMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.066,74.511,3.007,5.354,3.694,24.776,13.917,0.728,0.873,27.0,62.963,2.37,46.968,2.7,rvi_higher_signal^55^16&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.094,74.636,3.411,6.216,3.172,21.882,12.006,0.628,1.023,11.0,54.545,8.205,49.732,1.1,bb_neutral^140.0^2.5&bb_price_crossover_high_2^220.0^2.3&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.099,74.655,2.402,6.283,3.959,31.077,11.882,0.622,1.108,16.0,68.75,4.689,48.014,1.6,tsi_higher_signal^140^56^56^SMA&adx_plus_crossover_minus^190&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.146,74.866,3.967,4.837,3.541,18.87,15.478,0.81,1.183,24.0,62.5,2.274,47.059,2.4,atr_fast_higher_slow^30^84&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.159,74.922,4.105,5.174,3.723,18.25,14.481,0.758,0.848,29.0,55.172,2.395,46.727,2.9,ema_fast_higher_slow^70^112&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.169,74.965,2.62,5.996,3.888,28.617,12.503,0.654,1.016,19.0,68.421,3.099,47.445,1.9,smacd_increase^150^210&adx_plus_crossover_minus^190&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.251,75.332,4.318,5.385,3.588,17.444,13.99,0.732,0.813,27.0,55.556,2.698,48.165,2.7,ma_atr_long_period^35.0^42.0^2.3999999999999995&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.263,75.382,4.453,5.207,3.705,16.929,14.477,0.758,0.827,29.0,55.172,2.431,47.523,2.9,kdj_d_overbought^40^36^36^50&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.27,75.415,4.3,6.142,3.186,17.537,12.279,0.643,1.084,12.0,50.0,7.175,49.536,1.2,rvi_neutral^29^25.0^-25.0^EMA&bb_price_crossover_high_2^220.0^2.3&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.316,75.621,5.032,5.139,3.359,15.027,14.715,0.77,1.107,21.0,52.381,3.539,47.1,2.1,smi_neutral^20^6^25.0^-25.0^SMA&smacd_histogram_start_increase^150^390^210&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.321,75.643,3.866,5.228,3.425,19.567,14.467,0.757,1.114,22.0,68.182,2.131,47.209,2.2,stoch_k_overbought^50^35^50&rsi_crossover50^140&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.364,75.833,4.479,4.415,3.334,16.93,17.175,0.899,0.545,60.0,50.0,2.12,47.012,6.0,ma_atr_long_period^50.0^60.0^2.3999999999999995&rsi_fast_crossover_slow^25^60&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,20.365,75.836,4.313,4.868,3.509,17.585,15.579,0.815,1.043,26.0,61.538,2.139,47.513,2.6,aroon_diff_higher0^90&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.368,75.852,3.777,5.066,3.603,20.081,14.973,0.784,1.094,25.0,64.0,2.307,46.946,2.5,rvi_higher_signal^55^16&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.382,75.914,4.69,5.531,3.851,16.188,13.726,0.718,0.858,28.0,60.714,2.313,47.108,2.8,supertrend_long_period^40.0^1.5&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.385,75.927,4.773,5.173,3.68,15.907,14.677,0.768,0.827,30.0,60.0,1.95,46.997,3.0,stoch_k_overbought^120^60^50&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.407,76.022,3.651,5.788,3.554,20.823,13.134,0.687,0.891,21.0,61.905,2.958,48.547,2.1,tsi_higher_signal^140^56^56^SMA&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.419,76.076,2.371,5.729,3.51,32.08,13.279,0.695,0.912,24.0,58.333,3.403,48.942,2.4,kdj_d_overbought^40^36^36^50&price_crossover_sma_2^140&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.422,76.092,3.972,5.32,3.525,19.158,14.303,0.749,1.053,21.0,57.143,2.663,47.862,2.1,smacd_higher_signal^50^110^65&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.437,76.156,4.883,5.222,3.381,15.595,14.583,0.763,0.896,26.0,61.538,2.164,47.364,2.6,kdj_k_neutral^17^8^85^15&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.462,76.269,4.466,5.263,3.767,17.077,14.492,0.759,1.035,25.0,64.0,1.933,46.381,2.5,emacd_increase^14^25&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.465,76.28,4.918,5.47,3.324,15.511,13.946,0.73,0.999,21.0,57.143,2.757,48.273,2.1,kdj_d_neutral^11^4^6^70^30&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.47,76.307,3.934,5.026,3.782,19.398,15.181,0.795,0.822,34.0,55.882,2.264,46.326,3.4,bb_neutral^30.0^1.9&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.501,76.443,4.971,5.308,3.735,15.379,14.402,0.754,0.83,29.0,58.621,2.387,46.527,2.9,rvi_signal_neutral^14^7^15.0^-15.0^SMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.532,76.58,3.929,6.189,3.156,19.491,12.374,0.648,0.961,12.0,50.0,8.096,49.04,1.2,smacd_higher_signal^50^110^65&bb_price_crossover_high^220.0^2.3&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.549,76.655,3.514,5.169,3.734,21.815,14.829,0.776,0.828,30.0,56.667,2.283,46.759,3.0,trix_higher0^50&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.56,76.706,4.671,4.955,3.246,16.422,15.481,0.81,0.578,39.0,53.846,2.637,47.5,3.9,smi_overbought^60^24^0.0^EMA&kdj_k_crossover_d^60^18^18&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,20.589,76.835,4.475,5.484,3.896,17.168,14.01,0.733,0.954,25.0,56.0,2.737,46.667,2.5,atr_fast_higher_slow^30^84&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.634,77.038,5.018,5.127,3.654,15.351,15.025,0.786,1.051,26.0,61.538,2.274,46.981,2.6,price_higher_ema^6&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.652,77.115,3.727,5.049,3.124,20.693,15.273,0.799,0.823,28.0,50.0,3.007,47.249,2.8,sma_fast_higher_slow^8^21&second_wave_trend_1^18&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.73,77.466,3.192,5.743,3.867,24.266,13.488,0.706,1.386,16.0,81.25,2.959,47.368,1.6,smacd_increase^150^210&adx_plus_crossover_minus^180&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.747,77.541,4.119,5.372,3.626,18.827,14.435,0.756,1.063,22.0,54.545,3.084,48.021,2.2,tsi_higher_signal^70^49^42^SMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.754,77.573,3.704,5.759,3.698,20.943,13.471,0.705,0.84,23.0,60.87,2.467,48.438,2.3,smacd_higher_signal^50^110^65&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.836,77.941,3.309,5.32,3.989,23.553,14.65,0.767,0.847,31.0,58.065,2.324,46.702,3.1,smacd_increase^150^210&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.872,78.1,3.82,5.006,3.912,20.443,15.601,0.817,0.811,37.0,54.054,2.234,46.376,3.7,rsi_neutral^90^70^30&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.879,78.132,5.018,5.108,3.755,15.569,15.296,0.801,1.068,27.0,62.963,2.142,46.858,2.7,price_higher_ema^12&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.882,78.146,4.784,5.802,3.506,16.336,13.47,0.705,0.903,25.0,56.0,3.066,47.95,2.5,skew_negative^110^EMA&second_wave_trend_2^18&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.893,78.194,4.013,5.406,3.627,19.483,14.465,0.757,1.055,23.0,60.87,2.883,47.635,2.3,smacd_histogram_increase^100^200^120&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.907,78.259,3.941,5.491,3.926,19.858,14.252,0.746,0.862,29.0,62.069,2.285,46.94,2.9,price_higher_ema^12&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,20.928,78.352,5.185,4.861,3.527,15.11,16.117,0.844,0.577,51.0,50.98,2.217,47.743,5.1,kdj_k_higher_d^210^84^63&rsi_fast_crossover_slow^30^48&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,20.931,78.367,4.996,4.695,3.748,15.686,16.693,0.874,1.032,33.0,54.545,2.219,46.541,3.3,bb_neutral^140.0^2.5&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.964,78.516,5.018,5.177,3.727,15.646,15.167,0.794,1.04,27.0,62.963,2.165,47.097,2.7,rsi_fast_higher_slow^12^17&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,20.969,78.538,3.192,5.781,3.933,24.601,13.586,0.711,1.4,16.0,81.25,2.991,47.17,1.6,smacd_increase^150^210&adx_plus_crossover_minus^190&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.012,78.73,5.144,5.028,3.353,15.306,15.66,0.82,1.105,24.0,58.333,2.442,47.684,2.4,stoch_k_overbought^50^35^50&rvi_crossover0^220^EMA&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.024,78.785,4.871,4.975,3.44,16.173,15.836,0.829,0.572,46.0,52.174,2.57,48.318,4.6,smacd_increase^140^224&kdj_k_crossover_d^60^18^18&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,21.052,78.91,4.147,5.009,3.479,19.029,15.754,0.825,0.926,29.0,51.724,3.013,47.451,2.9,atr_fast_lower_slow^20^28&second_wave_trend_2^25&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.075,79.012,4.219,5.919,3.91,18.727,13.349,0.699,1.156,18.0,55.556,3.161,47.582,1.8,skew_negative^100^EMA&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.097,79.112,4.169,4.671,3.621,18.977,16.935,0.886,0.57,59.0,50.847,2.117,46.559,5.9,ma_atr_long_period^35.0^42.0^2.3999999999999995&rsi_fast_crossover_slow^25^60&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,21.108,79.163,3.339,5.762,3.809,23.71,13.739,0.719,0.845,26.0,65.385,2.534,48.077,2.6,smacd_histogram_increase^100^200^120&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.125,79.238,4.589,5.138,3.705,17.266,15.422,0.807,1.118,24.0,54.167,2.834,47.487,2.4,smi_d_overbought^26^23^18^0.0^EMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.161,79.4,3.24,5.838,3.811,24.506,13.6,0.712,0.851,24.0,58.333,2.903,48.768,2.4,tsi_higher_signal^70^49^42^SMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.199,79.571,3.323,6.593,3.456,23.944,12.068,0.632,1.034,11.0,54.545,8.767,49.204,1.1,smacd_higher_signal^50^110^65&bb_price_crossover_high_2^220.0^2.3&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.204,79.597,4.048,5.149,3.979,19.663,15.459,0.809,0.819,36.0,55.556,2.239,46.585,3.6,rsi_overbought^60^50&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.26,79.849,3.941,5.673,3.954,20.262,14.076,0.737,0.857,28.0,64.286,2.217,47.232,2.8,price_higher_ema^6&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.267,79.88,4.557,5.409,3.873,17.53,14.769,0.773,0.819,30.0,56.667,2.357,47.705,3.0,kdj_k_overbought^70^35^50&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.276,79.922,3.766,6.052,3.619,21.221,13.205,0.691,0.838,22.0,63.636,2.746,49.017,2.2,kdj_d_neutral^11^4^6^70^30&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.296,80.01,3.825,5.157,3.656,20.92,15.516,0.812,1.081,25.0,64.0,2.293,48.101,2.5,ma_atr_long_period^50.0^60.0^2.3999999999999995&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.306,80.057,4.453,5.394,3.968,17.98,14.842,0.777,0.831,31.0,58.065,2.235,47.381,3.1,trix_higher0^35&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.316,80.099,4.193,4.66,3.52,19.102,17.19,0.9,0.544,60.0,50.0,2.205,47.222,6.0,ma_atr_long_period^50.0^60.0^2.3999999999999995&rsi_fast_crossover_slow^30^48&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,21.326,80.148,4.328,5.142,3.755,18.52,15.586,0.816,1.112,25.0,56.0,2.624,47.719,2.5,kdj_d_overbought^40^36^36^50&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.354,80.274,3.79,5.543,3.936,21.179,14.483,0.758,0.831,29.0,62.069,2.184,46.533,2.9,smi_neutral^20^6^25.0^-25.0^SMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.36,80.301,3.719,5.885,3.429,21.591,13.646,0.714,0.911,24.0,62.5,3.058,49.355,2.4,smi_d_overbought^26^23^18^0.0^EMA&price_crossover_sma_2^140&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.411,80.531,3.689,5.673,4.007,21.831,14.196,0.743,0.835,28.0,57.143,2.497,47.804,2.8,tsi_higher_signal^140^56^56^SMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.453,80.721,3.827,4.976,3.816,21.094,16.223,0.849,1.12,28.0,60.714,2.176,46.919,2.8,smacd_increase^150^210&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.492,80.896,3.82,5.264,4.002,21.175,15.368,0.804,0.8,35.0,57.143,2.215,46.729,3.5,rsi_neutral^8^75^25&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.555,81.185,4.809,4.739,3.233,16.882,17.13,0.897,0.781,36.0,50.0,2.626,47.602,3.6,ma_atr_long_period^50.0^60.0^2.3999999999999995&kdj_k_crossover_d^60^18^18&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.569,81.249,4.464,5.397,3.699,18.202,15.055,0.788,0.752,33.0,51.515,2.824,47.851,3.3,atr_fast_lower_slow^20^28&second_wave_trend_2^25&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.571,81.258,4.144,5.321,3.817,19.609,15.272,0.799,1.071,25.0,56.0,2.591,47.744,2.5,tsi_higher_signal^140^56^56^SMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.59,81.342,3.941,5.717,4.026,20.641,14.227,0.745,0.853,29.0,65.517,2.125,47.356,2.9,rsi_fast_higher_slow^12^17&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.592,81.351,3.45,6.425,3.829,23.581,12.662,0.663,1.356,13.0,69.231,3.33,49.087,1.3,stoch_k_neutral^8^2^65^35&smacd_histogram_start_increase^150^390^210&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.642,81.578,4.37,4.817,3.729,18.666,16.936,0.886,0.568,59.0,50.847,2.153,46.667,5.9,ma_atr_long_period^35.0^42.0^2.3999999999999995&rsi_fast_crossover_slow^30^48&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,21.661,81.665,4.463,5.269,3.438,18.297,15.5,0.811,0.971,26.0,50.0,3.582,47.608,2.6,mass_lower1^80^72&price_crossover_sma_2^140&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.668,81.695,4.283,5.609,3.945,19.073,14.566,0.762,0.805,30.0,56.667,2.622,48.123,3.0,ema_fast_higher_slow^35^49&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.68,81.754,2.213,6.471,4.307,36.935,12.634,0.661,1.405,14.0,78.571,5.317,47.697,1.4,tsi_higher_signal^140^56^56^SMA&adx_plus_crossover_minus^190&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.725,81.955,4.962,5.075,3.691,16.516,16.148,0.845,0.59,50.0,52.0,2.232,47.885,5.0,kdj_k_higher_d^210^84^63&rsi_fast_crossover_slow^25^60&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,21.781,82.211,2.925,5.844,3.7,28.103,14.069,0.736,0.856,28.0,60.714,2.643,48.531,2.8,kdj_d_neutral^11^4^6^70^30&price_crossover_sma_2^140&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.794,82.269,2.983,5.954,3.825,27.576,13.818,0.723,0.857,25.0,60.0,2.868,48.496,2.5,smacd_increase^140^224&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.834,82.455,5.053,5.097,3.33,16.317,16.179,0.847,1.056,25.0,52.0,2.732,47.409,2.5,sma_fast_higher_slow^8^21&second_wave_trend_1^18&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.846,82.509,4.76,5.314,3.807,17.334,15.527,0.813,1.051,26.0,57.692,2.329,47.128,2.6,stoch_d_overbought^90^36^27^50&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,21.848,82.519,3.82,5.488,4.117,21.6,15.037,0.787,0.842,33.0,57.576,2.417,46.667,3.3,adx_lower_threshold^170.0^10.0&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,21.862,82.583,5.111,4.609,3.683,16.159,17.918,0.938,0.581,61.0,50.82,2.169,46.992,6.1,stoch_k_higher_d^130^65^91&emacd_start_increase^45^90&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,21.942,82.945,2.93,6.233,3.902,28.308,13.307,0.697,1.264,16.0,56.25,3.979,47.96,1.6,skew_negative^110^EMA&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,22.021,83.307,4.043,5.704,4.045,20.606,14.606,0.764,0.866,28.0,60.714,2.347,47.757,2.8,aroon_diff_higher0^90&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,22.023,83.316,5.236,4.546,3.268,15.911,18.326,0.959,1.009,33.0,54.545,2.053,47.823,3.3,stoch_d_overbought^90^36^27^50&second_wave_trend_2^18&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,22.08,83.577,4.976,5.27,3.885,16.797,15.86,0.83,1.096,26.0,57.692,2.404,47.74,2.6,kdj_k_overbought^70^35^50&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,22.088,83.614,3.723,5.6,4.172,22.456,14.931,0.782,0.83,32.0,59.375,2.234,46.778,3.2,kdj_k_neutral^11^3^85^15&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,22.131,83.81,5.294,5.058,3.618,15.83,16.571,0.867,0.58,49.0,51.02,2.405,48.195,4.9,kdj_k_higher_d^210^84^63&emacd_start_increase^45^90&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,22.137,83.838,4.853,5.325,3.646,17.275,15.745,0.824,1.156,24.0,58.333,2.927,48.694,2.4,ema_fast_higher_slow^35^49&rvi_crossover0^220^EMA&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,22.167,83.974,5.323,6.026,3.765,15.775,13.935,0.729,1.063,20.0,55.0,3.628,48.58,2.0,tsi_higher_signal^140^56^56^SMA&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,22.17,83.989,4.996,5.299,4.052,16.811,15.849,0.83,1.066,29.0,58.621,2.428,46.645,2.9,adx_lower_threshold^170.0^10.0&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,22.203,84.142,3.645,5.736,3.756,23.085,14.668,0.768,1.01,24.0,54.167,3.209,48.339,2.4,smacd_increase^140^224&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,22.213,84.187,3.712,5.456,4.204,22.679,15.431,0.808,0.839,35.0,57.143,2.296,46.744,3.5,price_higher_sma^140&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.0
