total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,roc_higher0^14&kc_price_crossover_low^14.0^14.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,skew_negative^110^EMA&smacd_crossover_signal_3^220^616^176&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&emacd_start_increase^45^90&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&trix_crossover_signal^180^162&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&smacd_crossover_signal_3^220^616^176&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,aroon_diff_higher0^90&kc_price_crossover_low^14.0^14.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,kdj_k_higher_d^210^84^63&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,smacd_higher_signal^50^110^65&kc_price_crossover_low_2^14.0^17.0^1.5&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,atr_fast_lower_slow^6^8&kc_price_crossover_low^14.0^14.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,skew_negative^100^EMA&smacd_crossover_signal_3^150^300^210&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,roc_higher0^14&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,aroon_diff_higher0^90&adx_crossunder_threshold^190.0^10.0&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,rvi_higher_signal^40^16&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,skew_negative^100^EMA&sma_fast_crossover_slow_2^170^408&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&rvi_signal_crossover0^200^100^SMA&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,trix_higher_signal^230.0^276.0&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,aroon_diff_higher0^90&kc_price_crossover_low_2^14.0^17.0^1.5&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&stoch_d_crossover50^130^52^117&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&smacd_histogram_start_increase_2^150^210^120&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_k_neutral^14^13^70^30&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,rvi_higher_signal^40^16&sma_fast_crossover_slow_2^230^644&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&mass_crossover1^220^132&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,tsi_neutral^10^7^5.0^-5.0^SMA&bb_price_crossover_high^220.0^2.3&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_overbought^50^40^0.0^SMA&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&stoch_k_crossover_d^230^184^207&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,ma_atr_long_period^35.0^42.0^2.3999999999999995&bb_price_crossover_low^210.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,kdj_d_overbought^40^36^36^50&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_higher_threshold^25.0^30.0&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&roc_crossunder0^59
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&smacd_crossover_signal_3^220^616^176&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,supertrend_long_period^40.0^1.5&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&trix_crossover0^170&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&smi_k_crossover0^210^63^SMA&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,sma_fast_higher_slow^8^21&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&adx_crossover_threshold^50.0^30.0&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rsi_overbought^60^50&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_d_neutral^230^69^69^30.0^-30.0^SMA&kc_price_crossover_low_2^14.0^17.0^1.5&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,mass_higher1^210^168&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&stoch_d_crossover50^130^52^117&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rsi_neutral^8^75^25&kc_price_crossover_high^8.0^3.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,mass_lower1^12^10&bb_price_crossover_low^230.0^3.4999999999999996&roc_crossunder0^59
0.0,0.0,0.0,0.0,tsi_neutral^10^7^5.0^-5.0^SMA&kc_price_crossover_low_2^14.0^17.0^1.5&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rsi_overbought^60^50&bb_price_crossover_low_2^200.0^2.0999999999999996&roc_crossunder0^59
0.0,0.0,0.0,0.0,atr_fast_lower_slow^20^28&sma_fast_crossover_slow_2^230^644&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,tsi_neutral^10^7^5.0^-5.0^SMA&bb_price_crossover_low_2^35.0^2.3&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&kdj_k_crossover_d^60^18^18&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,stoch_d_neutral^11^8^3^70^30&bb_price_crossover_low_2^200.0^2.0999999999999996&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,tsi_neutral^14^13^20.0^-20.0^SMA&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,roc_higher0^150&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_neutral^8^2^65^35&smi_k_crossover_d^170^153^153&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&mass_crossunder1^210^189&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,emacd_higher_signal^8^11^5&bb_price_crossover_low_2^35.0^2.3&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&kc_price_crossover_high_2^8.0^3.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,mass_lower1^80^72&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,tsi_higher_signal^140^56^56^SMA&bb_price_crossover_low^210.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_neutral^8^2^65^35&smacd_crossover_signal_3^150^300^210&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,tsi_neutral^10^7^5.0^-5.0^SMA&stoch_k_crossover_d_2^240^120^216^15&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,stoch_k_neutral^8^2^65^35&sma_fast_crossover_slow_2^170^408&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&kdj_d_crossover50^200^100^60&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&ma_atr_long_signal^10.0^10.0^2.5999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,skew_negative^100^EMA&kc_price_crossover_high^14.0^8.0^3.6999999999999993&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,rvi_neutral^29^25.0^-25.0^EMA&kc_price_crossover_high_2^8.0^3.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&mass_crossover1^220^132&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,rvi_higher_signal^40^16&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,trix_higher_signal^60.0^24.0&bb_price_crossover_low^230.0^3.4999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smi_neutral^20^6^25.0^-25.0^SMA&smacd_crossover_signal_3^220^616^176&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^12^17&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&trailing_stop^34^3.5
