total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
5.698,35.211,2.382,71.0,4.512,rsi_neutral^180^60^40|rsi_neutral^150^60^40&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|emacd_crossover_signal^140^392^140|sma_fast_crossover_slow_3^150^390&roc_crossunder0^59|trailing_stop^34^2.5
5.803,35.211,2.309,71.0,5.578,rsi_neutral^180^60^40|convexity_higher1^12^SMA&mass_crossover1^130^65|kc_price_crossover_high^30.0^12.0^3.8999999999999995|stoch_k_crossover_d_2^240^120^72^25|sma_fast_crossover_slow_3^150^390&roc_crossunder0^59|trailing_stop^34^3.5
5.918,36.62,2.287,71.0,4.525,rsi_neutral^180^60^40|convexity_higher1^8^SMA&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|kc_price_crossover_high^30.0^12.0^3.8999999999999995|kc_price_crossover_low^18.0^22.0^3.6999999999999993&roc_crossunder0^59|trailing_stop^34^2.5
5.936,77.778,5.426,9.0,0.71,rsi_neutral^180^60^40|rvi_signal_neutral^100^60^5.0^-5.0^SMA&smacd_crossover_signal^220^484^242|smi_k_crossover_d_2^240^192^168^45|rvi_signal_crossover0^190^171^SMA|bb_price_crossover_low_2^110.0^1.7&aroon_diff_crossunder0^89|trailing_stop^34^2.5
5.993,36.486,2.287,74.0,4.612,rsi_neutral^180^60^40|rsi_neutral^150^60^40&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|kc_price_crossover_high^30.0^12.0^3.8999999999999995|kc_price_crossover_low^18.0^22.0^3.6999999999999993&roc_crossunder0^59|trailing_stop^34^2.5
6.055,36.62,2.299,71.0,6.093,rsi_neutral^180^60^40|rsi_neutral^150^60^40&mass_crossover1^130^65|stoch_d_crossover50^120^72^108|smacd_histogram_start_increase^230^506^299|sma_fast_crossover_slow_3^150^390&roc_crossunder0^59|trailing_stop^34^2.5
6.08,100.0,100.0,5.0,0.784,skew_negative^25^EMA|mass_lower1^230^207&smacd_crossover_signal^220^484^242|smacd_crossover_signal_2^170^476^238|bb_price_crossover_low_2^110.0^1.7|smacd_crossover_signal_3^190^494^209&roc_crossunder0^59|trailing_stop^34^2.5
6.25,35.211,2.551,71.0,5.737,rsi_neutral^180^60^40|convexity_higher1^12^SMA&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|stoch_k_crossover_d_2^240^120^72^25|kc_price_crossover_low^18.0^22.0^3.6999999999999993&roc_crossunder0^59|trailing_stop^34^2.5
6.32,70.0,5.933,10.0,0.808,skew_negative^25^EMA|emacd_histogram_increase^110^198^154&smacd_crossover_signal^220^484^242|smi_k_crossover_d_2^240^192^168^45|sma_fast_crossover_slow_3^150^390|smacd_crossover_signal_3^190^494^209&trailing_stop^34^2.5|aroon_diff_crossunder0^109
6.32,70.0,5.933,10.0,0.808,skew_negative^25^EMA|emacd_histogram_increase^110^198^154&smacd_crossover_signal^220^484^242|sma_fast_crossover_slow^170^442|smi_k_crossover_d_2^240^192^168^45|sma_fast_crossover_slow_3^150^390&trailing_stop^34^2.5|aroon_diff_crossunder0^109
6.345,66.667,5.1,12.0,0.807,skew_negative^25^EMA|emacd_histogram_increase^110^198^154&smacd_crossover_signal^220^484^242|smi_k_crossover_d_2^240^192^168^45|stoch_d_crossover50^120^72^108|sma_fast_crossover_slow_3^150^390&trailing_stop^34^3.5|trailing_stop^34^2.5
6.472,66.667,24.901,3.0,0.763,rvi_signal_neutral^100^60^5.0^-5.0^SMA|trix_higher_signal^55.0^22.0&bb_price_crossover_low_2^55.0^2.3|sma_fast_crossover_slow^170^442|rvi_signal_crossover0^190^171^SMA|bb_price_crossover_high_2^160.0^3.8999999999999995&roc_crossunder0^59|trailing_stop^34^2.5
6.476,36.986,2.297,73.0,4.612,convexity_higher1^12^SMA|rsi_neutral^150^60^40&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|kc_price_crossover_high^30.0^12.0^3.8999999999999995|kc_price_crossover_low^18.0^22.0^3.6999999999999993&roc_crossunder0^59|trailing_stop^34^2.5
6.554,100.0,100.0,10.0,0.906,skew_negative^25^EMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&smacd_crossover_signal^220^484^242|trix_start_increase^210|kdj_k_crossover_d^250^225^175|aroon_diff_crossover0^210&trailing_stop^34^3.0|trailing_stop^34^2.5
6.564,40.541,1.889,74.0,6.263,convexity_higher1^12^SMA|convexity_higher1^8^SMA&mass_crossover1^130^65|stoch_k_crossover_d_2^240^120^72^25|kc_price_crossover_low^18.0^22.0^3.6999999999999993|sma_fast_crossover_slow_3^150^390&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^2.5
6.568,41.096,1.861,73.0,6.032,rsi_neutral^180^60^40|convexity_higher1^12^SMA&mass_crossover1^130^65|stoch_k_crossover_d_2^240^120^72^25|kc_price_crossover_low^18.0^22.0^3.6999999999999993|sma_fast_crossover_slow_3^150^390&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^2.5
6.661,28.846,3.971,52.0,2.611,bb_neutral^60.0^2.8999999999999995|rsi_neutral^150^60^40&smacd_histogram_start_increase^230^506^299|stoch_k_crossover_d_2^240^120^72^25|trix_start_increase^210|sma_fast_crossover_slow_3^150^390&roc_crossunder0^59|trailing_stop^34^3.0
6.661,28.846,3.971,52.0,2.611,rsi_neutral^180^60^40|bb_neutral^60.0^2.8999999999999995&smacd_histogram_start_increase^230^506^299|stoch_k_crossover_d_2^240^120^72^25|trix_start_increase^210|sma_fast_crossover_slow_3^150^390&roc_crossunder0^59|trailing_stop^34^3.0
6.698,34.286,2.759,70.0,5.689,rsi_neutral^180^60^40|rsi_neutral^150^60^40&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|stoch_k_crossover_d_2^240^120^72^25|kc_price_crossover_low^18.0^22.0^3.6999999999999993&roc_crossunder0^59|trailing_stop^34^2.5
6.974,37.838,2.259,74.0,4.612,rsi_neutral^180^60^40|convexity_higher1^12^SMA&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|kc_price_crossover_high^30.0^12.0^3.8999999999999995|kc_price_crossover_low^18.0^22.0^3.6999999999999993&roc_crossunder0^59|trailing_stop^34^2.5
7.052,43.056,1.8,72.0,4.964,rsi_neutral^180^60^40|convexity_higher1^12^SMA&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|kc_price_crossover_high^30.0^12.0^3.8999999999999995|sma_fast_crossover_slow_3^150^390&trailing_stop^34^2.5|aroon_diff_crossunder0^109
7.18,34.783,2.788,69.0,5.664,convexity_higher1^12^SMA|rsi_neutral^150^60^40&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|stoch_k_crossover_d_2^240^120^72^25|kc_price_crossover_low^18.0^22.0^3.6999999999999993&roc_crossunder0^59|trailing_stop^34^2.5
7.186,37.5,2.268,72.0,4.017,rsi_neutral^180^60^40|rsi_neutral^150^60^40&mass_crossover1^130^65|kc_price_crossover_high^30.0^12.0^3.8999999999999995|stoch_k_crossover_d_2^240^120^72^25|sma_fast_crossover_slow_3^150^390&aroon_diff_crossunder0^89|trailing_stop^34^2.5
7.347,75.0,5.681,8.0,0.779,skew_negative^25^EMA|convexity_higher1^8^SMA&rvi_signal_crossover0^190^171^SMA|bb_price_crossover_high_2^160.0^3.8999999999999995|bb_price_crossover_low_2^110.0^1.7|smi_k_crossover_d^230^184^207&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^2.5
7.347,75.0,5.681,8.0,0.779,skew_negative^25^EMA|convexity_higher1^8^SMA&rvi_signal_crossover0^190^171^SMA|smi_k_crossover_d_2^230^184^207^45|bb_price_crossover_high_2^160.0^3.8999999999999995|bb_price_crossover_low_2^110.0^1.7&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^2.5
7.48,85.714,3.998,7.0,0.779,skew_negative^25^EMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&ma_atr_long_signal^230.0^276.0^2.8|smacd_crossover_signal_3^180^468^234|bb_price_crossover_low_2^110.0^1.7|smi_k_crossover_d^230^184^207&trailing_stop^34^3.5|trailing_stop^34^2.5
7.48,85.714,3.998,7.0,0.779,skew_negative^25^EMA|convexity_higher1^8^SMA&rvi_signal_crossover0^190^171^SMA|bb_price_crossover_low_2^110.0^1.7|smi_k_crossover_d^230^184^207|smacd_crossover_signal_3^190^494^209&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^2.5
7.48,85.714,3.998,7.0,0.779,skew_negative^25^EMA|rsi_neutral^150^60^40&ma_atr_long_signal^230.0^276.0^2.8|smacd_crossover_signal_3^180^468^234|bb_price_crossover_low_2^110.0^1.7|smi_k_crossover_d^230^184^207&trailing_stop^34^3.0|trailing_stop^34^2.5
7.48,85.714,3.998,7.0,0.779,skew_negative^25^EMA|convexity_higher1^8^SMA&ma_atr_long_signal^230.0^276.0^2.8|smacd_crossover_signal_3^180^468^234|bb_price_crossover_low_2^110.0^1.7|smi_k_crossover_d^230^184^207&trailing_stop^34^3.5|trailing_stop^34^2.5
7.761,35.294,2.611,68.0,4.252,rsi_neutral^180^60^40|rsi_neutral^150^60^40&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|emacd_crossover_signal^140^392^140|sma_fast_crossover_slow_3^150^390&roc_crossunder0^59|trailing_stop^34^3.0
7.845,40.278,2.124,72.0,3.758,rsi_neutral^180^60^40|rsi_neutral^150^60^40&mass_crossover1^130^65|stoch_d_crossover50^120^72^108|smacd_histogram_start_increase^230^506^299|kc_price_crossover_high^30.0^12.0^3.8999999999999995&roc_crossunder0^59|trailing_stop^34^2.5
7.851,34.783,2.627,69.0,6.538,rsi_neutral^180^60^40|rsi_neutral^150^60^40&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|stoch_k_crossover_d_2^240^120^72^25|sma_fast_crossover_slow_3^150^390&roc_crossunder0^59|trailing_stop^34^3.5
7.937,30.303,3.222,66.0,4.141,rsi_neutral^180^60^40|rsi_neutral^150^60^40&tsi_crossover_signal^220^176^198^EMA|mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|sma_fast_crossover_slow_3^150^390&trailing_stop^34^3.0|aroon_diff_crossunder0^89
7.998,100.0,100.0,6.0,0.794,skew_negative^25^EMA|convexity_higher1^8^SMA&smi_k_crossover_d^240^192^168|smacd_crossover_signal_3^180^468^234|bb_price_crossover_low_2^110.0^1.7|smacd_crossover_signal_3^190^494^209&trailing_stop^34^3.0|trailing_stop^34^2.5
7.998,100.0,100.0,6.0,0.794,skew_negative^25^EMA|convexity_higher1^8^SMA&smi_k_crossover_d^240^192^168|rvi_signal_crossover0^190^171^SMA|bb_price_crossover_low_2^110.0^1.7|smacd_crossover_signal_3^190^494^209&trailing_stop^34^3.0|trailing_stop^34^2.5
8.05,87.5,8.814,8.0,0.793,skew_negative^25^EMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&smi_k_crossover_d^240^192^168|tsi_crossover0^230^138^EMA|bb_price_crossover_high_2^160.0^3.8999999999999995|bb_price_crossover_low_2^110.0^1.7&aroon_diff_crossunder0^89|trailing_stop^34^2.5
8.05,87.5,8.814,8.0,0.793,skew_negative^25^EMA|convexity_higher1^8^SMA&bb_price_crossover_high_2^190.0^3.0999999999999996|smi_k_crossover_d_2^240^192^168^45|tsi_crossover0^230^138^EMA|bb_price_crossover_low_2^110.0^1.7&aroon_diff_crossunder0^89|trailing_stop^34^2.5
8.05,87.5,8.814,8.0,0.793,skew_negative^25^EMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&bb_price_crossover_high_2^190.0^3.0999999999999996|smi_k_crossover_d_2^240^192^168^45|tsi_crossover0^230^138^EMA|bb_price_crossover_low_2^110.0^1.7&trailing_stop^34^3.0|trailing_stop^34^2.5
8.097,30.769,3.173,65.0,4.19,rsi_neutral^180^60^40|rsi_neutral^150^60^40&mass_crossover1^130^65|smacd_histogram_start_increase^230^506^299|emacd_crossover_signal^140^392^140|sma_fast_crossover_slow_3^150^390&trailing_stop^34^3.0|aroon_diff_crossunder0^89
8.103,63.636,15.713,11.0,0.894,skew_negative^25^EMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&smi_k_crossover_d^240^192^168|bb_price_crossover_high_2^160.0^3.8999999999999995|bb_price_crossover_low_2^110.0^1.7|sma_fast_crossover_slow_3^150^390&aroon_diff_crossunder0^89|trailing_stop^34^2.5
