datetime,open,high,low,close,volume,convexity_higher1^6^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&trailing_stop^34^3.5|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|mass_crossover1^220^88&aroon_diff_crossunder0^89|trailing_stop^34^2.5,smacd_increase^80^128|smi_k_higher_d^50^40^35&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|tsi_crossover0^80^24^EMA|smi_d_crossover0^230^207^207^EMA&aroon_diff_crossunder0^109|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|ema_fast_crossover_slow^30^72&aroon_diff_crossunder0^89|trailing_stop^34^2.5,kc_neutral^35.0^14.0^2.5|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&trailing_stop^34^3.0|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|mass_crossover1^220^88&trailing_stop^34^3.5|trailing_stop^34^2.5,kc_neutral^35.0^14.0^2.5|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&aroon_diff_crossunder0^89|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|adx_crossunder_threshold^190.0^10.0&trailing_stop^34^3.5|trailing_stop^34^2.5,smacd_increase^80^128|smi_k_higher_d^50^40^35&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|mass_crossover1^220^88|ema_fast_crossover_slow^30^72&aroon_diff_crossunder0^109|trailing_stop^34^2.5,smacd_increase^80^128|smi_k_higher_d^50^40^35&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|mass_crossover1^220^88|tsi_crossover0^80^24^EMA&aroon_diff_crossunder0^109|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smi_d_crossover0^230^207^207^EMA&trailing_stop^34^3.0|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|ema_fast_crossover_slow^30^72&trailing_stop^34^3.0|trailing_stop^34^2.5
2026-03-06 17:15:00,11.97,11.9775,11.9575,11.96,3512.0,1.0294370897099772,1.028940602027318,1.0430695709707007,1.0299438216504073,1.0265773319253968,1.0287262397550778,1.026791694197637,1.0295118315218017,1.0439359532465564,1.0430695709707007,1.0295118315218017,1.0297294593781672
2026-03-06 17:30:00,11.96,11.99,11.9525,11.98,2722.0,1.0311177619788847,1.0306212742962255,1.0447502432396083,1.0316244939193149,1.0282580041943044,1.0304069120239854,1.0284723664665445,1.0311925037907093,1.045616625515464,1.0447502432396083,1.0311925037907093,1.0314101316470747
2026-03-06 17:45:00,11.98,11.9975,11.9625,11.97,3236.0,1.030277425844431,1.0297809381617717,1.0439099071051545,1.030784157784861,1.0274176680598506,1.0295665758895316,1.0276320303320907,1.0303521676562555,1.0447762893810102,1.0439099071051545,1.0303521676562555,1.030569795512621
2026-03-06 18:00:00,11.97,11.9875,11.9625,11.9775,2497.0,1.0309076779452713,1.030411190262612,1.0445401592059949,1.0314144098857014,1.028047920160691,1.030196827990372,1.028262282432931,1.0309824197570958,1.0454065414818505,1.0445401592059949,1.0309824197570958,1.0312000476134613
2026-03-06 18:15:00,11.975,12.0075,11.9675,12.0,3668.0,1.0327984342477923,1.032301946565133,1.0464309155085159,1.0333051661882224,1.029938676463212,1.032087584292893,1.030153038735452,1.0328731760596168,1.0472972977843715,1.0464309155085159,1.0328731760596168,1.0330908039159823
2026-03-06 18:30:00,12.0,12.0175,11.9975,12.0025,3755.0,1.0330085182814057,1.0325120305987465,1.0466409995421293,1.0335152502218359,1.0301487604968254,1.0322976683265064,1.0303631227690655,1.0330832600932303,1.047507381817985,1.0466409995421293,1.0330832600932303,1.0333008879495957
2026-03-06 18:45:00,12.0025,12.02,12.0,12.015,2860.0,1.034058938449473,1.0335624507668137,1.0476914197101965,1.034565670389903,1.0311991806648926,1.0333480884945736,1.0314135429371327,1.0341336802612975,1.0485578019860522,1.0476914197101965,1.0341336802612975,1.034351308117663
2026-03-06 19:00:00,12.0175,12.0275,12.0,12.0125,12991.0,1.0338488544158595,1.0333523667332003,1.047481335676583,1.0343555863562897,1.0309890966312791,1.0331380044609602,1.0312034589035193,1.033923596227684,1.0483477179524388,1.047481335676583,1.033923596227684,1.0341412240840495
2026-03-06 19:15:00,12.0125,12.0275,12.0025,12.0175,1926.0,1.0342690224830864,1.0337725348004272,1.04790150374381,1.0347757544235165,1.031409264698506,1.033558172528187,1.0316236269707462,1.034343764294911,1.0487678860196656,1.04790150374381,1.034343764294911,1.0345613921512764
2026-03-09 00:00:00,12.195,12.245,12.105,12.18,9023.0,1.0479244846679603,1.047427996985301,1.0615569659286839,1.0484312166083904,1.04506472688338,1.047213634713061,1.04527908915562,1.0479992264797848,1.0624233482045395,1.0615569659286839,1.0479992264797848,1.0482168543361503
2026-03-09 00:15:00,12.18,12.1975,12.135,12.1825,2145.0,1.0481345687015737,1.0476380810189145,1.0617670499622973,1.048641300642004,1.0452748109169934,1.0474237187466744,1.0454891731892335,1.0482093105133983,1.062633432238153,1.0617670499622973,1.0482093105133983,1.0484269383697638
2026-03-09 00:30:00,12.1825,12.2275,12.18,12.1925,1653.0,1.0489749048360277,1.0484784171533685,1.0626073860967513,1.049481636776458,1.0461151470514474,1.0482640548811284,1.0463295093236875,1.0490496466478523,1.063473768372607,1.0626073860967513,1.0490496466478523,1.0492672745042178
2026-03-09 00:45:00,12.1925,12.2675,12.17,12.2575,2091.0,1.054437089709977,1.0539406020273179,1.0680695709707007,1.0549438216504072,1.0515773319253967,1.0537262397550777,1.0517916941976369,1.0545118315218016,1.0689359532465563,1.0680695709707007,1.0545118315218016,1.054729459378167
2026-03-09 01:00:00,12.255,12.3,12.2325,12.275,3623.0,1.0559076779452712,1.055411190262612,1.0695401592059948,1.0564144098857013,1.0530479201606908,1.0551968279903718,1.053262282432931,1.0559824197570957,1.0704065414818504,1.0695401592059948,1.0559824197570957,1.0562000476134612
2026-03-09 01:15:00,12.275,12.3025,12.2425,12.26,2353.0,1.0546471737435905,1.0541506860609313,1.068279655004314,1.0551539056840207,1.0517874159590102,1.0539363237886912,1.0520017782312503,1.054721915555415,1.0691460372801698,1.068279655004314,1.054721915555415,1.0549395434117805
2026-03-09 01:30:00,12.2575,12.315,12.245,12.3025,2162.0,1.058218602315019,1.0577221146323599,1.0718510835757427,1.0587253342554492,1.0553588445304387,1.0575077523601197,1.0555732068026789,1.0582933441268436,1.0727174658515983,1.0718510835757427,1.0582933441268436,1.058510971983209
2026-03-09 01:45:00,12.305,12.31,12.2825,12.2925,1204.0,1.0573782661805655,1.0568817784979063,1.071010747441289,1.0578849981209957,1.0545185083959852,1.0566674162256662,1.0547328706682253,1.05745300799239,1.0718771297171448,1.071010747441289,1.05745300799239,1.0576706358487555
2026-03-09 02:00:00,12.295,12.315,12.285,12.3075,1208.0,1.058638770382246,1.0581422826995868,1.0722712516429695,1.0591455023226761,1.0557790125976656,1.0579279204273466,1.0559933748699057,1.0587135121940705,1.0731376339188252,1.0722712516429695,1.0587135121940705,1.058931140050436
2026-03-09 02:15:00,12.3075,12.3075,12.265,12.2675,896.0,1.0552774258444308,1.0547809381617717,1.0689099071051544,1.055784157784861,1.0524176680598505,1.0545665758895315,1.0526320303320906,1.0553521676562554,1.06977628938101,1.0689099071051544,1.0553521676562554,1.0555697955126209
2026-03-09 02:30:00,12.2725,12.29,12.2575,12.28,794.0,1.056327846012498,1.0558313583298389,1.0699603272732217,1.0568345779529282,1.0534680882279177,1.0556169960575987,1.0536824505001579,1.0564025878243226,1.0708267095490773,1.0699603272732217,1.0564025878243226,1.056620215680688
2026-03-09 02:45:00,12.2825,12.2925,12.27,12.2725,386.0,1.055697593911658,1.0552011062289988,1.0693300751723815,1.0562043258520881,1.0528378361270776,1.0549867439567586,1.0530521983993177,1.0557723357234825,1.0701964574482372,1.0693300751723815,1.0557723357234825,1.055989963579848
2026-03-09 03:00:00,12.2725,12.2775,12.2325,12.26,1434.0,1.0546471737435905,1.0541506860609313,1.068279655004314,1.0551539056840207,1.0517874159590102,1.0539363237886912,1.0520017782312503,1.054721915555415,1.0691460372801698,1.068279655004314,1.054721915555415,1.0549395434117805
2026-03-09 03:15:00,12.2625,12.3,12.2625,12.2725,2110.0,1.055697593911658,1.0552011062289988,1.0693300751723815,1.0562043258520881,1.0528378361270776,1.0549867439567586,1.0530521983993177,1.0557723357234825,1.0701964574482372,1.0693300751723815,1.0557723357234825,1.055989963579848
2026-03-09 03:30:00,12.2725,12.3075,12.2675,12.3,699.0,1.0580085182814059,1.0575120305987467,1.0716409995421294,1.058515250221836,1.0551487604968255,1.0572976683265065,1.0553631227690656,1.0580832600932304,1.072507381817985,1.0716409995421294,1.0580832600932304,1.0583008879495959
2026-03-09 03:45:00,12.2975,12.3225,12.29,12.3175,763.0,1.0594791065167,1.0589826188340408,1.0731115877774235,1.0599858384571301,1.0566193487321196,1.0587682565618006,1.0568337110043597,1.0595538483285245,1.0739779700532792,1.0731115877774235,1.0595538483285245,1.05977147618489
2026-03-09 04:00:00,12.3175,12.325,12.305,12.305,309.0,1.0584286863486325,1.0579321986659733,1.072061167609356,1.0589354182890627,1.0555689285640522,1.0577178363937332,1.0557832908362923,1.058503428160457,1.0729275498852118,1.072061167609356,1.058503428160457,1.0587210560168225
2026-03-09 04:15:00,12.3075,12.3125,12.295,12.3075,287.0,1.058638770382246,1.0581422826995868,1.0722712516429695,1.0591455023226761,1.0557790125976656,1.0579279204273466,1.0559933748699057,1.0587135121940705,1.0731376339188252,1.0722712516429695,1.0587135121940705,1.058931140050436
2026-03-09 04:30:00,12.305,12.3175,12.3,12.3175,200.0,1.0594791065167,1.0589826188340408,1.0731115877774235,1.0599858384571301,1.0566193487321196,1.0587682565618006,1.0568337110043597,1.0595538483285245,1.0739779700532792,1.0731115877774235,1.0595538483285245,1.05977147618489
2026-03-09 04:45:00,12.32,12.3375,12.32,12.3225,415.0,1.0598992745839266,1.0594027869012674,1.0735317558446502,1.0604060065243568,1.0570395167993463,1.0591884246290273,1.0572538790715864,1.0599740163957512,1.0743981381205059,1.0735317558446502,1.0599740163957512,1.0601916442521166
2026-03-09 05:00:00,12.3225,12.3225,12.295,12.3,244.0,1.0580085182814059,1.0575120305987467,1.0716409995421294,1.058515250221836,1.0551487604968255,1.0572976683265065,1.0553631227690656,1.0580832600932304,1.072507381817985,1.0716409995421294,1.0580832600932304,1.0583008879495959
2026-03-09 05:15:00,12.2975,12.2975,12.2275,12.23,1899.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 05:30:00,12.2275,12.24,12.1875,12.22,3357.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 05:45:00,12.2225,12.25,12.17,12.1825,3917.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 06:00:00,12.18,12.2125,12.1525,12.1625,2615.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 06:15:00,12.1625,12.23,12.1625,12.205,1901.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 06:30:00,12.205,12.2325,12.1925,12.1975,621.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 06:45:00,12.195,12.2225,12.1625,12.1775,826.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 07:00:00,12.18,12.185,12.1625,12.1725,491.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 07:15:00,12.17,12.1775,12.16,12.175,368.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 07:30:00,12.1725,12.1875,12.1625,12.1825,463.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 07:45:00,12.185,12.1875,12.1625,12.1725,218.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 08:00:00,12.1725,12.19,12.1575,12.18,592.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 08:15:00,12.18,12.1975,12.1625,12.185,477.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 08:30:00,12.1775,12.1975,12.1675,12.1875,299.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 08:45:00,12.1875,12.2,12.1825,12.19,386.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 09:00:00,12.1875,12.2175,12.1825,12.2075,402.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 09:15:00,12.21,12.2225,12.1925,12.2025,496.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 09:30:00,12.2,12.21,12.14,12.1525,2218.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 09:45:00,12.1525,12.17,12.145,12.165,1001.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 10:00:00,12.1625,12.17,12.1425,12.1625,704.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 10:15:00,12.1625,12.1925,12.1625,12.1875,669.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 10:30:00,12.1875,12.205,12.1775,12.195,785.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 10:45:00,12.1925,12.205,12.1725,12.1975,290.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 11:00:00,12.195,12.2025,12.17,12.195,1210.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 11:15:00,12.1925,12.195,12.1625,12.17,514.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 11:30:00,12.1675,12.1675,12.135,12.145,822.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 11:45:00,12.145,12.1625,12.14,12.155,752.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 12:00:00,12.1525,12.155,12.1325,12.1375,693.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 12:15:00,12.135,12.1575,12.13,12.1575,1005.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 12:30:00,12.1575,12.1625,12.135,12.1575,852.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 13:30:00,12.1575,12.1575,12.065,12.0975,14452.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 13:45:00,12.1,12.135,12.0825,12.1,5176.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 14:00:00,12.1,12.155,12.0975,12.155,4913.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 14:15:00,12.1525,12.155,12.125,12.155,2591.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 14:30:00,12.1525,12.1575,12.1275,12.135,3060.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 14:45:00,12.135,12.145,12.0925,12.1025,2980.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 15:00:00,12.105,12.1125,12.025,12.03,6636.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 15:15:00,12.03,12.0425,11.9825,11.9925,5625.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
2026-03-09 15:30:00,11.99,12.0,11.965,11.995,5880.0,1.0516261653402292,1.05112967765757,1.0652586466009528,1.0521328972806594,1.0487664075556489,1.0509153153853297,1.048980769827889,1.0517009071520538,1.0661250288768085,1.0652586466009528,1.0517009071520538,1.0519185350084193
