coin_name,inv0,cl_name,cl_canshu,is_run,cl_id,cl_index
CLmain,15min,smi_d_neutral^160^112^144^25.0^-25.0^SMA|bb_neutral^18.0^1.9&rvi_crossover0^130^SMA|second_wave_trend_2^6|adx_plus_crossover_minus^140|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5,0,1,smi_d_neutral^160^112^144^25.0^-25.0^SMA|bb_neutral^18.0^1.9&rvi_crossover0^130^SMA|second_wave_trend_2^6|adx_plus_crossover_minus^140|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5,smi_d_neutral^160^112^144^25.0^-25.0^SMA|bb_neutral^18.0^1.9&rvi_crossover0^130^SMA|second_wave_trend_2^6|adx_plus_crossover_minus^140|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
CLmain,15min,ema_fast_higher_slow^45^81|stoch_k_neutral^240^216^80^20&price_crossover_sma^110|adx_plus_crossover_minus^80|smi_k_crossover_d_2^120^48^36^15|kdj_d_crossover50^70^28^21&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,0,1,ema_fast_higher_slow^45^81|stoch_k_neutral^240^216^80^20&price_crossover_sma^110|adx_plus_crossover_minus^80|smi_k_crossover_d_2^120^48^36^15|kdj_d_crossover50^70^28^21&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,ema_fast_higher_slow^45^81|stoch_k_neutral^240^216^80^20&price_crossover_sma^110|adx_plus_crossover_minus^80|smi_k_crossover_d_2^120^48^36^15|kdj_d_crossover50^70^28^21&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
CLmain,15min,smi_d_neutral^160^112^144^25.0^-25.0^SMA|ma_atr_long_period^70.0^70.0^1.9999999999999998&roc_crossover0^55|adx_plus_crossover_minus^80|smi_k_crossover_d_2^120^48^36^15|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,0,1,smi_d_neutral^160^112^144^25.0^-25.0^SMA|ma_atr_long_period^70.0^70.0^1.9999999999999998&roc_crossover0^55|adx_plus_crossover_minus^80|smi_k_crossover_d_2^120^48^36^15|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,smi_d_neutral^160^112^144^25.0^-25.0^SMA|ma_atr_long_period^70.0^70.0^1.9999999999999998&roc_crossover0^55|adx_plus_crossover_minus^80|smi_k_crossover_d_2^120^48^36^15|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
CLmain,15min,smi_d_neutral^160^112^144^25.0^-25.0^SMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma_2^110|smi_d_crossover0^220^132^66^EMA|smi_k_crossover_d_2^120^48^36^15|trix_crossover_signal^150^150&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,0,1,smi_d_neutral^160^112^144^25.0^-25.0^SMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma_2^110|smi_d_crossover0^220^132^66^EMA|smi_k_crossover_d_2^120^48^36^15|trix_crossover_signal^150^150&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,smi_d_neutral^160^112^144^25.0^-25.0^SMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma_2^110|smi_d_crossover0^220^132^66^EMA|smi_k_crossover_d_2^120^48^36^15|trix_crossover_signal^150^150&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
CLmain,15min,smi_d_neutral^160^112^144^25.0^-25.0^SMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma_2^110|smacd_crossover_signal_3^210^294^189|supertrend_long_signal^70.0^3.6999999999999993|smi_k_crossover_d_2^120^48^36^15&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,0,1,smi_d_neutral^160^112^144^25.0^-25.0^SMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma_2^110|smacd_crossover_signal_3^210^294^189|supertrend_long_signal^70.0^3.6999999999999993|smi_k_crossover_d_2^120^48^36^15&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,smi_d_neutral^160^112^144^25.0^-25.0^SMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma_2^110|smacd_crossover_signal_3^210^294^189|supertrend_long_signal^70.0^3.6999999999999993|smi_k_crossover_d_2^120^48^36^15&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
CLmain,15min,smi_d_neutral^160^112^144^25.0^-25.0^SMA|ma_atr_long_period^70.0^70.0^1.9999999999999998&price_crossover_sma^110|stoch_k_crossover_d^120^96^36|adx_plus_crossover_minus^80|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,0,1,smi_d_neutral^160^112^144^25.0^-25.0^SMA|ma_atr_long_period^70.0^70.0^1.9999999999999998&price_crossover_sma^110|stoch_k_crossover_d^120^96^36|adx_plus_crossover_minus^80|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,smi_d_neutral^160^112^144^25.0^-25.0^SMA|ma_atr_long_period^70.0^70.0^1.9999999999999998&price_crossover_sma^110|stoch_k_crossover_d^120^96^36|adx_plus_crossover_minus^80|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
CLmain,15min,rvi_higher_signal^8^2|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^220^352^198|second_wave_trend_2^6|emacd_start_increase^160^384|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5,0,1,rvi_higher_signal^8^2|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^220^352^198|second_wave_trend_2^6|emacd_start_increase^160^384|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5,rvi_higher_signal^8^2|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^220^352^198|second_wave_trend_2^6|emacd_start_increase^160^384|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
CLmain,15min,bb_neutral^18.0^1.9|smi_neutral^170^153^30.0^-30.0^SMA&adx_plus_crossover_minus^80|tsi_crossover_signal^220^198^176^SMA|emacd_start_increase^160^384|trix_crossover_signal^150^150&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5,0,1,bb_neutral^18.0^1.9|smi_neutral^170^153^30.0^-30.0^SMA&adx_plus_crossover_minus^80|tsi_crossover_signal^220^198^176^SMA|emacd_start_increase^160^384|trix_crossover_signal^150^150&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5,bb_neutral^18.0^1.9|smi_neutral^170^153^30.0^-30.0^SMA&adx_plus_crossover_minus^80|tsi_crossover_signal^220^198^176^SMA|emacd_start_increase^160^384|trix_crossover_signal^150^150&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
CLmain,15min,bb_neutral^18.0^1.9|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^220^352^198|smi_k_crossover0^250^125^SMA|adx_plus_crossover_minus^80|smacd_histogram_start_increase_2^60^108^72&trailing_stop^34^3.0|trailing_stop^34^2.5,0,1,bb_neutral^18.0^1.9|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^220^352^198|smi_k_crossover0^250^125^SMA|adx_plus_crossover_minus^80|smacd_histogram_start_increase_2^60^108^72&trailing_stop^34^3.0|trailing_stop^34^2.5,bb_neutral^18.0^1.9|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^220^352^198|smi_k_crossover0^250^125^SMA|adx_plus_crossover_minus^80|smacd_histogram_start_increase_2^60^108^72&trailing_stop^34^3.0|trailing_stop^34^2.5
CLmain,15min,bb_neutral^18.0^1.9|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^220^352^198|stoch_k_crossover50^80^24|adx_plus_crossover_minus^80|sma_fast_crossover_slow^200^440&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5,0,1,bb_neutral^18.0^1.9|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^220^352^198|stoch_k_crossover50^80^24|adx_plus_crossover_minus^80|sma_fast_crossover_slow^200^440&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5,bb_neutral^18.0^1.9|rvi_signal_neutral^250^200^5.0^-5.0^SMA&smacd_crossover_signal_2^220^352^198|stoch_k_crossover50^80^24|adx_plus_crossover_minus^80|sma_fast_crossover_slow^200^440&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
