total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
0.5,28.571,2.536,28.0,16.498,emacd_histogram_decrease^25^65^22|adx_higher_threshold^230.0^5.0&kdj_k_crossunder_d^160^144^48|smacd_crossunder_signal_3^160^384^112&kdj_k_crossover50^80^40|trailing_stop^34^2.5
0.514,20.0,4.24,10.0,6.596,rsi_oversold^200^50|rvi_neutral^70^25.0^-25.0^EMA&kc_price_crossunder_high_2^16.0^6.0^1.7|kdj_d_crossunder50^240^192^120&trailing_stop^34^3.0|second_wave_trend_2^6
0.899,40.0,2.025,5.0,3.614,rvi_signal_oversold^190^133^0.0^SMA|stoch_k_neutral^11^7^55^45&rvi_crossunder0^120^SMA|adx_crossunder_threshold^220.0^10.0&kc_price_crossover_low^16.0^6.0^3.3|trailing_stop^34^2.0
1.047,26.829,2.796,41.0,22.004,tsi_lower_signal^16^10^13^SMA|rsi_oversold^200^50&supertrend_short_signal^90.0^2.9|kdj_k_crossunder_d^130^104^91&smi_d_crossover0^220^132^66^EMA|trailing_stop^34^2.5
1.689,25.0,3.219,20.0,12.072,tsi_oversold^8^2^0.0^SMA|mass_lower1^20^12&rvi_crossunder0^120^SMA|ema_fast_crossunder_slow^220^528&kdj_k_crossover50^80^40|trailing_stop^34^3.5
2.115,50.0,1.318,6.0,6.64,stoch_k_lower_d^80^24^40|kdj_k_lower_d^11^9^10&mass_crossunder1^220^132|kc_price_crossunder_low^8.0^10.0^3.9&stoch_k_crossover50^210^189|trailing_stop^34^2.5
2.809,50.0,1.44,8.0,7.367,rvi_oversold^17^0.0^SMA|kdj_k_neutral^11^3^70^30&kc_price_crossunder_low_2^18.0^7.0^3.7|stoch_k_crossunder_d_2^17^12^8^85&tsi_crossover0^220^198^SMA|trailing_stop^34^2.5
3.38,33.333,2.562,15.0,11.841,supertrend_short_period^210.0^2.9|mass_lower1^20^12&rvi_crossunder0^120^SMA|smacd_crossunder_signal_3^160^384^112&kdj_k_crossover50^80^40|trailing_stop^34^3.5
7.919,31.081,2.47,74.0,29.369,kdj_k_neutral^60^54^80^20|mass_higher1^230^161&rsi_fast_crossunder_slow^80^128|emacd_histogram_start_decrease_2^70^98^56&trailing_stop^34^3.5|emacd_start_increase^150^420
7.968,32.787,2.272,61.0,34.576,aroon_diff_lower0^14|smacd_histogram_decrease^20^28^20&rvi_crossunder_signal^40^32|kc_price_crossunder_high^25.0^30.0^3.9&trailing_stop^34^3.5|sma_fast_crossover_slow^210^420
13.384,31.858,2.473,113.0,34.048,rvi_oversold^17^0.0^SMA|rvi_signal_neutral^20^6^10.0^-10.0^SMA&adx_plus_crossunder_minus^8|smacd_histogram_start_decrease_2^120^288^168&rvi_crossover0^120^SMA|trailing_stop^34^2.5
13.724,32.0,3.192,25.0,13.4,stoch_k_lower_d^80^24^40|smi_d_oversold^8^2^2^0.0^SMA&aroon_diff_crossunder0^100|smi_d_crossunder0^230^184^207^SMA&sma_fast_crossover_slow^210^420|trailing_stop^34^2.5
17.212,44.944,1.553,89.0,28.953,emacd_lower_signal^210^504^147|rvi_lower_signal^45^14&adx_plus_crossunder_minus^8|kc_price_crossunder_low^8.0^10.0^3.9&smacd_histogram_start_increase_2^60^108^72|trailing_stop^34^2.5
20.047,31.818,3.908,22.0,17.763,tsi_lower_signal^16^10^13^SMA|smi_d_oversold^23^7^7^0.0^SMA&smi_k_crossunder_d^120^60^60|bb_price_crossunder_low_2^220.0^3.7&smacd_crossover_signal_2^220^352^198|trailing_stop^34^3.5
29.206,43.75,2.155,64.0,13.165,tsi_lower_signal^16^10^13^SMA|rvi_signal_oversold^190^133^0.0^SMA&rvi_crossunder_signal^60^24|kc_price_crossunder_low^8.0^10.0^3.9&smacd_histogram_start_increase_2^60^108^72|trailing_stop^34^2.5
