total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
1.682,58.333,0.791,84.0,4.697,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
1.76,52.381,1.006,84.0,4.564,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|smacd_crossover_signal_3^210^336^168|ema_fast_crossover_slow^30^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
1.797,59.036,0.776,83.0,4.938,tsi_neutral^220^176^10.0^-10.0^SMA|rvi_neutral^40^15.0^-15.0^EMA&tsi_crossover0^50^45^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
1.96,55.422,0.912,83.0,3.994,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&smacd_start_increase^210^294|mass_crossover1^220^88|tsi_crossover0^80^24^EMA|smi_d_crossover0^230^207^207^EMA&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.035,50.667,1.136,75.0,3.679,smi_k_higher_d^50^40^35|convexity_higher1^6^SMA&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|ema_fast_crossover_slow^30^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.057,50.0,1.137,72.0,3.298,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&smacd_start_increase^210^294|tsi_crossover0^80^24^EMA|ema_fast_crossover_slow^30^72|adx_crossunder_threshold^190.0^10.0&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
2.065,59.036,0.78,83.0,4.986,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72&trailing_stop^34^3.0|bb_price_crossunder_high^34^2
2.07,52.0,1.079,75.0,3.591,convexity_higher1^6^SMA|kdj_d_neutral^200^180^100^70^30&ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.074,51.807,1.05,83.0,5.089,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|tsi_crossover0^80^24^EMA|ema_fast_crossover_slow^30^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.077,52.0,1.054,75.0,3.836,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&smacd_start_increase^210^294|mass_crossover1^220^88|tsi_crossover0^80^24^EMA|smi_d_crossover0^230^207^207^EMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
2.106,52.941,1.002,85.0,4.103,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|tsi_crossover0^80^24^EMA|smi_d_crossover0^230^207^207^EMA&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.114,57.377,0.945,61.0,1.574,rvi_neutral^40^15.0^-15.0^EMA|kdj_k_higher_d^70^63^49&smacd_start_increase^210^294|smacd_crossover_signal_3^210^336^168|smacd_crossover_signal_2^120^336^72|ema_fast_crossover_slow^30^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.157,60.227,0.744,88.0,4.986,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&tsi_crossover0^50^45^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88&trailing_stop^34^3.0|bb_price_crossunder_high^34^2
2.21,50.0,1.14,76.0,3.542,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&smacd_start_increase^210^294|mass_crossover1^220^88|tsi_crossover0^80^24^EMA|adx_crossunder_threshold^190.0^10.0&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
2.237,52.564,1.044,78.0,3.6,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&smacd_start_increase^210^294|smacd_crossover_signal_3^210^336^168|tsi_crossover0^80^24^EMA|adx_crossunder_threshold^190.0^10.0&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.254,57.831,0.832,83.0,5.273,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&tsi_crossover0^50^45^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88&trailing_stop^34^3.0|bb_price_crossunder_high^34^2
2.388,62.162,0.716,74.0,3.26,rvi_neutral^23^15.0^-15.0^EMA|rvi_neutral^40^15.0^-15.0^EMA&ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smacd_crossover_signal_3^210^336^168|mass_crossover1^220^88&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.39,59.016,0.913,61.0,1.53,rvi_neutral^40^15.0^-15.0^EMA|kdj_k_higher_d^70^63^49&ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smacd_crossover_signal_3^210^336^168|smacd_crossover_signal_2^120^336^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.458,58.621,0.813,87.0,4.881,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88|tsi_crossover0^80^24^EMA&trailing_stop^34^3.0|bb_price_crossunder_high^34^2
2.503,57.576,0.96,66.0,1.97,convexity_higher1^6^SMA|kdj_k_higher_d^70^63^49&smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88|ema_fast_crossover_slow^30^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
