total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
13.911,44.966,1.556,149.0,7.526,rsi_neutral^90^65^35|stoch_d_neutral^17^14^5^80^20&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|bb_price_crossover_low^35.0^3.4999999999999996|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
13.965,44.156,1.577,154.0,8.949,rsi_neutral^90^65^35|bb_neutral^10.0^2.5&smacd_histogram_start_increase_2^220^440^220|second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|kc_price_crossover_low^20.0^20.0^2.8999999999999995&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
13.976,44.079,1.583,152.0,8.963,kc_neutral^8.0^8.0^1.7|bb_neutral^10.0^2.5&smacd_histogram_start_increase_2^220^440^220|second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|kc_price_crossover_low^20.0^20.0^2.8999999999999995&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
13.976,44.079,1.583,152.0,8.963,kc_neutral^8.0^8.0^1.7|rsi_neutral^90^65^35&smacd_histogram_start_increase_2^220^440^220|second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|kc_price_crossover_low^20.0^20.0^2.8999999999999995&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.437,48.466,1.366,163.0,4.853,rsi_neutral^90^65^35|stoch_d_neutral^17^14^5^80^20&second_wave_trend_2^16|rvi_crossover_signal^100^80|bb_price_crossover_high^230.0^2.0999999999999996|bb_price_crossover_high^190.0^1.9&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.6,50.286,1.214,175.0,8.092,rsi_neutral^90^65^35|adx_higher_threshold^80.0^5.0&emacd_histogram_start_increase^230^644^322|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995|second_wave_trend_2^12&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.689,41.606,1.798,137.0,12.034,kc_neutral^8.0^8.0^1.7|rsi_neutral^90^65^35&second_wave_trend_2^16|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^3.0|aroon_diff_crossunder0^109
14.689,41.606,1.798,137.0,12.034,kc_neutral^8.0^8.0^1.7|bb_neutral^10.0^2.5&second_wave_trend_2^16|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^3.0|aroon_diff_crossunder0^109
14.698,40.299,1.915,134.0,10.335,kc_neutral^8.0^8.0^1.7|bb_neutral^10.0^2.5&tsi_crossover_signal^200^180^160^SMA|second_wave_trend_2^16|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995&trailing_stop^34^3.0|aroon_diff_crossunder0^109
14.709,43.709,1.635,151.0,8.989,rsi_neutral^90^65^35|bb_neutral^10.0^2.5&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|kc_price_crossover_low^20.0^20.0^2.8999999999999995|mass_crossover1^230^161&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.737,44.079,1.604,152.0,10.284,rsi_neutral^90^65^35|bb_neutral^10.0^2.5&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|mass_crossover1^230^161|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.829,50.0,1.224,178.0,9.271,rsi_neutral^90^65^35|bb_neutral^10.0^2.5&emacd_histogram_start_increase^230^644^322|rvi_crossover_signal^100^80|second_wave_trend_2^12|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.831,43.537,1.652,147.0,9.066,kc_neutral^8.0^8.0^1.7|rsi_neutral^90^65^35&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|kc_price_crossover_low^20.0^20.0^2.8999999999999995|mass_crossover1^230^161&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.831,43.537,1.652,147.0,9.066,kc_neutral^8.0^8.0^1.7|bb_neutral^10.0^2.5&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|kc_price_crossover_low^20.0^20.0^2.8999999999999995|mass_crossover1^230^161&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.846,41.606,1.801,137.0,12.066,rsi_neutral^90^65^35|bb_neutral^10.0^2.5&second_wave_trend_2^16|rvi_crossover_signal^100^80|bb_price_crossover_low^35.0^3.4999999999999996|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^3.0|aroon_diff_crossunder0^109
14.858,43.919,1.62,148.0,10.363,kc_neutral^8.0^8.0^1.7|bb_neutral^10.0^2.5&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|mass_crossover1^230^161|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.858,43.919,1.62,148.0,10.363,kc_neutral^8.0^8.0^1.7|rsi_neutral^90^65^35&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|mass_crossover1^230^161|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
14.999,43.537,1.658,147.0,9.233,rsi_neutral^90^65^35|rvi_signal_neutral^50^30^15.0^-15.0^EMA&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|kc_price_crossover_low^20.0^20.0^2.8999999999999995|mass_crossover1^230^161&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.232,45.205,1.58,146.0,7.567,rsi_neutral^90^65^35|stoch_d_neutral^17^14^5^80^20&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|mass_crossover1^230^161|kc_price_crossover_low^14.0^17.0^2.5&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.275,44.218,1.626,147.0,9.005,tsi_neutral^160^48^20.0^-20.0^EMA|adx_higher_threshold^80.0^5.0&smacd_histogram_start_increase_2^220^440^220|second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|kc_price_crossover_low^20.0^20.0^2.8999999999999995&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.403,79.167,2.729,24.0,1.046,smi_neutral^11^7^30.0^-30.0^EMA|rvi_signal_overbought^60^42^0.0^SMA&smacd_crossover_signal_3^210^546^273|smacd_crossover_signal_2^190^380^152|stoch_k_crossover50^100^70|aroon_diff_crossover0^210&trailing_stop^34^3.5|bb_price_crossunder_high^34^2.5
15.417,55.556,1.05,153.0,6.205,rsi_neutral^90^65^35|bb_neutral^10.0^2.5&emacd_histogram_start_increase^230^644^322|rvi_crossover_signal^100^80|bb_price_crossover_high^230.0^2.0999999999999996|stoch_k_crossover50^100^70&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.417,55.556,1.05,153.0,6.205,bb_neutral^10.0^2.5|adx_higher_threshold^80.0^5.0&emacd_histogram_start_increase^230^644^322|rvi_crossover_signal^100^80|bb_price_crossover_high^230.0^2.0999999999999996|stoch_k_crossover50^100^70&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.431,45.27,1.565,148.0,7.185,rsi_neutral^90^65^35|adx_higher_threshold^80.0^5.0&second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|bb_price_crossover_high^190.0^1.9|kc_price_crossover_low^20.0^20.0^2.8999999999999995&trailing_stop^34^3.5|bb_price_crossunder_high^34^2.5
15.462,86.957,1.711,23.0,1.044,smi_neutral^11^7^30.0^-30.0^EMA|rvi_signal_overbought^60^42^0.0^SMA&tsi_crossover_signal^200^180^160^SMA|smacd_crossover_signal_2^190^380^152|stoch_k_crossover_d^210^189^189|stoch_k_crossover50^100^70&trailing_stop^34^3.5|bb_price_crossunder_high^34^2.5
15.502,80.0,10.973,15.0,0.852,stoch_d_overbought^30^27^27^50|adx_higher_threshold^210.0^5.0&tsi_crossover_signal^200^180^160^SMA|smacd_crossover_signal_3^210^546^273|smacd_crossover_signal_3^200^520^280|mass_crossover1^230^161&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.509,37.143,2.328,105.0,8.753,rsi_neutral^90^65^35|bb_neutral^10.0^2.5&smacd_histogram_start_increase_2^220^440^220|emacd_histogram_start_increase^230^644^322|kc_price_crossover_low^20.0^20.0^2.8999999999999995|second_wave_trend_2^12&trailing_stop^34^3.5|aroon_diff_crossunder0^109
15.55,45.161,1.551,155.0,7.828,rsi_neutral^90^65^35|adx_higher_threshold^80.0^5.0&smacd_histogram_start_increase_2^180^504^126|second_wave_trend_2^16|emacd_histogram_start_increase_2^110^154^132|kc_price_crossover_low^20.0^20.0^2.8999999999999995&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.55,76.471,7.226,17.0,0.877,rvi_signal_overbought^60^42^0.0^SMA|adx_higher_threshold^210.0^5.0&tsi_crossover_signal^200^180^160^SMA|tsi_crossover_signal^220^154^154^SMA|smacd_crossover_signal_3^200^520^280|aroon_diff_crossover0^210&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.558,82.353,7.57,17.0,1.053,mass_higher1^16^8|rvi_signal_overbought^60^42^0.0^SMA&tsi_crossover_signal^200^180^160^SMA|smacd_crossover_signal_3^210^546^273|aroon_diff_crossover0^210|mass_crossover1^230^161&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.612,100.0,100.0,11.0,0.875,mass_higher1^18^5|stoch_d_overbought^30^27^27^50&smacd_crossover_signal_3^210^546^273|smacd_crossover_signal_3^200^520^280|smacd_crossover_signal_2^190^380^152|mass_crossover1^230^161&trailing_stop^34^3.5|bb_price_crossunder_high^34^2.5
15.71,94.737,24.761,19.0,1.504,smi_neutral^11^7^30.0^-30.0^EMA|stoch_d_neutral^17^14^5^80^20&tsi_crossover_signal^220^154^154^SMA|smacd_crossover_signal_2^190^380^152|smacd_crossover_signal^180^360^216|mass_crossover1^230^161&trailing_stop^34^3.5|bb_price_crossunder_high^34^2.5
15.725,41.176,1.865,136.0,10.179,kc_neutral^8.0^8.0^1.7|rsi_neutral^90^65^35&smacd_histogram_start_increase_2^180^504^126|second_wave_trend_2^16|rvi_crossover_signal^100^80|kc_price_crossover_low^20.0^20.0^2.8999999999999995&trailing_stop^34^3.0|aroon_diff_crossunder0^109
15.82,93.333,5.225,15.0,0.951,stoch_d_overbought^30^27^27^50|stoch_d_neutral^17^14^5^80^20&smacd_crossover_signal_3^210^546^273|smacd_crossover_signal_3^200^520^280|smacd_crossover_signal_2^190^380^152|mass_crossover1^230^161&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.821,48.765,1.384,162.0,4.798,rsi_neutral^90^65^35|stoch_d_neutral^17^14^5^80^20&bb_price_crossover_high_2^160.0^1.9|second_wave_trend_2^16|rvi_crossover_signal^100^80|bb_price_crossover_high^190.0^1.9&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.826,73.684,8.734,19.0,1.09,rvi_signal_overbought^60^42^0.0^SMA|adx_higher_threshold^210.0^5.0&tsi_crossover_signal^200^180^160^SMA|smacd_crossover_signal_3^210^546^273|smacd_crossover_signal^180^360^216|mass_crossover1^230^161&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.832,82.609,2.334,23.0,1.06,smi_neutral^11^7^30.0^-30.0^EMA|rvi_signal_overbought^60^42^0.0^SMA&tsi_crossover_signal^200^180^160^SMA|tsi_crossover_signal^220^154^154^SMA|stoch_k_crossover_d^210^189^189|stoch_k_crossover50^100^70&trailing_stop^34^3.5|bb_price_crossunder_high^34^2.5
