total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-21.982,34.909,1.231,275.0,24.51,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|price_crossover_sma_2^150&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-21.866,32.18,1.398,289.0,25.673,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^25^50&roc_crossunder0^59|trailing_stop^34^1.5
-21.862,36.162,1.129,271.0,24.766,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^25^50&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-21.85,33.84,1.3,263.0,27.612,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&aroon_diff_crossunder0^59|trailing_stop^34^1.5
-21.471,39.844,0.993,256.0,24.578,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-21.277,30.072,1.526,276.0,26.489,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^25^50&roc_crossunder0^89|trailing_stop^34^1.5
-21.216,36.237,1.185,287.0,25.37,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-21.107,38.843,1.043,242.0,24.939,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|smacd_histogram_start_increase^160^256^192&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-21.031,32.056,1.421,287.0,24.544,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&roc_crossunder0^59|trailing_stop^34^1.5
-21.023,34.831,1.218,267.0,23.452,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|emacd_histogram_start_increase_2^220^396^264&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-21.012,36.63,1.124,273.0,24.157,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^25^50&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.962,33.955,1.29,268.0,23.296,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^55&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.937,37.5,1.115,280.0,24.462,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.913,27.132,1.77,258.0,23.933,emacd_increase^12^17|convexity_higher1^14^EMA&price_crossover_ema^60|emacd_histogram_start_increase^35^98^35&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-20.862,40.239,0.984,251.0,24.259,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_start_increase^60^96|emacd_histogram_start_increase^35^98^35&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-20.843,36.0,1.167,275.0,23.92,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|emacd_start_increase^55^110&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.834,33.212,1.354,274.0,25.519,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&roc_crossunder0^59|trailing_stop^34^1.5
-20.784,35.87,1.178,276.0,23.658,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_start_increase^60^96|emacd_histogram_start_increase^40^64^48&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.765,26.667,1.811,255.0,24.077,emacd_increase^12^17|convexity_higher1^8^EMA&price_crossover_ema^60|emacd_histogram_start_increase^35^98^35&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-20.749,33.214,1.364,280.0,25.777,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^14&roc_crossunder0^59|trailing_stop^34^1.5
-20.741,31.802,1.449,283.0,24.005,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_start_increase^60^96|emacd_histogram_start_increase^35^98^35&roc_crossunder0^59|trailing_stop^34^1.5
-20.584,36.667,1.134,270.0,23.6,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.571,34.672,1.235,274.0,23.21,emacd_increase^12^17|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^25^50&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.527,37.545,1.12,277.0,24.314,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.423,42.241,0.929,232.0,25.123,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^2.5
-20.403,32.028,1.44,281.0,24.212,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|emacd_start_increase^55^110&roc_crossunder0^59|trailing_stop^34^1.5
-20.384,34.066,1.277,273.0,23.027,emacd_increase^12^17|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.27,33.962,1.297,265.0,23.649,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|price_crossover_sma_2^160&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.217,35.185,1.242,270.0,24.89,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^14&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-20.187,33.704,1.339,270.0,24.938,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&roc_crossunder0^59|trailing_stop^34^1.5
-20.139,39.837,1.016,246.0,24.164,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-20.091,34.545,1.258,275.0,22.741,emacd_increase^12^17|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.04,27.519,1.766,258.0,22.173,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|smacd_histogram_start_increase_2^160^416^96&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-19.97,37.132,1.124,272.0,23.005,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.907,33.459,1.331,266.0,23.31,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|smacd_histogram_start_increase_2^160^416^96&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.741,35.472,1.225,265.0,21.69,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^55&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.737,38.618,1.065,246.0,22.843,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-19.672,30.515,1.55,272.0,24.332,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^25^50&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-19.665,39.918,1.02,243.0,23.958,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-19.622,45.024,0.838,211.0,25.34,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^3.0
-19.61,28.137,1.752,263.0,22.159,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^55&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-19.571,38.8,1.088,250.0,24.222,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_2^14&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-19.55,29.699,1.611,266.0,22.918,convexity_higher1^14^EMA|convexity_higher1^8^EMA&price_crossover_ema^60|emacd_histogram_start_increase^40^64^48&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-19.498,30.337,1.571,267.0,22.483,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|second_wave_trend_2^55&roc_crossunder0^89|trailing_stop^34^1.5
-19.496,28.516,1.711,256.0,22.151,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|price_crossover_sma_2^150&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-19.401,33.205,1.346,259.0,21.89,adx_lower_threshold^160.0^15.0|convexity_higher1^8^EMA&rvi_crossover_signal^190^76|emacd_histogram_start_increase^40^64^48&roc_crossunder0^59|trailing_stop^34^1.5
-19.326,39.916,1.034,238.0,22.625,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|price_crossover_sma_2^150&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-19.199,30.292,1.568,274.0,24.448,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^30^42&roc_crossunder0^89|trailing_stop^34^1.5
