coin_name,inv0,cl_name,cl_canshu,is_run,cl_id,cl_index
SI2607,15min,stoch_k_overbought^190^114^50|rvi_signal_overbought^180^54^0.0^SMA&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^220^154^132^SMA|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,0,1,stoch_k_overbought^190^114^50|rvi_signal_overbought^180^54^0.0^SMA&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^220^154^132^SMA|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,stoch_k_overbought^190^114^50|rvi_signal_overbought^180^54^0.0^SMA&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^220^154^132^SMA|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0
SI2607,15min,stoch_d_overbought^200^120^60^50|bb_neutral^30.0^3.6999999999999993&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^230^161^115^SMA|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,0,1,stoch_d_overbought^200^120^60^50|bb_neutral^30.0^3.6999999999999993&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^230^161^115^SMA|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,stoch_d_overbought^200^120^60^50|bb_neutral^30.0^3.6999999999999993&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^230^161^115^SMA|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0
SI2607,15min,stoch_d_overbought^200^120^60^50|convexity_higher1^6^SMA&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^220^154^132^SMA|smi_k_crossover0^210^105^EMA&aroon_diff_crossunder0^59|trailing_stop^34^2.5,0,1,stoch_d_overbought^200^120^60^50|convexity_higher1^6^SMA&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^220^154^132^SMA|smi_k_crossover0^210^105^EMA&aroon_diff_crossunder0^59|trailing_stop^34^2.5,stoch_d_overbought^200^120^60^50|convexity_higher1^6^SMA&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^220^154^132^SMA|smi_k_crossover0^210^105^EMA&aroon_diff_crossunder0^59|trailing_stop^34^2.5
SI2607,15min,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|smacd_crossover_signal^230^644^299|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,0,1,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|smacd_crossover_signal^230^644^299|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|smacd_crossover_signal^230^644^299|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0
SI2607,15min,stoch_d_overbought^200^120^60^50|mass_lower1^70^63&sma_fast_crossover_slow_3^170^272|smacd_histogram_start_increase^110^220^99|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,0,1,stoch_d_overbought^200^120^60^50|mass_lower1^70^63&sma_fast_crossover_slow_3^170^272|smacd_histogram_start_increase^110^220^99|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,stoch_d_overbought^200^120^60^50|mass_lower1^70^63&sma_fast_crossover_slow_3^170^272|smacd_histogram_start_increase^110^220^99|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0
SI2607,15min,stoch_d_overbought^200^120^60^50|smi_overbought^190^95^0.0^SMA&smacd_histogram_start_increase^110^220^99|bb_price_crossover_low^20.0^3.8999999999999995|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^2.5,0,1,stoch_d_overbought^200^120^60^50|smi_overbought^190^95^0.0^SMA&smacd_histogram_start_increase^110^220^99|bb_price_crossover_low^20.0^3.8999999999999995|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^2.5,stoch_d_overbought^200^120^60^50|smi_overbought^190^95^0.0^SMA&smacd_histogram_start_increase^110^220^99|bb_price_crossover_low^20.0^3.8999999999999995|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^2.5
SI2607,15min,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|smacd_crossover_signal^230^644^299|smi_d_crossover0^210^63^63^EMA&aroon_diff_crossunder0^59|trailing_stop^34^2.5,0,1,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|smacd_crossover_signal^230^644^299|smi_d_crossover0^210^63^63^EMA&aroon_diff_crossunder0^59|trailing_stop^34^2.5,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|smacd_crossover_signal^230^644^299|smi_d_crossover0^210^63^63^EMA&aroon_diff_crossunder0^59|trailing_stop^34^2.5
SI2607,15min,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|smi_k_crossover0^190^95^SMA|kdj_d_crossover50^220^132^110&aroon_diff_crossunder0^59|trailing_stop^34^2.5,0,1,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|smi_k_crossover0^190^95^SMA|kdj_d_crossover50^220^132^110&aroon_diff_crossunder0^59|trailing_stop^34^2.5,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|smi_k_crossover0^190^95^SMA|kdj_d_crossover50^220^132^110&aroon_diff_crossunder0^59|trailing_stop^34^2.5
SI2607,15min,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^220^154^132^SMA|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,0,1,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^220^154^132^SMA|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0,stoch_d_overbought^200^120^60^50|rsi_neutral^250^55^45&smacd_histogram_start_increase^110^220^99|tsi_crossover_signal^220^154^132^SMA|smi_k_crossover0^190^95^SMA&aroon_diff_crossunder0^59|trailing_stop^34^3.0
SI2607,15min,sma_fast_higher_slow^120^216|stoch_d_overbought^60^54^54^50&tsi_crossover0^180^126^SMA|smi_k_crossover0^190^95^SMA|adx_crossunder_threshold^50.0^5.0&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,sma_fast_higher_slow^120^216|stoch_d_overbought^60^54^54^50&tsi_crossover0^180^126^SMA|smi_k_crossover0^190^95^SMA|adx_crossunder_threshold^50.0^5.0&trailing_stop^34^3.0|trailing_stop^34^3.5,sma_fast_higher_slow^120^216|stoch_d_overbought^60^54^54^50&tsi_crossover0^180^126^SMA|smi_k_crossover0^190^95^SMA|adx_crossunder_threshold^50.0^5.0&trailing_stop^34^3.0|trailing_stop^34^3.5
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&ma_atr_long_signal^8.0^8.0^1.2|rvi_signal_crossover0^30^24^EMA|smacd_crossover_signal^190^380^171&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&ma_atr_long_signal^8.0^8.0^1.2|rvi_signal_crossover0^30^24^EMA|smacd_crossover_signal^190^380^171&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&ma_atr_long_signal^8.0^8.0^1.2|rvi_signal_crossover0^30^24^EMA|smacd_crossover_signal^190^380^171&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&ma_atr_long_signal^8.0^8.0^1.2|tsi_crossover0^220^110^SMA|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&ma_atr_long_signal^8.0^8.0^1.2|tsi_crossover0^220^110^SMA|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&ma_atr_long_signal^8.0^8.0^1.2|tsi_crossover0^220^110^SMA|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,kc_neutral^60.0^24.0^1.9|kdj_k_neutral^8^2^85^15&stoch_k_crossover50^220^154|rvi_signal_crossover0^30^24^EMA|smi_k_crossover_d_2^80^56^24^25&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,kc_neutral^60.0^24.0^1.9|kdj_k_neutral^8^2^85^15&stoch_k_crossover50^220^154|rvi_signal_crossover0^30^24^EMA|smi_k_crossover_d_2^80^56^24^25&aroon_diff_crossunder0^89|trailing_stop^34^3.0,kc_neutral^60.0^24.0^1.9|kdj_k_neutral^8^2^85^15&stoch_k_crossover50^220^154|rvi_signal_crossover0^30^24^EMA|smi_k_crossover_d_2^80^56^24^25&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,kc_neutral^60.0^24.0^1.9|kdj_k_neutral^8^2^85^15&rvi_signal_crossover0^30^24^EMA|smi_k_crossover_d^80^56^24|trix_crossover_signal^230^184&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,kc_neutral^60.0^24.0^1.9|kdj_k_neutral^8^2^85^15&rvi_signal_crossover0^30^24^EMA|smi_k_crossover_d^80^56^24|trix_crossover_signal^230^184&aroon_diff_crossunder0^89|trailing_stop^34^3.0,kc_neutral^60.0^24.0^1.9|kdj_k_neutral^8^2^85^15&rvi_signal_crossover0^30^24^EMA|smi_k_crossover_d^80^56^24|trix_crossover_signal^230^184&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,sma_fast_higher_slow^6^11|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|ma_atr_long_signal^8.0^8.0^1.2|rvi_signal_crossover0^30^24^EMA&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,sma_fast_higher_slow^6^11|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|ma_atr_long_signal^8.0^8.0^1.2|rvi_signal_crossover0^30^24^EMA&trailing_stop^34^3.0|trailing_stop^34^3.5,sma_fast_higher_slow^6^11|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|ma_atr_long_signal^8.0^8.0^1.2|rvi_signal_crossover0^30^24^EMA&trailing_stop^34^3.0|trailing_stop^34^3.5
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&smi_k_crossover0^170^119^EMA|rvi_signal_crossover0^30^24^EMA|bb_price_crossover_low_2^210.0^2.0999999999999996&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&smi_k_crossover0^170^119^EMA|rvi_signal_crossover0^30^24^EMA|bb_price_crossover_low_2^210.0^2.0999999999999996&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&smi_k_crossover0^170^119^EMA|rvi_signal_crossover0^30^24^EMA|bb_price_crossover_low_2^210.0^2.0999999999999996&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,rvi_signal_overbought^26^13^0.0^EMA|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,rvi_signal_overbought^26^13^0.0^EMA|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,rvi_signal_overbought^26^13^0.0^EMA|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|kdj_d_crossover50^140^126^126|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|kdj_d_crossover50^140^126^126|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|kdj_d_crossover50^140^126^126|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&smi_k_crossover0^170^119^EMA|rvi_signal_crossover0^30^24^EMA|bb_price_crossover_low_2^200.0^2.3&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&smi_k_crossover0^170^119^EMA|rvi_signal_crossover0^30^24^EMA|bb_price_crossover_low_2^200.0^2.3&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&smi_k_crossover0^170^119^EMA|rvi_signal_crossover0^30^24^EMA|bb_price_crossover_low_2^200.0^2.3&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA|rvi_signal_crossover0^170^136^SMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA|rvi_signal_crossover0^170^136^SMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA|rvi_signal_crossover0^170^136^SMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,kdj_k_neutral^8^2^85^15|adx_higher_threshold^50.0^10.0&stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA|sma_fast_crossover_slow^130^364&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,kdj_k_neutral^8^2^85^15|adx_higher_threshold^50.0^10.0&stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA|sma_fast_crossover_slow^130^364&aroon_diff_crossunder0^89|trailing_stop^34^3.0,kdj_k_neutral^8^2^85^15|adx_higher_threshold^50.0^10.0&stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA|sma_fast_crossover_slow^130^364&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,tsi_higher_signal^20^14^12^EMA|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA|smacd_crossover_signal_2^220^396^132&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,tsi_higher_signal^20^14^12^EMA|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA|smacd_crossover_signal_2^220^396^132&aroon_diff_crossunder0^89|trailing_stop^34^3.0,tsi_higher_signal^20^14^12^EMA|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA|smacd_crossover_signal_2^220^396^132&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&smi_d_crossover0^230^69^69^SMA|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&smi_d_crossover0^230^69^69^SMA|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&smi_d_crossover0^230^69^69^SMA|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|kdj_d_crossover50^170^136^85|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|kdj_d_crossover50^170^136^85|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&mass_crossover1^160^48|kdj_d_crossover50^170^136^85|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|smi_k_crossover0^160^128^EMA|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|smi_k_crossover0^160^128^EMA|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|smi_k_crossover0^160^128^EMA|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,tsi_higher_signal^20^14^12^EMA|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|tsi_crossover0^210^126^SMA|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,tsi_higher_signal^20^14^12^EMA|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|tsi_crossover0^210^126^SMA|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,tsi_higher_signal^20^14^12^EMA|kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72|tsi_crossover0^210^126^SMA|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&ma_atr_long_signal^8.0^8.0^1.2|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&ma_atr_long_signal^8.0^8.0^1.2|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,emacd_higher_signal^12^29^8|kdj_k_neutral^8^2^85^15&ma_atr_long_signal^8.0^8.0^1.2|stoch_k_crossover_d^80^48^72|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,kc_neutral^60.0^24.0^1.9|kdj_k_neutral^8^2^85^15&rvi_signal_crossover0^30^24^EMA|smi_k_crossover_d^80^56^24|tsi_crossover_signal^150^105^45^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,kc_neutral^60.0^24.0^1.9|kdj_k_neutral^8^2^85^15&rvi_signal_crossover0^30^24^EMA|smi_k_crossover_d^80^56^24|tsi_crossover_signal^150^105^45^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,kc_neutral^60.0^24.0^1.9|kdj_k_neutral^8^2^85^15&rvi_signal_crossover0^30^24^EMA|smi_k_crossover_d^80^56^24|tsi_crossover_signal^150^105^45^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
HG2607,15min,rvi_signal_overbought^26^13^0.0^EMA|rsi_neutral^11^60^40&emacd_start_increase^120^288|smi_k_crossover_d^90^45^27|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,rvi_signal_overbought^26^13^0.0^EMA|rsi_neutral^11^60^40&emacd_start_increase^120^288|smi_k_crossover_d^90^45^27|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0,rvi_signal_overbought^26^13^0.0^EMA|rsi_neutral^11^60^40&emacd_start_increase^120^288|smi_k_crossover_d^90^45^27|rvi_signal_crossover0^30^24^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.0
CL0608,15min,kdj_k_overbought^120^60^50|smi_d_neutral^160^112^144^25.0^-25.0^SMA&price_crossover_sma^110|emacd_start_increase^160^384|smacd_crossover_signal_2^210^294^189&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,kdj_k_overbought^120^60^50|smi_d_neutral^160^112^144^25.0^-25.0^SMA&price_crossover_sma^110|emacd_start_increase^160^384|smacd_crossover_signal_2^210^294^189&trailing_stop^34^3.0|trailing_stop^34^3.5,kdj_k_overbought^120^60^50|smi_d_neutral^160^112^144^25.0^-25.0^SMA&price_crossover_sma^110|emacd_start_increase^160^384|smacd_crossover_signal_2^210^294^189&trailing_stop^34^3.0|trailing_stop^34^3.5
CL0608,15min,kdj_k_higher_d^220^132^66|rvi_signal_neutral^250^200^5.0^-5.0^SMA&adx_plus_crossover_minus^140|price_crossover_sma_2^110|smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,kdj_k_higher_d^220^132^66|rvi_signal_neutral^250^200^5.0^-5.0^SMA&adx_plus_crossover_minus^140|price_crossover_sma_2^110|smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0|trailing_stop^34^3.5,kdj_k_higher_d^220^132^66|rvi_signal_neutral^250^200^5.0^-5.0^SMA&adx_plus_crossover_minus^140|price_crossover_sma_2^110|smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0|trailing_stop^34^3.5
CL0608,15min,kdj_k_overbought^120^60^50|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma^110|smi_k_crossover0^220^132^SMA|smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,kdj_k_overbought^120^60^50|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma^110|smi_k_crossover0^220^132^SMA|smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0|trailing_stop^34^3.5,kdj_k_overbought^120^60^50|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma^110|smi_k_crossover0^220^132^SMA|smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0|trailing_stop^34^3.5
CL0608,15min,kdj_k_higher_d^220^132^66|stoch_k_neutral^240^216^80^20&price_crossover_sma_2^110|emacd_start_increase^150^420|smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,kdj_k_higher_d^220^132^66|stoch_k_neutral^240^216^80^20&price_crossover_sma_2^110|emacd_start_increase^150^420|smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0|trailing_stop^34^3.5,kdj_k_higher_d^220^132^66|stoch_k_neutral^240^216^80^20&price_crossover_sma_2^110|emacd_start_increase^150^420|smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0|trailing_stop^34^3.5
CL0608,15min,kdj_k_higher_d^220^132^66|stoch_k_neutral^240^216^80^20&price_crossover_sma_2^110|emacd_start_increase^160^384|smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,kdj_k_higher_d^220^132^66|stoch_k_neutral^240^216^80^20&price_crossover_sma_2^110|emacd_start_increase^160^384|smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0|trailing_stop^34^3.5,kdj_k_higher_d^220^132^66|stoch_k_neutral^240^216^80^20&price_crossover_sma_2^110|emacd_start_increase^160^384|smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0|trailing_stop^34^3.5
CL0608,15min,kdj_k_higher_d^220^132^66|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma^110|emacd_start_increase^150^420|smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,kdj_k_higher_d^220^132^66|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma^110|emacd_start_increase^150^420|smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0|trailing_stop^34^3.5,kdj_k_higher_d^220^132^66|rvi_signal_neutral^250^200^5.0^-5.0^SMA&price_crossover_sma^110|emacd_start_increase^150^420|smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0|trailing_stop^34^3.5
CL0608,15min,rvi_overbought^170^0.0^SMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&adx_plus_crossover_minus^80|emacd_start_increase^160^384|smi_k_crossover_d_2^120^48^36^15&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,0,1,rvi_overbought^170^0.0^SMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&adx_plus_crossover_minus^80|emacd_start_increase^160^384|smi_k_crossover_d_2^120^48^36^15&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0,rvi_overbought^170^0.0^SMA|rvi_signal_neutral^250^200^5.0^-5.0^SMA&adx_plus_crossover_minus^80|emacd_start_increase^160^384|smi_k_crossover_d_2^120^48^36^15&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.0
CL0608,15min,rvi_higher_signal^8^2|rvi_signal_neutral^250^200^5.0^-5.0^SMA&adx_plus_crossover_minus^80|smacd_histogram_start_increase_2^60^108^72|smacd_crossover_signal_2^220^352^198&trailing_stop^34^2.5|trailing_stop^34^3.0,0,1,rvi_higher_signal^8^2|rvi_signal_neutral^250^200^5.0^-5.0^SMA&adx_plus_crossover_minus^80|smacd_histogram_start_increase_2^60^108^72|smacd_crossover_signal_2^220^352^198&trailing_stop^34^2.5|trailing_stop^34^3.0,rvi_higher_signal^8^2|rvi_signal_neutral^250^200^5.0^-5.0^SMA&adx_plus_crossover_minus^80|smacd_histogram_start_increase_2^60^108^72|smacd_crossover_signal_2^220^352^198&trailing_stop^34^2.5|trailing_stop^34^3.0
