coin_name,inv0,cl_name,cl_canshu,is_run,cl_id,cl_index
SImain,15min,trix_decrease^110|bb_neutral^8.0^1.5&smi_k_crossunder_d^240^144^72|sma_fast_crossunder_slow_2^150^360&kdj_d_crossover50^220^132^110|trailing_stop^34^3.5,0,1,trix_decrease^110|bb_neutral^8.0^1.5&smi_k_crossunder_d^240^144^72|sma_fast_crossunder_slow_2^150^360&kdj_d_crossover50^220^132^110|trailing_stop^34^3.5,trix_decrease^110|bb_neutral^8.0^1.5&smi_k_crossunder_d^240^144^72|sma_fast_crossunder_slow_2^150^360&kdj_d_crossover50^220^132^110|trailing_stop^34^3.5
