开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,strategy_name
2026-02-16 08:15:00,2026-06-18,52.402,254.014,9.4,5.425,3.899,27.023,46.825,2.451,0.749,30.0,63.333,2.218,50.987,3.0,aroon_diff_higher0^110&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,52.407,254.049,8.733,4.638,4.194,29.091,54.77,2.867,0.755,54.0,50.0,2.306,51.331,5.4,tsi_overbought^25^18^0.0^SMA&smacd_histogram_start_increase_2^60^108^72&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,52.454,254.373,8.253,5.217,4.038,30.823,48.758,2.552,0.798,33.0,54.545,2.191,52.005,3.3,smacd_higher_signal^110^286^132&rsi_fast_crossover_slow^70^196&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,52.535,254.941,9.781,4.9,4.037,26.064,52.033,2.724,0.617,53.0,52.83,2.197,51.449,5.3,mass_lower1^55^44&supertrend_long_signal^40.0^3.3&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,52.549,255.041,9.505,5.408,3.3,26.833,47.163,2.469,0.823,23.0,52.174,3.42,54.443,2.3,stoch_d_overbought^250^150^75^50&smacd_histogram_start_increase^190^532^114&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,52.568,255.169,9.006,5.194,4.004,28.334,49.123,2.571,0.889,29.0,58.621,2.797,51.779,2.9,stoch_k_higher_d^190^133^95&emacd_start_increase^160^384&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,52.608,255.45,8.11,5.995,3.198,31.498,42.61,2.23,0.756,13.0,61.538,5.387,53.966,1.3,kdj_k_overbought^120^60^50&kdj_k_crossover_d^230^115^69&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,52.629,255.597,8.723,5.141,3.715,29.302,49.721,2.603,0.781,33.0,54.545,2.335,52.047,3.3,adx_lower_threshold^35.0^15.0&emacd_start_increase^150^420&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,52.67,255.881,9.494,5.11,4.011,26.951,50.078,2.621,0.693,36.0,52.778,2.648,50.061,3.6,kdj_k_neutral^60^54^80^20&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,52.677,255.93,9.182,5.362,3.863,27.873,47.731,2.498,0.712,26.0,57.692,3.281,50.619,2.6,atr_fast_lower_slow^18^29&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
