开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,strategy_name
2026-02-16 06:30:00,2026-06-18,28.366,111.436,4.923,5.779,2.585,22.637,19.282,1.009,0.677,20.0,55.0,2.627,53.446,2.0,smi_overbought^17^5^0.0^EMA&sma_fast_crossover_slow_3^170^272&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,28.375,111.481,3.624,6.652,3.586,30.759,16.758,0.877,0.953,12.0,58.333,4.789,53.681,1.2,rvi_neutral^20^5.0^-5.0^EMA&sma_fast_crossover_slow_3^170^272&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,28.394,111.575,5.845,5.966,2.593,19.089,18.702,0.979,0.712,16.0,62.5,2.414,54.301,1.6,ma_atr_long_period^14.0^17.0^2.3999999999999995&sma_fast_crossover_slow_3^170^272&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,28.395,111.579,4.163,5.923,2.538,26.801,18.838,0.986,0.634,20.0,50.0,3.206,54.041,2.0,aroon_diff_higher0^18&sma_fast_crossover_slow_3^170^272&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,28.528,112.238,3.818,5.552,2.749,29.395,20.217,1.058,0.778,20.0,55.0,2.725,52.901,2.0,stoch_k_higher_d^29^17^20&sma_fast_crossover_slow_3^170^272&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,28.571,112.451,5.684,4.919,2.588,19.785,22.858,1.196,0.966,20.0,60.0,2.028,51.664,2.0,smacd_histogram_increase^16^35^13&sma_fast_crossover_slow_3^160^288&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,28.589,112.543,5.769,5.276,3.377,19.509,21.33,1.116,0.745,24.0,50.0,3.055,51.839,2.4,stoch_d_overbought^60^54^54^50&sma_fast_crossover_slow_3^170^272&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,28.604,112.617,5.343,5.764,3.397,21.078,19.536,1.023,1.144,14.0,64.286,4.438,52.245,1.4,smi_d_neutral^240^72^168^15.0^-15.0^EMA&smacd_start_increase^230^552&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,28.617,112.679,5.127,5.503,2.644,21.979,20.476,1.072,0.677,22.0,54.545,2.921,53.183,2.2,smacd_histogram_increase^16^35^13&sma_fast_crossover_slow_3^170^272&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,28.811,113.645,6.162,5.226,2.739,18.442,21.748,1.138,0.621,26.0,53.846,2.142,51.564,2.6,rsi_fast_higher_slow^200^440&sma_fast_crossover_slow_3^160^288&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,28.819,113.684,4.888,5.534,2.725,23.258,20.543,1.075,0.605,25.0,52.0,2.853,52.53,2.5,smi_overbought^190^95^0.0^SMA&sma_fast_crossover_slow_3^170^272&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,28.97,114.433,4.883,5.617,2.701,23.437,20.374,1.066,0.6,24.0,54.167,2.644,52.71,2.4,stoch_d_overbought^200^120^60^50&sma_fast_crossover_slow_3^170^272&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,28.989,114.527,5.246,5.684,3.038,21.831,20.147,1.055,0.612,23.0,52.174,2.961,52.283,2.3,kdj_d_overbought^130^117^39^50&smacd_start_increase^230^552&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,29.036,114.764,5.645,5.379,2.881,20.329,21.334,1.117,0.712,23.0,56.522,2.512,53.178,2.3,mass_lower1^70^63&sma_fast_crossover_slow_3^170^272&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,29.066,114.916,3.233,6.969,3.359,35.55,16.488,0.863,0.878,11.0,63.636,5.239,53.09,1.1,convexity_higher1^14^SMA&smi_k_crossover0^190^95^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,29.126,115.211,5.269,5.531,2.742,21.865,20.831,1.09,0.605,25.0,52.0,2.865,52.632,2.5,supertrend_long_period^14.0^1.9&sma_fast_crossover_slow_3^170^272&trailing_stop^34^2.5
