开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,策略名称
2026-02-16 06:30:00,2026-06-18,15.011,52.1,4.629,2.777,1.247,11.256,18.763,0.982,0.669,20.0,50.0,2.065,51.771,2.0,smi_k_higher_d^210^189^189&sma_fast_crossover_slow_3^170^272&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.013,52.104,3.308,3.966,1.577,15.752,13.138,0.688,1.2,5.0,80.0,12.694,52.806,0.5,smi_k_higher_d^23^16^7&stoch_k_crossover50^220^176&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.015,52.115,6.058,2.559,1.266,8.602,20.365,1.066,0.821,19.0,52.632,1.814,51.373,1.9,atr_fast_lower_slow^55^88&sma_fast_crossover_slow_3^170^272&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.03,52.174,2.552,4.033,1.345,20.448,12.936,0.677,0.701,6.0,66.667,5.401,54.545,0.6,rvi_signal_neutral^50^35^5.0^-5.0^SMA&smi_k_crossover_d_2^250^150^225^30&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.031,52.177,3.671,2.688,0.72,14.215,19.41,1.016,0.903,3.0,100.0,100.0,55.932,0.3,smi_k_higher_d^210^189^189&tsi_crossover_signal^220^154^132^SMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.034,52.191,4.002,4.271,1.576,13.04,12.22,0.64,1.068,5.0,80.0,2.709,53.582,0.5,price_higher_ema^18&kdj_k_crossover50^230^207&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.034,52.191,4.002,4.271,1.576,13.04,12.22,0.64,1.068,5.0,80.0,2.709,53.582,0.5,rvi_overbought^14^0.0^EMA&kdj_k_crossover50^230^207&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.034,52.191,4.002,4.271,1.576,13.04,12.22,0.64,1.068,5.0,80.0,2.709,53.582,0.5,rsi_overbought^8^50&kdj_k_crossover50^230^207&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.034,52.191,4.002,4.271,1.576,13.04,12.22,0.64,1.068,5.0,80.0,2.709,53.582,0.5,price_higher_sma^18&kdj_k_crossover50^230^207&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.038,52.204,2.682,4.3,1.676,19.465,12.14,0.635,0.757,9.0,77.778,3.854,55.056,0.9,rvi_signal_neutral^40^32^5.0^-5.0^SMA&smacd_crossover_signal^220^308^154&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.054,52.269,3.724,3.998,1.492,14.037,13.075,0.684,0.99,6.0,83.333,3.053,51.804,0.6,smacd_increase^6^10&rvi_signal_crossover0^150^135^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.057,52.281,4.501,4.123,1.623,11.615,12.681,0.664,0.914,7.0,71.429,1.713,53.11,0.7,stoch_d_overbought^60^54^54^50&kdj_k_crossover50^240^216&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.057,52.282,4.551,2.415,0.787,11.488,21.647,1.133,0.863,5.0,60.0,6.178,55.319,0.5,mass_higher1^8^7&tsi_crossover_signal^220^154^132^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.06,52.293,2.49,4.992,1.685,21.002,10.476,0.548,1.336,3.0,100.0,100.0,54.58,0.3,atr_fast_higher_slow^170^442&smi_k_crossover0^190^95^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.072,52.341,3.627,4.085,1.658,14.429,12.812,0.671,0.929,7.0,71.429,2.516,54.824,0.7,ma_atr_long_period^14.0^17.0^2.3999999999999995&sma_fast_crossover_slow^150^300&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.084,52.387,2.948,4.383,1.594,17.768,11.951,0.626,0.824,6.0,83.333,28.514,54.489,0.6,ma_atr_long_period^180.0^216.0^2.8&kdj_d_crossover50^240^96^72&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.095,52.43,3.42,4.075,1.713,15.331,12.866,0.673,1.23,5.0,100.0,100.0,52.239,0.5,tsi_higher_signal^230^207^161^SMA&smi_k_crossover0^210^105^EMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.095,52.432,5.056,3.053,1.154,10.37,17.174,0.899,0.879,11.0,63.636,1.804,52.215,1.1,stoch_d_neutral^23^9^7^55^45&sma_fast_crossover_slow_3^160^288&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.112,52.499,3.178,4.058,1.534,16.519,12.938,0.677,0.875,6.0,83.333,3.384,53.936,0.6,kdj_d_neutral^240^192^216^60^40&smacd_crossover_signal^220^308^154&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.117,52.519,4.838,3.81,1.158,10.855,13.784,0.721,1.01,7.0,71.429,2.291,54.329,0.7,stoch_d_overbought^200^120^60^50&smacd_crossover_signal^220^308^154&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.129,52.567,2.509,4.975,1.534,20.952,10.566,0.553,1.153,3.0,100.0,100.0,53.982,0.3,rvi_overbought^17^0.0^SMA&smi_d_crossover0^210^63^63^EMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.132,52.579,3.968,4.587,1.614,13.25,11.463,0.6,0.683,9.0,66.667,2.836,55.721,0.9,stoch_k_higher_d^29^17^20&smacd_crossover_signal^220^308^154&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.135,52.59,3.907,3.965,1.567,13.459,13.262,0.694,1.171,6.0,66.667,3.406,51.416,0.6,supertrend_long_period^14.0^1.9&smi_d_crossover0^210^63^63^EMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.14,52.611,4.546,3.338,1.52,11.573,15.761,0.825,1.093,9.0,66.667,3.495,52.1,0.9,stoch_d_overbought^60^54^54^50&rvi_signal_crossover0^150^135^SMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.146,52.634,2.341,5.661,1.988,22.481,9.298,0.487,1.173,3.0,100.0,100.0,56.087,0.3,atr_fast_higher_slow^120^264&smi_d_crossover0^210^63^63^EMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.148,52.641,2.067,4.891,1.525,25.462,10.764,0.563,0.768,5.0,100.0,100.0,54.183,0.5,trix_higher0^8&stoch_k_crossover50^220^176&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.148,52.641,2.067,4.891,1.525,25.462,10.764,0.563,0.768,5.0,100.0,100.0,54.183,0.5,price_higher_sma^18&stoch_k_crossover50^220^176&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.151,52.654,4.157,3.586,1.444,12.666,14.682,0.768,1.215,7.0,71.429,3.579,52.158,0.7,tsi_overbought^14^4^0.0^SMA&rvi_signal_crossover0^150^135^SMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.151,52.654,4.157,3.586,1.444,12.666,14.682,0.768,1.215,7.0,71.429,3.579,52.158,0.7,price_higher_ema^20&rvi_signal_crossover0^150^135^SMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.151,52.654,4.157,3.586,1.444,12.666,14.682,0.768,1.215,7.0,71.429,3.579,52.158,0.7,rvi_overbought^14^0.0^EMA&rvi_signal_crossover0^150^135^SMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.157,52.68,3.804,3.66,1.544,13.848,14.394,0.753,1.006,7.0,71.429,4.168,52.174,0.7,smi_neutral^200^160^10.0^-10.0^EMA&stoch_k_crossover50^220^176&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.16,52.691,4.838,3.239,1.214,10.891,16.27,0.852,0.869,10.0,60.0,2.659,52.465,1.0,stoch_k_overbought^200^80^50&smacd_crossover_signal^220^308^154&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.165,52.712,3.125,4.39,1.549,16.868,12.007,0.628,0.539,8.0,62.5,3.992,52.482,0.8,kc_neutral^160.0^128.0^3.8999999999999995&smi_d_crossover0^180^90^54^EMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.17,52.729,3.651,4.016,1.561,14.443,13.129,0.687,0.761,7.0,71.429,2.839,52.586,0.7,rvi_signal_neutral^50^35^5.0^-5.0^SMA&kdj_d_crossover50^220^132^110&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.175,52.751,3.684,3.748,1.542,14.317,14.073,0.737,0.765,10.0,60.0,3.486,51.2,1.0,supertrend_long_period^14.0^1.9&rvi_signal_crossover0^150^135^SMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.176,52.754,2.768,5.047,1.555,19.058,10.453,0.547,0.634,5.0,100.0,100.0,54.106,0.5,smacd_histogram_increase^16^35^13&smi_k_crossover0^210^105^EMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.183,52.78,5.322,3.81,1.563,9.918,13.855,0.725,1.033,8.0,62.5,2.977,54.074,0.8,smi_neutral^200^160^10.0^-10.0^EMA&smacd_start_increase^180^360&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.193,52.822,4.855,4.167,1.432,10.88,12.677,0.664,0.656,8.0,62.5,2.831,54.81,0.8,trix_higher_signal^220.0^132.0&sma_fast_crossover_slow^180^288&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.216,52.911,2.768,4.646,1.601,19.115,11.388,0.596,0.63,6.0,83.333,3.559,53.846,0.6,atr_fast_lower_slow^55^88&smi_k_crossover0^210^105^EMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.216,52.911,2.768,4.646,1.601,19.115,11.388,0.596,0.63,6.0,83.333,3.559,53.846,0.6,atr_fast_lower_slow^35^98&smi_k_crossover0^210^105^EMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.216,52.914,10.413,2.022,1.285,5.082,26.175,1.37,1.015,26.0,50.0,1.731,51.014,2.6,stoch_d_neutral^23^9^7^55^45&emacd_start_increase^110^198&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.22,52.929,3.651,4.155,1.593,14.495,12.737,0.667,1.077,5.0,80.0,3.16,52.841,0.5,rvi_signal_neutral^40^32^5.0^-5.0^SMA&stoch_k_crossover50^220^176&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.226,52.953,5.309,3.506,1.682,9.975,15.102,0.79,1.004,10.0,50.0,4.364,53.201,1.0,stoch_k_higher_d^17^15^12&smacd_crossover_signal^220^308^154&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.227,52.957,4.274,4.045,1.582,12.389,13.091,0.685,1.557,4.0,100.0,100.0,53.317,0.4,stoch_k_higher_d^29^17^20&stoch_k_crossover50^210^168&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.24,53.009,3.071,4.382,1.516,17.259,12.098,0.633,0.706,8.0,62.5,5.624,54.201,0.8,ema_fast_higher_slow^90^198&tsi_crossover_signal^220^154^132^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.246,53.031,3.071,4.431,1.462,17.266,11.969,0.626,0.726,7.0,71.429,3.761,55.12,0.7,ma_atr_long_period^180.0^216.0^2.8&tsi_crossover_signal^220^154^132^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.259,53.083,2.991,4.671,1.593,17.746,11.364,0.595,0.756,5.0,80.0,3.772,53.846,0.5,kc_neutral^110.0^66.0^1.5&smi_k_crossover0^210^105^EMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.26,53.088,5.879,2.599,1.251,9.029,20.427,1.069,0.889,15.0,66.667,2.265,52.124,1.5,atr_fast_higher_slow^120^264&kdj_k_crossover_d^140^70^70&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.266,53.112,3.226,4.58,1.475,16.463,11.598,0.607,1.358,4.0,75.0,8.124,55.493,0.4,rvi_signal_overbought^14^4^0.0^SMA&tsi_crossover0^180^126^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.268,53.121,3.046,4.395,1.583,17.439,12.086,0.633,0.979,6.0,66.667,8.588,54.167,0.6,smi_d_neutral^240^72^168^15.0^-15.0^EMA&smi_k_crossover_d_2^210^189^189^45&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.268,53.121,3.046,4.395,1.583,17.439,12.086,0.633,0.979,6.0,66.667,8.588,54.167,0.6,smi_d_neutral^240^72^168^15.0^-15.0^EMA&smi_k_crossover_d^210^189^189&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.268,53.119,4.863,4.38,1.351,10.922,12.128,0.635,0.696,6.0,66.667,2.881,53.114,0.6,kdj_d_neutral^240^192^216^60^40&stoch_k_crossover50^210^168&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.293,53.22,7.56,2.175,1.131,7.04,24.47,1.281,0.745,26.0,50.0,1.625,50.632,2.6,smi_overbought^190^95^0.0^SMA&price_crossover_sma_2^190&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.297,53.236,4.855,3.828,1.519,10.966,13.906,0.728,0.651,11.0,54.545,3.192,53.205,1.1,smi_d_overbought^110^55^33^0.0^EMA&sma_fast_crossover_slow^180^288&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.297,53.236,4.855,3.828,1.519,10.966,13.906,0.728,0.651,11.0,54.545,3.192,53.205,1.1,stoch_k_overbought^190^114^50&sma_fast_crossover_slow^180^288&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.297,53.236,4.855,3.828,1.519,10.966,13.906,0.728,0.651,11.0,54.545,3.192,53.205,1.1,rsi_neutral^250^55^45&sma_fast_crossover_slow^180^288&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.297,53.236,4.855,3.828,1.519,10.966,13.906,0.728,0.651,11.0,54.545,3.192,53.205,1.1,tsi_overbought^160^64^0.0^SMA&sma_fast_crossover_slow^180^288&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.323,53.339,3.104,4.565,1.622,17.183,11.683,0.612,1.373,4.0,100.0,100.0,54.039,0.4,atr_fast_higher_slow^170^442&stoch_k_crossover50^210^168&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.335,53.386,2.733,4.771,1.473,19.531,11.19,0.586,0.584,6.0,66.667,4.41,51.092,0.6,adx_plus_higher_minus^6&smi_d_crossover0^210^63^63^EMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.34,53.406,3.362,3.861,1.673,15.886,13.831,0.724,0.956,9.0,66.667,2.698,53.915,0.9,aroon_diff_higher0^18&smacd_crossover_signal^220^308^154&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.34,53.405,3.724,4.057,1.599,14.342,13.164,0.689,1.02,6.0,83.333,4.184,53.0,0.6,smi_d_neutral^240^72^168^15.0^-15.0^EMA&rvi_signal_crossover0^150^135^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.348,53.438,2.69,4.885,1.723,19.869,10.939,0.573,1.167,4.0,75.0,114.75,56.721,0.4,adx_plus_higher_minus^6&stoch_d_crossover50^200^140^60&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.349,53.442,3.458,4.302,1.584,15.453,12.423,0.65,1.099,5.0,80.0,3.334,52.646,0.5,tsi_higher_signal^230^207^161^SMA&smi_d_crossover0^210^63^63^EMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.351,53.452,8.031,2.627,1.253,6.656,20.347,1.065,0.85,17.0,52.941,1.991,52.436,1.7,convexity_higher1^6^SMA&smacd_crossover_signal^220^308^154&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.353,53.459,3.327,4.628,1.6,16.067,11.551,0.605,0.848,5.0,80.0,4.025,54.513,0.5,smacd_higher_signal^60^96^72&smi_d_crossover0^210^63^63^EMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.354,53.463,2.894,4.381,1.558,18.476,12.204,0.639,0.786,6.0,66.667,3.542,53.247,0.6,rvi_signal_neutral^50^35^5.0^-5.0^SMA&smi_d_crossover0^180^90^54^EMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.356,53.472,4.166,4.078,1.597,12.834,13.112,0.686,1.316,5.0,80.0,2.73,52.791,0.5,aroon_diff_higher0^18&stoch_k_crossover50^210^168&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.361,53.492,3.292,4.518,1.644,16.247,11.839,0.62,1.151,5.0,100.0,100.0,54.255,0.5,atr_fast_higher_slow^170^442&rvi_signal_crossover0^150^135^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.363,53.498,2.593,4.092,1.541,20.635,13.074,0.684,1.301,5.0,80.0,72.175,51.059,0.5,smacd_histogram_increase^16^35^13&smi_k_crossover_d^210^189^189&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.363,53.498,2.593,4.092,1.541,20.635,13.074,0.684,1.301,5.0,80.0,72.175,51.059,0.5,smacd_histogram_increase^16^35^13&smi_k_crossover_d_2^210^189^189^45&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.367,53.513,4.785,4.28,1.582,11.184,12.503,0.654,0.82,7.0,71.429,2.708,54.4,0.7,rvi_signal_overbought^180^54^0.0^SMA&kdj_k_crossover50^240^216&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.372,53.533,3.683,4.105,1.557,14.534,13.041,0.683,1.212,5.0,80.0,2.439,52.525,0.5,kdj_d_neutral^240^192^216^60^40&smi_k_crossover0^210^105^EMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.372,53.534,2.802,4.565,1.529,19.108,11.728,0.614,0.64,6.0,83.333,3.794,55.378,0.6,kdj_k_higher_d^8^7^2&stoch_d_crossover50^200^140^60&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.373,53.54,6.903,2.805,1.104,7.757,19.087,0.999,0.658,18.0,55.556,1.603,52.326,1.8,rvi_higher_signal^90^45&sma_fast_crossover_slow_3^160^288&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.381,53.572,7.48,2.156,1.38,7.162,24.85,1.301,0.885,26.0,53.846,1.553,50.465,2.6,price_higher_sma^18&smacd_start_increase^230^552&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.384,53.584,4.276,3.711,1.396,12.531,14.44,0.756,0.837,10.0,60.0,2.705,52.834,1.0,stoch_d_overbought^60^54^54^50&smi_k_crossover_d_2^250^150^225^30&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.39,53.608,3.443,4.652,1.598,15.568,11.524,0.603,1.366,4.0,75.0,8.656,53.221,0.4,stoch_d_neutral^220^198^66^60^40&smi_k_crossover0^190^95^SMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.39,53.607,4.238,3.51,1.56,12.65,15.273,0.799,0.991,8.0,62.5,4.445,51.544,0.8,kc_neutral^160.0^128.0^3.8999999999999995&stoch_k_crossover50^220^176&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.392,53.613,3.574,4.782,1.521,15.0,11.211,0.587,0.863,5.0,60.0,5.232,54.255,0.5,mass_higher1^20^8&smi_k_crossover0^210^105^EMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.421,53.729,8.433,2.869,1.4,6.371,18.724,0.98,0.634,20.0,50.0,2.221,50.784,2.0,smi_d_neutral^240^72^168^15.0^-15.0^EMA&roc_crossover0^170&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.422,53.736,3.859,3.86,1.688,13.925,13.922,0.729,0.977,8.0,75.0,3.472,51.663,0.8,skew_positive^12^EMA&rvi_signal_crossover0^150^135^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.43,53.766,2.488,4.739,1.643,21.611,11.344,0.594,0.946,5.0,80.0,5.181,54.369,0.5,tsi_higher_signal^230^207^161^SMA&smi_d_crossover0^180^90^54^EMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.433,53.778,5.184,4.132,1.623,10.374,13.016,0.681,0.901,7.0,71.429,2.888,52.913,0.7,emacd_higher_signal^220^440^286&stoch_k_crossover50^210^168&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.448,53.839,2.268,5.079,1.571,23.734,10.601,0.555,0.606,5.0,80.0,4.341,55.051,0.5,rvi_signal_neutral^50^35^5.0^-5.0^SMA&smi_k_crossover0^190^95^SMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.448,53.839,2.268,5.079,1.571,23.734,10.601,0.555,0.606,5.0,80.0,4.341,55.051,0.5,rvi_signal_neutral^40^32^5.0^-5.0^SMA&smi_k_crossover0^190^95^SMA&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.455,53.867,4.336,4.137,1.462,12.423,13.02,0.682,0.621,10.0,70.0,1.755,52.956,1.0,smi_neutral^200^160^10.0^-10.0^EMA&kdj_k_crossover_d^150^135^45&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.457,53.872,4.331,4.226,1.547,12.439,12.749,0.667,1.285,5.0,60.0,5.446,54.762,0.5,smi_k_higher_d^23^16^7&tsi_crossover0^180^126^SMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.459,53.881,3.242,4.33,1.447,16.619,12.444,0.651,0.875,5.0,80.0,2.452,52.797,0.5,tsi_neutral^50^45^5.0^-5.0^EMA&smi_k_crossover0^210^105^EMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.461,53.892,4.867,4.199,1.366,11.073,12.834,0.672,0.631,8.0,62.5,3.16,55.152,0.8,supertrend_long_period^30.0^2.3&smi_k_crossover_d^210^189^189&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.461,53.89,5.223,3.916,1.38,10.319,13.762,0.72,0.75,10.0,70.0,1.716,54.49,1.0,ma_atr_long_period^14.0^17.0^2.3999999999999995&smacd_crossover_signal^220^308^154&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.464,53.9,5.41,3.523,1.618,9.963,15.301,0.801,1.129,8.0,75.0,1.857,52.373,0.8,emacd_higher_signal^190^304^266&kdj_k_crossover50^240^216&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.464,53.9,5.41,3.523,1.618,9.963,15.301,0.801,1.129,8.0,75.0,1.857,52.373,0.8,sma_fast_higher_slow^120^216&kdj_k_crossover50^240^216&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.464,53.9,5.41,3.523,1.618,9.963,15.301,0.801,1.129,8.0,75.0,1.857,52.373,0.8,trix_increase^230&kdj_k_crossover50^240^216&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.474,53.943,3.102,3.95,1.751,17.389,13.656,0.715,1.081,6.0,83.333,1.963,51.179,0.6,rvi_signal_neutral^50^35^5.0^-5.0^SMA&smi_k_crossover0^210^105^EMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.474,53.943,3.102,3.95,1.751,17.389,13.656,0.715,1.081,6.0,83.333,1.963,51.179,0.6,rvi_signal_neutral^40^32^5.0^-5.0^SMA&smi_k_crossover0^210^105^EMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.486,53.988,4.215,3.392,1.538,12.808,15.916,0.833,0.47,20.0,50.0,2.558,50.163,2.0,stoch_k_neutral^110^33^65^35&second_wave_trend_2^55&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.503,54.056,5.286,3.89,1.584,10.226,13.897,0.727,0.914,8.0,62.5,2.943,53.138,0.8,trix_higher_signal^220.0^132.0&sma_fast_crossover_slow^150^300&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.512,54.093,3.731,4.123,1.233,14.5,13.119,0.687,0.487,10.0,50.0,7.951,54.403,1.0,stoch_k_overbought^200^80^50&smacd_crossover_signal^220^308^154&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.515,54.106,4.571,4.338,1.822,11.836,12.472,0.653,1.099,6.0,66.667,3.413,54.524,0.6,rvi_signal_neutral^50^35^5.0^-5.0^SMA&tsi_crossover0^180^126^SMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.536,54.19,3.704,4.332,1.627,14.629,12.508,0.655,1.033,6.0,66.667,9.536,52.099,0.6,skew_positive^10^EMA&kdj_d_crossover50^240^96^72&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.547,54.235,3.283,4.406,1.639,16.521,12.308,0.644,0.842,6.0,66.667,3.836,53.03,0.6,rvi_signal_neutral^40^32^5.0^-5.0^SMA&smi_d_crossover0^180^90^54^EMA&trailing_stop^34^3.0
2026-02-16 06:30:00,2026-06-18,15.549,54.243,8.299,2.329,1.144,6.536,23.291,1.219,0.945,20.0,50.0,1.74,51.255,2.0,kdj_k_overbought^14^6^50&sma_fast_crossover_slow_3^160^288&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.556,54.271,2.04,5.378,1.587,26.607,10.092,0.528,0.953,4.0,75.0,6.395,57.831,0.4,skew_negative^25^EMA&stoch_d_crossover50^200^140^60&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.557,54.275,2.096,4.78,1.52,25.896,11.353,0.594,1.041,4.0,75.0,4.676,55.882,0.4,smi_neutral^200^160^10.0^-10.0^EMA&smi_k_crossover_d_2^250^150^225^30&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.562,54.295,3.957,4.082,1.595,13.722,13.3,0.696,0.698,8.0,62.5,2.767,53.425,0.8,convexity_higher1^6^SMA&kdj_d_crossover50^220^132^110&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.562,54.294,5.307,4.18,1.308,10.231,12.99,0.68,0.834,6.0,66.667,2.819,54.434,0.6,roc_higher0^18&smi_k_crossover_d^210^189^189&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.578,54.357,4.425,4.024,1.649,12.284,13.509,0.707,0.94,7.0,71.429,2.793,52.326,0.7,rsi_fast_higher_slow^200^440&smi_d_crossover0^210^63^63^EMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.578,54.357,4.425,4.024,1.649,12.284,13.509,0.707,0.94,7.0,71.429,2.793,52.326,0.7,emacd_higher_signal^220^440^286&smi_d_crossover0^210^63^63^EMA&trailing_stop^34^3.5
2026-02-16 06:30:00,2026-06-18,15.582,54.374,3.921,4.713,1.703,13.867,11.537,0.604,0.798,6.0,83.333,1.76,54.313,0.6,rsi_overbought^8^50&kdj_d_crossover50^220^132^110&trailing_stop^34^2.5
2026-02-16 06:30:00,2026-06-18,15.582,54.374,3.921,4.713,1.703,13.867,11.537,0.604,0.798,6.0,83.333,1.76,54.313,0.6,price_higher_ema^18&kdj_d_crossover50^220^132^110&trailing_stop^34^2.5
