param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
23.0,smi_d_oversold^23^7^7^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,0.22,0.744,39.254,0.008,0.009,0.019,95.005,4.973,0.432,250.0,62.8,0.625,48.997,0.0,-0.577,-7.247,39.254,-0.054,-0.058,-0.185,135.185,7.076,0.417,72.0,58.333,0.758,48.671,0.0,1.113,14.419,26.972,0.164,0.201,0.535,87.895,4.601,0.429,70.0,68.571,0.492,49.638,0.0,9.69,197.23,13.37,2.991,3.601,14.751,65.941,3.451,0.425,73.0,64.384,0.709,50.572,0.0,-9.122,-552.428,11.209,-9.344,-13.034,-49.285,59.124,3.095,0.447,38.0,55.263,0.59,45.987,0.0,smi_d_oversold,[23 7 7 0.0 'SMA'],7,7,0.0,SMA,
8.0,smi_d_oversold^8^2^2^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,66.827,463.586,26.48,4.903,6.589,17.507,94.552,4.949,0.133,810.0,63.333,0.679,49.887,0.0,32.237,2884.85,26.48,21.349,30.924,108.944,135.126,7.073,0.138,217.0,64.977,0.666,50.886,0.0,-12.345,-312.353,21.938,-3.555,-4.473,-14.238,87.875,4.6,0.144,209.0,60.766,0.587,48.758,0.0,33.539,2916.066,11.581,45.763,59.392,251.804,63.722,3.335,0.126,247.0,65.182,0.769,51.145,0.0,7.811,403.152,7.762,6.816,9.225,51.94,59.152,3.096,0.121,140.0,61.429,0.75,47.993,0.0,smi_d_oversold,[8 2 2 0.0 'SMA'],2,2,0.0,SMA,
17.0,rvi_oversold^17^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,-17.754,-73.7,41.233,-0.776,-0.991,-1.787,94.925,4.969,0.14,770.0,66.494,0.494,49.463,0.0,-16.485,-538.93,28.932,-3.986,-5.327,-18.627,135.213,7.077,0.137,219.0,65.297,0.486,49.213,0.0,-4.867,-78.308,25.662,-0.891,-1.088,-3.052,87.887,4.6,0.139,216.0,68.519,0.455,50.466,0.0,17.993,602.028,12.512,9.195,12.365,48.116,65.476,3.427,0.144,215.0,67.907,0.612,50.104,0.0,-12.258,-1099.003,15.89,-18.588,-23.02,-69.164,59.124,3.095,0.139,122.0,63.115,0.409,47.241,0.0,rvi_oversold,[17 0.0 'SMA'],0.0,SMA,,,
8.0,rvi_oversold^8^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,43.907,242.063,27.885,2.554,3.27,8.681,94.787,4.961,0.093,1163.0,65.95,0.578,50.593,0.0,42.284,7168.483,19.274,53.03,71.281,371.928,135.177,7.075,0.096,313.0,66.773,0.628,51.575,0.0,-16.705,-555.448,27.885,-6.381,-7.849,-19.919,87.048,4.556,0.101,297.0,64.31,0.486,49.896,0.0,19.198,691.222,13.741,10.496,13.321,50.303,65.853,3.447,0.091,341.0,67.155,0.605,51.665,0.0,1.88,49.21,16.379,0.831,1.053,3.004,59.195,3.098,0.08,213.0,64.789,0.575,48.328,0.0,rvi_oversold,[8 0.0 'SMA'],0.0,SMA,,,
160.0,rvi_signal_oversold^160^112^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,21.16,91.267,41.159,0.961,1.07,2.217,95.014,4.973,3.376,32.0,62.5,0.87,49.435,0.0,-10.703,-244.114,41.159,-1.805,-1.897,-5.931,135.216,7.078,2.731,11.0,54.545,0.797,48.327,0.0,16.227,523.511,21.413,5.956,7.484,24.449,87.89,4.6,3.334,9.0,66.667,0.78,49.896,0.0,28.586,1832.423,15.394,27.804,36.629,119.038,65.904,3.45,3.101,10.0,90.0,0.438,50.572,0.0,-9.206,-563.221,15.281,-9.527,-12.738,-36.857,59.116,3.094,3.401,5.0,40.0,0.715,48.746,0.0,rvi_signal_oversold,[160 112 0.0 'SMA'],112,0.0,SMA,,
190.0,rvi_signal_oversold^190^133^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,60.056,389.968,40.588,4.105,4.863,9.608,95.006,4.973,3.726,29.0,75.862,0.65,49.591,0.0,11.4,271.384,40.588,2.007,2.216,6.686,135.208,7.077,2.504,12.0,75.0,0.64,49.213,0.0,29.658,2259.774,22.832,25.718,37.584,98.976,87.866,4.599,4.286,7.0,71.429,0.926,50.104,0.0,27.934,1720.135,15.394,26.1,35.302,111.743,65.906,3.45,3.101,10.0,90.0,0.406,49.896,0.0,-13.375,-1383.411,21.868,-23.408,-29.056,-63.262,59.1,3.093,5.668,3.0,66.667,0.117,48.913,0.0,rvi_signal_oversold,[190 133 0.0 'SMA'],133,0.0,SMA,,
60.0,bb_neutral^60.0^2.1,2026-03-01 23:00:00,2026-06-17 23:45:00,35.117,176.451,41.287,1.884,2.359,4.274,93.638,4.901,0.221,489.0,53.988,0.977,50.311,0.0,18.418,680.433,33.063,5.032,6.023,20.58,135.228,7.078,0.202,149.0,62.416,0.744,54.183,0.0,73.749,83090.536,10.522,1010.569,1552.6,7896.569,82.222,4.304,0.233,129.0,64.341,1.139,50.621,0.0,-19.723,-733.238,28.926,-11.117,-13.494,-25.349,65.958,3.452,0.237,131.0,44.275,0.967,48.127,0.0,-18.221,-3545.784,25.878,-60.022,-73.948,-137.017,59.074,3.092,0.205,83.0,39.759,0.947,46.739,0.0,bb_neutral,[60.   2.1],2.1,,,,
18.0,bb_neutral^18.0^1.9,2026-03-01 23:00:00,2026-06-17 23:45:00,87.572,737.408,37.953,7.78,9.735,19.429,94.779,4.961,0.108,1005.0,53.433,1.02,50.974,0.0,5.779,97.959,37.953,0.725,0.888,2.581,135.053,7.069,0.1,299.0,55.853,0.848,53.543,0.0,88.135,218944.197,20.776,2493.268,3601.89,10538.09,87.814,4.596,0.125,241.0,60.166,1.128,51.294,0.0,-1.515,-19.38,13.659,-0.298,-0.355,-1.419,65.024,3.404,0.107,289.0,49.135,1.039,49.272,0.0,-4.326,-148.391,13.498,-2.508,-3.195,-10.993,59.16,3.097,0.095,179.0,48.045,1.015,48.829,0.0,bb_neutral,[18.   1.9],1.9,,,,
35.0,kc_neutral^35.0^35.0^2.9,2026-03-01 23:00:00,2026-06-17 23:45:00,14.402,57.553,38.543,0.606,0.774,1.493,94.956,4.97,0.253,427.0,53.864,0.94,50.198,0.0,12.156,303.21,38.543,2.242,2.733,7.867,135.211,7.077,0.248,121.0,66.116,0.614,53.789,0.0,48.813,12524.138,13.045,143.021,238.57,960.1,87.568,4.584,0.275,109.0,59.633,1.148,50.0,0.0,-25.309,-1325.77,32.255,-20.108,-23.188,-41.103,65.934,3.451,0.27,115.0,40.87,0.948,48.543,0.0,-8.258,-449.968,18.066,-7.607,-9.783,-24.907,59.148,3.096,0.2,85.0,45.882,0.978,47.074,0.0,kc_neutral,[35.  35.   2.9],35.0,2.9,,,
10.0,kc_neutral^10.0^8.0^1.7,2026-03-01 23:00:00,2026-06-17 23:45:00,55.14,340.947,30.283,3.589,4.489,11.259,95.006,4.973,0.244,443.0,51.016,1.136,50.777,0.0,55.575,21419.982,29.184,158.467,192.145,733.963,135.17,7.075,0.237,127.0,62.205,0.9,54.872,0.0,31.717,2758.495,25.397,31.399,44.773,108.616,87.852,4.598,0.233,129.0,53.488,1.179,50.569,0.0,-9.465,-190.143,17.999,-2.884,-3.377,-10.564,65.926,3.451,0.274,113.0,46.903,1.005,49.324,0.0,-16.402,-2512.84,22.746,-42.537,-54.651,-110.474,59.074,3.092,0.221,77.0,35.065,1.223,46.488,0.0,kc_neutral,[10.   8.   1.7],8.0,1.7,,,
