param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
230.0,smacd_lower_signal^230^322^230,2026-03-02 01:00:00,2026-06-17 18:15:00,23.674,105.44,6.414,5.882,8.145,16.439,17.927,0.938,3.265,33.0,72.727,1.044,44.422,0.0,8.656,177.208,4.606,7.997,10.795,38.47,22.158,1.16,2.974,10.0,80.0,0.824,45.903,0.0,6.743,122.619,1.921,9.01,15.136,63.816,13.61,0.712,2.978,10.0,70.0,2.58,44.131,0.0,8.75,189.965,2.487,11.337,16.59,76.381,16.757,0.877,2.616,11.0,72.727,1.58,44.718,0.0,-1.844,-48.868,6.414,-2.501,-3.256,-7.619,19.543,1.023,3.356,5.0,60.0,0.458,41.928,0.0,smacd_lower_signal,[230 322 230],322,230,,,
150.0,emacd_lower_signal^150^390^150,2026-03-02 01:00:00,2026-06-17 18:15:00,7.698,28.569,10.971,1.584,1.883,2.604,18.039,0.944,3.078,35.0,74.286,0.513,44.274,0.0,6.872,126.208,6.319,5.695,6.988,19.973,22.162,1.16,2.478,12.0,75.0,0.804,46.159,0.0,11.459,278.291,1.921,20.482,30.624,144.834,13.587,0.711,1.861,16.0,93.75,5.038,46.747,0.0,-1.242,-16.952,5.818,-1.011,-1.385,-2.914,16.775,0.878,4.112,7.0,42.857,0.807,41.479,0.0,-8.353,-473.809,9.226,-23.554,-22.242,-51.358,20.116,1.053,5.593,3.0,33.333,0.063,41.387,0.0,emacd_lower_signal,[150 390 150],390,150,,,
6.0,emacd_lower_signal^6^12^4,2026-03-02 01:00:00,2026-06-17 18:15:00,22.308,97.852,4.8,5.537,7.145,20.385,17.672,0.925,0.118,915.0,66.12,0.646,45.571,0.0,13.132,355.1,4.8,16.079,21.863,73.975,22.084,1.156,0.099,301.0,70.432,0.61,47.695,0.0,-2.027,-27.905,3.684,-2.22,-3.285,-7.576,12.57,0.658,0.13,229.0,56.769,0.679,43.997,0.0,2.694,40.131,2.846,2.405,2.997,14.099,16.687,0.873,0.125,230.0,66.522,0.568,45.141,0.0,7.522,385.245,2.322,19.746,22.657,165.891,19.51,1.021,0.106,158.0,70.253,0.701,45.179,0.0,emacd_lower_signal,[ 6 12  4],12,4,,,
150.0,trix_lower0^150,2026-03-02 01:00:00,2026-06-17 18:15:00,9.034,34.052,8.031,1.885,2.442,4.24,18.068,0.946,6.338,17.0,76.471,0.69,43.365,0.0,6.524,117.328,6.254,5.275,7.6,18.76,22.244,1.164,7.434,4.0,100.0,100.0,44.43,0.0,3.368,50.116,2.367,3.68,5.425,21.171,13.62,0.713,3.723,8.0,75.0,1.741,43.125,0.0,5.599,99.638,2.468,5.941,8.19,40.38,16.771,0.878,4.797,6.0,83.333,1.529,43.803,0.0,-6.169,-268.252,7.261,-13.322,-13.528,-36.945,20.137,1.054,8.389,2.0,0.0,0.0,41.278,0.0,trix_lower0,[150],,,,,
210.0,trix_lower0^210,2026-03-02 01:00:00,2026-06-17 18:15:00,11.093,42.824,9.119,2.374,3.375,4.696,18.039,0.944,8.288,13.0,76.923,1.392,43.31,0.0,6.569,118.453,6.254,5.346,7.602,18.94,22.158,1.16,7.434,4.0,100.0,100.0,44.878,0.0,1.122,14.662,2.865,1.076,1.566,5.119,13.631,0.713,4.963,6.0,50.0,1.672,42.924,0.0,6.18,114.055,3.258,6.802,9.343,35.006,16.767,0.878,7.195,4.0,100.0,100.0,44.296,0.0,-2.85,-84.408,7.12,-4.188,-6.532,-11.854,20.155,1.055,8.389,2.0,50.0,0.037,39.762,0.0,trix_lower0,[210],,,,,
10.0,trix_decrease^10,2026-03-02 01:00:00,2026-06-17 18:15:00,9.618,36.502,9.596,2.021,2.448,3.804,18.064,0.946,0.187,576.0,64.583,0.623,44.904,0.0,10.365,235.787,5.005,10.617,14.335,47.108,22.208,1.162,0.161,185.0,68.108,0.659,47.247,0.0,-3.038,-44.341,6.567,-3.247,-3.808,-6.752,13.655,0.715,0.196,152.0,58.553,0.582,44.131,0.0,-1.534,-21.314,6.379,-1.27,-1.542,-3.341,16.777,0.878,0.206,140.0,62.857,0.549,43.169,0.0,3.964,133.164,3.211,6.612,6.951,41.47,20.14,1.054,0.164,102.0,68.627,0.64,44.854,0.0,trix_decrease,[10],,,,,
6.0,trix_decrease^6,2026-03-02 01:00:00,2026-06-17 18:15:00,12.98,51.215,6.729,2.931,3.714,7.611,17.476,0.915,0.116,929.0,64.37,0.637,45.126,0.0,11.685,288.584,4.554,13.414,17.804,63.373,21.514,1.126,0.097,307.0,69.707,0.609,47.567,0.0,-5.822,-100.183,6.383,-7.984,-11.559,-15.694,12.548,0.657,0.128,233.0,53.648,0.622,42.857,0.0,1.508,20.926,2.371,1.253,1.571,8.824,16.702,0.874,0.125,230.0,64.348,0.593,44.789,0.0,5.885,247.391,1.925,12.688,14.001,128.53,19.498,1.021,0.104,162.0,68.519,0.679,45.179,0.0,trix_decrease,[6],,,,,
12.0,trix_lower_signal^12.0^12.0,2026-03-02 01:00:00,2026-06-17 18:15:00,7.106,26.187,7.411,1.449,1.706,3.534,18.068,0.946,0.379,284.0,62.676,0.681,45.182,0.0,-0.173,-2.145,7.411,-0.097,-0.128,-0.289,22.163,1.16,0.376,79.0,59.494,0.683,45.903,0.0,0.355,4.441,2.73,0.326,0.356,1.627,13.611,0.712,0.377,79.0,62.025,0.635,45.137,0.0,1.104,14.956,6.232,0.891,1.042,2.4,16.795,0.879,0.389,74.0,63.514,0.622,44.155,0.0,5.676,232.782,2.889,11.466,12.202,80.568,20.302,1.063,0.305,55.0,65.455,0.955,45.612,0.0,trix_lower_signal,[12. 12.],12.0,,,,
6.0,trix_lower_signal^6.0^5.0,2026-03-02 01:00:00,2026-06-17 18:15:00,19.873,84.819,5.876,4.712,5.595,14.434,17.999,0.942,0.177,608.0,63.651,0.723,45.145,0.0,12.51,325.305,4.105,14.775,18.661,79.239,22.018,1.152,0.157,189.0,68.783,0.684,46.351,0.0,-3.115,-45.681,4.75,-3.343,-3.961,-9.617,13.664,0.715,0.187,159.0,54.717,0.685,44.601,0.0,2.538,37.444,4.0,2.232,2.695,9.361,16.774,0.878,0.187,154.0,62.338,0.689,44.296,0.0,7.249,359.114,3.209,17.852,19.009,111.909,20.117,1.053,0.155,108.0,69.444,0.755,45.287,0.0,trix_lower_signal,[6. 5.],5.0,,,,
210.0,adx_plus_lower_minus^210,2026-03-02 01:00:00,2026-06-17 18:15:00,6.558,24.016,11.435,1.333,1.832,2.1,18.022,0.943,0.748,144.0,76.389,0.412,43.903,0.0,6.785,123.954,5.071,5.603,7.96,24.443,22.124,1.158,0.513,58.0,75.862,0.635,45.711,0.0,7.009,129.514,1.921,9.519,13.476,67.405,13.606,0.712,0.693,43.0,86.047,0.87,45.137,0.0,-4.674,-78.55,6.936,-4.688,-5.959,-11.326,16.755,0.877,0.846,34.0,61.765,0.234,42.183,0.0,-2.239,-61.959,7.12,-3.074,-4.628,-8.702,20.156,1.055,1.398,12.0,66.667,0.292,41.495,0.0,adx_plus_lower_minus,[210],,,,,
