param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
110.0,kc_price_crossunder_high,[110.   88.    3.9],kc_price_crossunder_high^110.0^88.0^3.9,4,3,92,0.017,0.47761567915843106,92,0.277,1.067,60.87,1.502,0.26,41.23711340206186,0.36944842549203377,92,0.393,1.517,65.217,1.102,0.259,-58.45493562231759,0.2822268490441661,92,0.768,1.795,70.652,1.374,0.428,8.619939050936004,1.0411170584958218,88.0,3.9,
210.0,ema_fast_crossunder_slow,[210 504],ema_fast_crossunder_slow^210^504,4,0,6,0.001,0.48091177580062533,6,0.615,0.513,100.0,100.0,1.199,-1.0,0.48210964912280707,6,0.749,0.601,83.333,4.551,1.246,-1.0,0.5896412146422628,6,0.42,0.593,66.667,2.304,0.708,-1.0,0.314822934232715,504,,
90.0,stoch_k_crossunder_d_2,[90 81 27 85],stoch_k_crossunder_d_2^90^81^27^85,4,0,20,0.004,0.48282718020455473,20,0.618,1.064,90.0,1.167,0.581,-1.0,0.4577265789473683,20,0.643,1.306,80.0,0.868,0.492,-1.0,0.47226035987748854,20,0.771,1.915,65.0,1.516,0.403,-1.0,0.5614289138381201,81,27,85
60.0,emacd_crossunder_signal_2,[60 84 54],emacd_crossunder_signal_2^60^84^54,4,0,25,0.005,0.49359199453896174,24,0.559,1.103,66.667,2.243,0.507,-1.0,0.41113106980961023,24,0.726,1.343,75.0,1.286,0.541,-1.0,0.5356723157110945,24,0.864,1.642,79.167,1.076,0.526,-1.0,0.6366238246041414,84,54,
20.0,ma_atr_short_signal,[20.  20.   2.8],ma_atr_short_signal^20.0^20.0^2.8,4,0,16,0.003,0.4949747912517284,16,0.538,0.974,62.5,2.379,0.552,-1.0,0.39740193018480496,16,0.663,1.411,62.5,1.827,0.47,-1.0,0.4859071084337349,16,1.003,1.397,68.75,2.586,0.718,-1.0,0.752508468146027,20.0,2.8,
230.0,emacd_crossunder_signal_2,[230 322 276],emacd_crossunder_signal_2^230^322^276,4,0,9,0.002,0.5059605080590246,9,0.519,0.873,66.667,3.31,0.595,-1.0,0.3848982474226804,9,0.881,1.13,77.778,3.043,0.78,-1.0,0.6647807699115045,9,0.774,1.467,66.667,1.801,0.528,-1.0,0.5703857668711656,322,276,
250.0,smi_k_crossunder0,[250 225 'EMA'],smi_k_crossunder0^250^225^EMA,4,0,6,0.001,0.509165260942098,6,0.412,0.431,83.333,1.518,0.956,-1.0,0.31596863109048723,6,0.87,0.852,83.333,2.307,1.021,-1.0,0.6711866197183098,6,0.93,0.617,83.333,2.975,1.507,-1.0,0.7491247974068072,225,EMA,
230.0,tsi_crossunder0,[230 207 'SMA'],tsi_crossunder0^230^207^SMA,4,0,6,0.001,0.5139321013120424,6,0.641,0.8,83.333,2.944,0.801,-1.0,0.48465208749999994,6,0.435,0.97,66.667,1.603,0.448,-1.0,0.31815541237113404,6,1.159,1.353,83.333,1.51,0.857,-1.0,0.8807971692535107,207,SMA,
250.0,kdj_d_crossunder50,[250 175 175],kdj_d_crossunder50^250^175^175,4,0,7,0.001,0.5151610120993959,7,0.698,1.179,71.429,1.919,0.592,-1.0,0.5175264461407972,7,0.731,0.472,100.0,100.0,1.549,-1.0,0.5909484533898304,7,0.54,1.162,57.143,2.303,0.465,-1.0,0.395566265060241,175,175,
60.0,kdj_k_crossunder_d_2,[60 54 18 85],kdj_k_crossunder_d_2^60^54^18^85,4,1,21,0.004,0.5185414438274049,21,0.65,0.991,71.429,2.976,0.656,-1.0,0.4848435923309788,21,0.762,1.161,76.19,1.983,0.656,-1.0,0.5684086821705426,21,0.715,1.302,76.19,1.353,0.549,-1.0,0.5279852150537633,54,18,85
230.0,bb_price_crossunder_high,[230.    2.1],bb_price_crossunder_high^230.0^2.1,4,3,41,0.008,0.5287650242783695,41,0.512,1.064,78.049,1.737,0.481,-134.14464534075103,0.3756463157894737,41,0.887,1.547,78.049,1.549,0.573,-73.45773038842346,0.656500407239819,41,0.976,1.814,80.488,0.957,0.538,-92.41863905325445,0.7199587210584343,2.1,,
50.0,kdj_k_crossunder_d_2,[50 45 35 75],kdj_k_crossunder_d_2^50^45^35^75,4,3,41,0.008,0.5380630527199545,41,0.594,1.083,63.415,3.645,0.548,60.89983931440814,0.8145533518005541,41,0.394,1.391,63.415,1.257,0.283,-10.79295154185022,0.28361202012940334,41,0.32,1.588,63.415,0.951,0.202,-46.51982378854625,0.22851385390428208,45,35,75
