param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
110.0,tsi_oversold^110^99^0.0^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,19.75,83.853,20.471,2.607,3.549,4.096,32.16,1.683,2.161,50.0,78.0,0.481,49.873,0.0,-0.337,-4.172,20.471,-0.092,-0.126,-0.204,45.197,2.366,3.338,9.0,66.667,0.52,49.163,0.0,12.453,317.21,5.244,12.32,17.808,60.489,25.747,1.348,1.579,19.0,78.947,1.062,50.88,0.0,5.106,79.778,5.741,3.637,5.45,13.896,21.937,1.148,1.824,17.0,82.353,0.402,49.74,0.0,1.656,42.323,9.875,1.4,1.944,4.286,30.237,1.583,2.125,8.0,75.0,0.452,49.582,0.0,tsi_oversold,[110 99 0.0 'EMA'],99,0.0,EMA,,
200.0,rsi_oversold^200^50,2026-03-01 23:00:00,2026-06-17 23:45:00,9.292,35.014,20.051,1.094,1.47,1.746,32.0,1.675,0.454,238.0,90.336,0.139,49.887,0.0,-7.61,-143.847,20.051,-3.183,-4.173,-7.174,45.188,2.365,0.567,53.0,84.906,0.113,49.852,0.0,14.078,396.815,6.067,15.417,22.605,65.407,25.739,1.347,0.37,81.0,95.062,0.192,50.776,0.0,2.862,39.423,5.075,1.796,2.648,7.768,21.949,1.149,0.456,68.0,89.706,0.159,49.48,0.0,0.806,18.828,10.055,0.646,0.975,1.872,29.133,1.525,0.447,38.0,89.474,0.137,49.08,0.0,rsi_oversold,[200  50],50,,,,
60.0,rsi_oversold^60^50,2026-03-01 23:00:00,2026-06-17 23:45:00,10.905,41.866,17.808,1.303,1.682,2.351,32.138,1.682,0.249,434.0,85.484,0.202,50.819,0.0,3.218,46.958,17.808,1.039,1.361,2.637,45.203,2.366,0.24,125.0,88.0,0.157,51.23,0.0,5.171,84.719,4.099,3.296,4.298,20.67,25.707,1.346,0.261,115.0,80.87,0.36,50.414,0.0,8.745,168.433,4.561,7.706,10.725,36.933,21.856,1.144,0.217,143.0,88.811,0.207,51.873,0.0,-6.054,-253.505,9.373,-8.387,-10.968,-27.048,30.226,1.582,0.315,54.0,79.63,0.129,48.997,0.0,rsi_oversold,[60 50],50,,,,
130.0,stoch_k_oversold^130^78^50,2026-03-01 23:00:00,2026-06-17 23:45:00,5.213,18.733,20.77,0.582,0.791,0.902,32.162,1.683,1.929,56.0,67.857,0.563,49.28,0.0,-9.301,-194.747,20.77,-4.309,-5.856,-9.377,45.192,2.365,2.003,15.0,60.0,0.412,48.13,0.0,7.091,130.212,4.61,5.056,7.338,28.245,25.755,1.348,2.0,15.0,66.667,1.534,49.741,0.0,5.284,83.405,5.21,3.801,5.678,16.008,21.941,1.148,1.824,17.0,76.471,0.537,49.896,0.0,2.883,84.143,6.32,2.783,3.917,13.313,30.234,1.583,1.417,12.0,75.0,0.465,49.415,0.0,stoch_k_oversold,[130  78  50],78,50,,,
11.0,stoch_k_oversold^11^10^50,2026-03-01 23:00:00,2026-06-17 23:45:00,21.56,93.41,12.28,2.917,3.656,7.607,32.02,1.676,0.247,437.0,64.531,0.672,50.438,0.0,1.336,17.5,12.28,0.387,0.463,1.425,45.189,2.365,0.259,116.0,63.793,0.604,50.984,0.0,3.865,58.646,5.454,2.324,3.118,10.753,25.23,1.321,0.252,119.0,65.546,0.619,50.207,0.0,7.661,138.559,4.575,6.346,9.185,30.283,21.836,1.143,0.254,122.0,65.574,0.716,50.156,0.0,7.283,352.798,5.778,11.673,17.317,61.059,30.223,1.582,0.207,82.0,62.195,0.906,50.334,0.0,stoch_k_oversold,[11 10 50],10,50,,,
29.0,stoch_d_oversold^29^23^26^50,2026-03-01 23:00:00,2026-06-17 23:45:00,5.626,20.312,18.301,0.632,0.869,1.11,32.12,1.681,0.8,135.0,55.556,0.905,49.647,0.0,0.079,0.966,18.301,0.021,0.03,0.053,45.198,2.366,0.699,43.0,55.814,0.819,49.213,0.0,6.054,104.504,5.93,4.058,5.962,17.623,25.75,1.348,0.79,38.0,57.895,1.15,50.052,0.0,1.281,16.17,5.103,0.744,1.043,3.168,21.733,1.138,0.861,36.0,58.333,0.813,51.093,0.0,-1.748,-45.093,7.713,-1.491,-2.154,-5.846,30.234,1.583,0.81,21.0,47.619,0.969,47.324,0.0,stoch_d_oversold,[29 23 26 50],23,26,50,,
8.0,stoch_d_oversold^8^6^6^50,2026-03-01 23:00:00,2026-06-17 23:45:00,37.079,190.256,12.249,5.941,7.592,15.532,32.022,1.676,0.198,545.0,62.936,0.776,50.593,0.0,17.751,628.648,7.409,13.916,17.13,84.851,45.175,2.365,0.181,166.0,59.639,0.956,50.984,0.0,-0.888,-11.357,8.857,-0.45,-0.608,-1.282,25.242,1.321,0.206,146.0,61.644,0.607,49.638,0.0,6.892,119.253,4.769,5.46,7.657,25.006,21.843,1.143,0.215,144.0,63.194,0.773,50.78,0.0,9.886,657.83,6.263,21.768,32.034,105.035,30.22,1.582,0.187,91.0,71.429,0.651,51.171,0.0,stoch_d_oversold,[ 8  6  6 50],6,6,50,,
170.0,kdj_k_oversold^170^51^50,2026-03-01 23:00:00,2026-06-17 23:45:00,9.969,37.861,20.471,1.177,1.602,1.85,32.165,1.684,2.001,54.0,74.074,0.467,49.506,0.0,-5.106,-83.176,20.471,-1.84,-2.49,-4.063,45.203,2.366,2.731,11.0,63.636,0.454,48.671,0.0,10.555,239.144,4.811,9.287,13.74,49.71,25.751,1.348,1.429,21.0,76.19,0.797,50.052,0.0,3.076,42.874,5.878,1.954,2.872,7.295,21.942,1.149,2.067,15.0,73.333,0.562,50.208,0.0,1.693,43.421,7.953,1.436,2.042,5.46,30.235,1.583,1.7,10.0,70.0,0.549,48.829,0.0,kdj_k_oversold,[170  51  50],51,50,,,
100.0,kdj_k_oversold^100^80^50,2026-03-01 23:00:00,2026-06-17 23:45:00,25.061,112.881,14.549,3.51,4.713,7.759,32.156,1.683,1.544,70.0,74.286,0.591,50.099,0.0,-6.103,-105.437,14.549,-2.333,-3.122,-7.247,45.189,2.365,1.767,17.0,58.824,0.491,48.228,0.0,22.27,1055.492,3.936,41.049,59.601,268.152,25.713,1.346,1.2,25.0,80.0,1.36,51.656,0.0,5.836,95.051,4.967,4.333,6.421,19.136,21.938,1.148,1.632,19.0,78.947,0.554,50.832,0.0,2.921,85.613,6.876,2.832,3.994,12.451,30.234,1.583,1.417,12.0,66.667,0.722,49.498,0.0,kdj_k_oversold,[100  80  50],80,50,,,
110.0,kdj_d_oversold^110^88^33^50,2026-03-01 23:00:00,2026-06-17 23:45:00,5.036,18.059,20.355,0.562,0.768,0.887,32.152,1.683,2.001,54.0,70.37,0.501,49.336,0.0,-6.067,-104.591,20.355,-2.314,-3.224,-5.138,45.193,2.366,2.311,13.0,61.538,0.464,48.13,0.0,1.368,17.985,5.151,0.698,0.972,3.492,25.758,1.348,1.765,17.0,76.471,0.411,49.638,0.0,7.021,122.369,4.811,5.58,8.333,25.435,21.931,1.148,2.067,15.0,80.0,0.585,50.26,0.0,3.072,91.569,5.672,3.034,4.228,16.144,30.183,1.58,1.417,12.0,66.667,0.75,49.331,0.0,kdj_d_oversold,[110  88  33  50],88,33,50,,
90.0,kdj_d_oversold^90^54^27^50,2026-03-01 23:00:00,2026-06-17 23:45:00,22.72,99.716,15.943,3.101,4.203,6.255,32.152,1.683,1.544,70.0,74.286,0.576,49.901,0.0,-3.004,-43.292,15.721,-0.958,-1.304,-2.754,45.199,2.366,1.767,17.0,64.706,0.473,48.327,0.0,16.06,512.71,3.936,19.924,28.545,130.256,25.734,1.347,1.429,21.0,76.19,1.475,51.294,0.0,7.102,124.363,4.568,5.669,8.47,27.222,21.936,1.148,1.476,21.0,80.952,0.508,50.416,0.0,1.782,46.149,7.518,1.529,2.132,6.139,30.183,1.58,1.215,14.0,71.429,0.515,49.415,0.0,kdj_d_oversold,[90 54 27 50],54,27,50,,
80.0,smi_oversold^80^64^0.0^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,6.087,22.097,23.901,0.687,0.935,0.925,32.162,1.683,1.863,58.0,74.138,0.417,49.435,0.0,-11.327,-268.444,22.326,-5.941,-8.175,-12.024,45.187,2.365,2.311,13.0,61.538,0.332,47.736,0.0,9.298,195.073,4.08,7.576,10.633,47.811,25.75,1.348,1.429,21.0,80.952,0.678,50.518,0.0,10.21,214.269,3.92,9.77,14.987,54.661,21.93,1.148,2.067,15.0,80.0,0.769,50.728,0.0,-0.682,-15.726,7.811,-0.52,-0.73,-2.013,30.239,1.583,1.417,12.0,75.0,0.311,48.411,0.0,smi_oversold,[80 64 0.0 'EMA'],64,0.0,EMA,,
70.0,smi_oversold^70^42^0.0^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,22.001,95.793,14.471,2.979,4.022,6.62,32.16,1.683,1.46,74.0,72.973,0.601,50.085,0.0,-0.643,-8.097,12.795,-0.179,-0.243,-0.633,45.202,2.366,1.767,17.0,64.706,0.541,48.77,0.0,14.0,392.725,3.936,15.259,21.814,99.773,25.738,1.347,1.305,23.0,73.913,1.293,50.88,0.0,7.03,122.601,4.568,5.589,8.197,26.836,21.937,1.148,1.348,23.0,82.609,0.447,50.989,0.0,0.634,14.531,7.562,0.481,0.673,1.922,30.235,1.583,1.215,14.0,64.286,0.61,49.498,0.0,smi_oversold,[70 42 0.0 'EMA'],42,0.0,EMA,,
100.0,smi_d_oversold^100^80^90^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,3.856,13.638,19.452,0.424,0.582,0.701,32.161,1.683,3.087,35.0,57.143,0.896,49.153,0.0,-2.508,-35.125,19.452,-0.777,-1.066,-1.806,45.195,2.366,3.338,9.0,55.556,0.717,48.819,0.0,-0.441,-5.506,8.735,-0.214,-0.289,-0.63,25.761,1.348,3.001,10.0,50.0,0.968,49.12,0.0,10.781,233.99,2.792,10.672,15.654,83.803,21.925,1.148,2.215,14.0,64.286,2.495,50.728,0.0,-3.42,-105.929,10.961,-3.504,-5.665,-9.664,30.232,1.582,3.401,5.0,60.0,0.201,47.157,0.0,smi_d_oversold,[100 80 90 0.0 'SMA'],80,90,0.0,SMA,
8.0,smi_d_oversold^8^4^6^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,32.301,157.463,9.713,4.917,6.295,16.211,32.025,1.676,0.199,543.0,61.326,0.809,50.014,0.0,13.979,390.495,9.713,8.643,10.581,40.201,45.182,2.365,0.185,162.0,59.877,0.905,50.787,0.0,2.884,41.342,6.862,1.637,2.245,6.024,25.248,1.322,0.2,150.0,60.0,0.745,49.379,0.0,6.238,103.944,4.361,4.757,6.907,23.833,21.853,1.144,0.218,142.0,62.676,0.76,49.844,0.0,6.2,264.092,5.922,8.739,12.734,44.593,30.221,1.582,0.187,91.0,64.835,0.755,50.0,0.0,smi_d_oversold,[8 4 6 0.0 'SMA'],4,6,0.0,SMA,
23.0,rvi_oversold^23^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,0.86,2.936,18.311,0.091,0.114,0.16,32.088,1.68,0.146,740.0,68.649,0.466,51.384,0.0,2.339,32.454,18.311,0.718,0.933,1.772,45.179,2.365,0.149,201.0,70.149,0.459,52.411,0.0,0.819,10.435,4.903,0.406,0.489,2.128,25.721,1.346,0.14,215.0,65.581,0.545,51.708,0.0,-1.342,-17.004,7.432,-0.785,-1.064,-2.288,21.651,1.133,0.149,208.0,68.269,0.444,50.676,0.0,-0.91,-21.479,5.041,-0.711,-0.859,-4.261,30.229,1.582,0.143,119.0,71.429,0.384,50.251,0.0,rvi_oversold,[23 0.0 'SMA'],0.0,SMA,,,
40.0,rvi_oversold^40^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,6.248,22.726,17.448,0.71,0.939,1.302,32.007,1.675,0.214,506.0,69.763,0.473,50.65,0.0,8.088,157.359,17.448,3.481,4.607,9.019,45.204,2.366,0.196,153.0,75.163,0.417,51.624,0.0,2.083,28.518,5.358,1.107,1.434,5.322,25.756,1.348,0.233,129.0,66.667,0.567,50.828,0.0,-2.066,-27.229,5.197,-1.241,-1.652,-5.239,21.95,1.149,0.212,146.0,69.863,0.387,51.301,0.0,-1.681,-43.064,9.407,-1.478,-2.331,-4.578,29.135,1.525,0.213,80.0,63.75,0.519,47.575,0.0,rvi_oversold,[40 0.0 'SMA'],0.0,SMA,,,
110.0,rvi_signal_oversold^110^99^0.0^EMA,2026-03-01 23:00:00,2026-06-17 23:45:00,4.159,14.76,22.109,0.459,0.611,0.668,32.16,1.683,2.349,46.0,73.913,0.42,49.746,0.0,-13.766,-379.508,22.109,-8.401,-11.098,-17.165,45.176,2.365,4.292,7.0,57.143,0.219,48.622,0.0,11.268,266.743,4.492,10.359,15.015,59.38,25.749,1.348,2.0,15.0,73.333,1.26,50.828,0.0,10.095,210.409,5.075,9.596,14.492,41.461,21.927,1.148,1.632,19.0,78.947,0.779,50.208,0.0,-1.401,-34.828,9.875,-1.152,-1.585,-3.527,30.242,1.583,2.125,8.0,75.0,0.281,49.08,0.0,rvi_signal_oversold,[110 99 0.0 'EMA'],99,0.0,EMA,,
11.0,rvi_signal_oversold^11^3^0.0^SMA,2026-03-01 23:00:00,2026-06-17 23:45:00,14.311,57.132,9.709,1.776,2.139,5.884,32.168,1.684,0.18,601.0,66.223,0.578,51.341,0.0,2.87,41.039,9.709,0.908,1.048,4.227,45.178,2.365,0.17,177.0,64.407,0.599,52.559,0.0,3.231,47.252,4.513,1.833,2.364,10.47,25.78,1.349,0.184,163.0,67.485,0.543,50.155,0.0,7.129,125.031,3.873,5.693,7.622,32.283,21.964,1.15,0.182,170.0,66.471,0.656,52.341,0.0,0.488,11.033,7.093,0.365,0.505,1.556,30.266,1.584,0.181,94.0,67.021,0.513,49.582,0.0,rvi_signal_oversold,[11 3 0.0 'SMA'],3,0.0,SMA,,
