param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
26.0,stoch_k_crossunder_d,[26 16 23],stoch_k_crossunder_d^26^16^23,4,4,128,0.024,0.12197269560493731,127,0.115,0.645,55.118,1.365,0.178,58.536585365853654,0.15216550387596903,127,0.111,0.876,48.819,1.484,0.127,-85.90604026845637,0.07868455479452054,126,0.157,1.133,56.349,1.141,0.139,-27.31788079470199,0.11142288614298324,16,23,
55.0,emacd_histogram_start_decrease,[55 99 38],emacd_histogram_start_decrease^55^99^38,4,4,267,0.049,0.12296188017037199,266,0.05,0.677,55.263,0.997,0.074,66.96428571428571,0.06548005908419499,266,0.118,0.859,56.767,1.107,0.137,64.22764227642277,0.15550724097788124,265,0.165,1.057,56.981,1.162,0.156,89.88326848249027,0.2178483916745506,99,38,
230.0,emacd_histogram_start_decrease,[230 598 322],emacd_histogram_start_decrease^230^598^322,4,4,71,0.013,0.12328771124833342,70,0.02,0.491,55.714,0.895,0.041,-254.19847328244276,0.014057026476578412,70,0.114,0.709,48.571,1.59,0.161,1067.5675675675677,0.15058290550070524,70,0.266,0.956,60.0,1.409,0.278,329.99999999999994,0.3554216317991632,598,322,
200.0,emacd_start_decrease,[200 280],emacd_start_decrease^200^280,4,4,93,0.017,0.12559893619928725,93,0.04,0.578,50.538,1.181,0.069,1471.8749999999995,0.05235986159169551,93,0.107,0.741,54.839,1.21,0.144,355.9585492227979,0.14110859649122806,93,0.215,1.013,60.215,1.217,0.212,247.72277227722773,0.2854321322803554,280,,
130.0,trix_start_decrease,[130],trix_start_decrease^130,4,0,21,0.004,0.12961438258869212,21,0.093,0.58,42.857,2.107,0.16,-1.0,0.0661438448275862,21,0.282,0.857,66.667,1.331,0.329,-1.0,0.20389554259043172,21,0.247,1.076,61.905,1.071,0.23,-1.0,0.17686898698884757,,,
150.0,smi_k_crossunder_d,[150 135 105],smi_k_crossunder_d^150^135^105,4,0,13,0.002,0.13520908034246573,13,0.279,0.511,84.615,1.08,0.546,-1.0,0.2059631506849315,13,0.218,0.8,61.538,1.25,0.272,-1.0,0.15675835,13,-0.074,1.279,38.462,1.39,0.058,-1.0,-0.074,135,105,
180.0,stoch_k_crossunder_d,[180 144  54],stoch_k_crossunder_d^180^144^54,4,0,21,0.004,0.13525895518443914,21,0.254,0.618,71.429,2.435,0.411,-1.0,0.1851076375404531,21,0.138,0.897,57.143,1.12,0.154,-1.0,0.09808615384615385,21,0.094,1.037,52.381,1.148,0.091,-1.0,0.06639645130183221,144,54,
70.0,kdj_k_crossunder_d,[70 56 21],kdj_k_crossunder_d^70^56^21,4,4,70,0.013,0.13819647283489225,69,0.127,0.572,62.319,1.143,0.222,2.9197080291970807,0.16876568181818183,69,0.118,0.719,57.971,1.093,0.164,169.42148760330576,0.1559175521557719,69,0.027,1.032,59.42,0.733,0.026,2816.6666666666642,0.03519183139534884,56,21,
90.0,kdj_k_crossunder_d,[90 54 27],kdj_k_crossunder_d^90^54^27,4,4,61,0.011,0.14264627251860798,60,0.153,0.645,60.0,1.305,0.237,-6.443914081145586,0.10964051162790697,60,0.182,0.768,56.667,1.392,0.237,192.54658385093165,0.24220692708333333,60,0.058,1.042,60.0,0.771,0.056,327.77777777777777,0.07581969289827255,54,27,
160.0,price_crossunder_ema,[160],price_crossunder_ema^160,4,4,116,0.021,0.14460886395673592,116,0.126,0.681,54.31,1.402,0.185,1591.0112359550562,0.16683066079295156,116,0.109,0.886,55.172,1.116,0.123,28699.999999999705,0.1434432618510158,116,0.09,1.009,51.724,1.179,0.089,0.0,0.09080277502477702,,,
