total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,adx_plus_higher_minus^12&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_plus_higher_minus^10&bb_price_crossover_low^14.0^3.4999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kdj_k_higher_d^40^32^28&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,rsi_neutral^11^60^40&bb_price_crossover_low^20.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,tsi_overbought^25^15^0.0^EMA&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^8^SMA&bb_price_crossover_low_2^210.0^2.0999999999999996&aroon_diff_crossunder0^59
0.0,0.0,0.0,0.0,stoch_k_overbought^29^9^50&kc_price_crossover_low^8.0^3.0^2.0999999999999996&roc_crossunder0^59
0.0,0.0,0.0,0.0,stoch_d_neutral^26^23^18^55^45&kdj_k_crossover_d_2^240^168^168^20&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,tsi_neutral^12^4^15.0^-15.0^EMA&bb_price_crossover_high^50.0^2.6999999999999997&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,atr_fast_higher_slow^110^198&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,price_higher_ema^35&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&bb_price_crossover_low_2^200.0^2.3&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,kdj_d_neutral^11^4^8^70^30&bb_price_crossover_low^14.0^3.4999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_higher_d^40^24^28&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^SMA&tsi_crossover_signal^230^138^207^SMA&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^8^SMA&smi_k_crossover0^160^128^EMA&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,price_higher_sma^55&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,ma_atr_long_period^90.0^90.0^1.5999999999999999&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,adx_plus_higher_minus^10&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_k_higher_d^90^27^63&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,kdj_d_neutral^11^4^8^70^30&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,mass_higher1^180^54&kdj_k_crossover_d_2^240^168^168^20&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,emacd_increase^55^88&second_wave_trend_1^60&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,trix_increase^45&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kdj_k_higher_d^40^32^28&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&smi_k_crossover_d_2^80^56^24^25&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,smi_overbought^8^4^0.0^SMA&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,aroon_diff_higher0^50&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_lower_threshold^200.0^10.0&adx_crossover_threshold^160.0^15.0&roc_crossunder0^59
0.0,0.0,0.0,0.0,skew_positive^60^EMA&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,smacd_higher_signal^25^65^15&bb_price_crossover_low^14.0^3.4999999999999996&roc_crossunder0^89
0.0,0.0,0.0,0.0,smacd_histogram_increase^10^22^6&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smacd_histogram_increase^10^22^6&stoch_k_crossover_d_2^250^200^225^15&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,supertrend_long_period^210.0^3.0999999999999996&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^16^38&adx_crossover_threshold^170.0^15.0&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,emacd_higher_signal^25^35^27&bb_price_crossover_low^20.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_d_neutral^26^23^18^55^45&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,stoch_d_overbought^20^8^18^50&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_higher1^12^EMA&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_higher_d^150^45^135&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_neutral^17^7^75^25&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_neutral^11^3^25.0^-25.0^EMA&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rvi_higher_signal^55^50&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,adx_plus_higher_minus^10&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_d_overbought^8^3^4^50&adx_crossover_threshold^170.0^15.0&roc_crossunder0^59
0.0,0.0,0.0,0.0,ma_atr_long_period^8.0^8.0^1.2&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,trix_higher0^12&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,atr_fast_higher_slow^110^198&kdj_k_crossover_d_2^250^175^125^15&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^16^38&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&tsi_crossover0^220^110^SMA&aroon_diff_crossunder0^59
0.0,0.0,0.0,0.0,stoch_d_overbought^20^8^18^50&kc_price_crossover_low^8.0^3.0^2.0999999999999996&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,emacd_histogram_increase^45^108^49&second_wave_trend_2^40&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,mass_higher1^150^60&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,atr_fast_higher_slow^110^198&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,ma_atr_long_period^8.0^8.0^1.2&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,stoch_d_overbought^8^3^4^50&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rsi_overbought^14^50&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,kdj_d_neutral^11^4^8^70^30&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,price_higher_ema^45&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,rvi_overbought^40^0.0^EMA&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,adx_higher_threshold^80.0^10.0&bb_price_crossover_low_2^210.0^2.0999999999999996&roc_crossunder0^59
0.0,0.0,0.0,0.0,atr_fast_higher_slow^110^198&kdj_k_crossover_d_2^240^168^168^20&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kdj_k_overbought^50^15^50&bb_price_crossover_low_2^210.0^2.0999999999999996&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,emacd_histogram_increase^60^156^78&kc_price_crossover_low_2^14.0^6.0^1.9&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,ema_fast_higher_slow^20^32&bb_price_crossover_low^14.0^3.4999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_k_neutral^17^7^75^25&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&roc_crossunder0^59
0.0,0.0,0.0,0.0,smacd_higher_signal^25^65^15&kc_price_crossover_low^8.0^3.0^2.0999999999999996&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,price_higher_sma^60&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,mass_higher1^150^60&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,price_higher_sma^60&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,skew_negative^180^EMA&stoch_k_crossover_d_2^250^200^225^15&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,stoch_d_overbought^8^3^4^50&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,tsi_higher_signal^20^14^12^EMA&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^SMA&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,tsi_higher_signal^35^18^18^SMA&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,tsi_higher_signal^20^14^12^EMA&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,tsi_higher_signal^20^14^12^EMA&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_k_overbought^29^9^50&kc_price_crossover_low^8.0^3.0^2.0999999999999996&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,tsi_higher_signal^20^14^12^EMA&bb_price_crossover_low^20.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_d_neutral^26^23^18^55^45&adx_crossover_threshold^160.0^15.0&aroon_diff_crossunder0^109
