开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,strategy_name
2026-02-16 06:45:00,2026-06-18,18.324,65.623,3.89,4.088,3.436,16.87,16.053,0.84,0.719,64.0,48.438,2.205,49.136,6.4,emacd_increase^55^88&sma_fast_crossover_slow_3^25^45&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.366,65.799,2.587,4.287,3.378,25.436,15.35,0.803,0.731,41.0,48.78,3.34,50.0,4.1,rsi_overbought^14^50&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.446,66.139,4.148,3.99,3.417,15.946,16.576,0.868,0.698,52.0,51.923,2.126,49.431,5.2,skew_negative^180^EMA&emacd_start_increase^140^252&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.456,66.18,2.462,4.61,3.483,26.884,14.357,0.751,0.993,24.0,62.5,3.043,49.936,2.4,mass_higher1^180^54&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.47,66.24,2.89,4.289,3.354,22.919,15.445,0.808,0.848,36.0,55.556,2.712,49.85,3.6,adx_higher_threshold^50.0^10.0&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,18.499,66.36,3.764,4.504,2.928,17.628,14.734,0.771,0.856,27.0,55.556,2.752,50.0,2.7,emacd_higher_signal^12^29^8&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.5,66.366,3.351,3.949,3.373,19.806,16.806,0.88,0.671,56.0,48.214,2.36,49.796,5.6,stoch_k_higher_d^40^24^28&emacd_start_increase^120^288&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.509,66.402,2.721,5.214,3.947,24.405,12.734,0.667,0.822,36.0,55.556,3.277,50.181,3.6,emacd_histogram_increase^45^108^49&smi_k_crossover_d_2^60^48^42^15&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.519,66.446,2.985,4.203,3.418,22.258,15.81,0.828,0.858,37.0,54.054,2.762,50.024,3.7,adx_plus_higher_minus^10&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,18.528,66.484,3.939,4.492,3.076,16.877,14.802,0.775,0.995,26.0,65.385,1.96,49.616,2.6,skew_positive^60^EMA&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,18.541,66.536,2.819,4.354,3.533,23.606,15.281,0.8,0.836,35.0,48.571,3.354,49.582,3.5,stoch_d_overbought^8^3^4^50&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.543,66.546,4.349,3.963,3.551,15.301,16.792,0.879,0.967,37.0,48.649,3.021,48.183,3.7,atr_fast_higher_slow^90^162&kdj_k_crossover50^29^23&trailing_stop^34^3.5
