total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-29.769,27.113,1.839,284.0,33.011,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_crossover50^240|rsi_fast_crossover_slow^25^60|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-29.517,26.502,1.9,283.0,32.637,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|emacd_histogram_start_increase^150^360^90|rsi_crossover50^250&roc_crossunder0^59|trailing_stop^34^2.5
-29.435,27.208,1.838,283.0,35.682,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|sma_fast_crossover_slow_3^130^234&roc_crossunder0^59|trailing_stop^34^2.5
-29.411,26.148,1.965,283.0,35.901,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|bb_price_crossover_low^170.0^3.3|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312&roc_crossunder0^59|trailing_stop^34^2.5
-29.222,26.071,1.938,280.0,34.634,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|smacd_histogram_start_increase_2^230^598^230|rsi_fast_crossover_slow^30^48|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-29.143,28.369,1.747,282.0,33.247,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|emacd_histogram_start_increase^150^360^90|rsi_crossover50^250&roc_crossunder0^59|trailing_stop^34^2.5
-29.114,27.305,1.854,282.0,35.128,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-29.083,28.47,1.742,281.0,33.189,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|rsi_crossover50^250|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-28.964,26.786,1.922,280.0,36.104,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|mass_crossover1^90^27&roc_crossunder0^59|trailing_stop^34^2.5
-28.768,26.165,1.938,279.0,33.967,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|adx_plus_crossover_minus^90|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-28.728,26.429,1.949,280.0,34.677,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|smacd_start_increase^140^364&roc_crossunder0^59|trailing_stop^34^2.5
-28.628,27.66,1.83,282.0,34.617,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|smacd_start_increase^140^364|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-28.458,27.758,1.826,281.0,34.452,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|smacd_start_increase^140^364|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-28.372,26.69,1.92,281.0,33.806,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|smacd_start_increase^140^364|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-28.346,27.758,1.809,281.0,34.744,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&smacd_histogram_start_increase_2^230^598^230|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-28.286,27.857,1.803,280.0,34.686,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&smacd_histogram_start_increase_2^230^598^230|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-28.169,26.95,1.886,282.0,31.458,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|emacd_histogram_start_increase^150^360^90|rsi_crossover50^250&roc_crossunder0^59|trailing_stop^34^2.5
-27.919,25.979,2.011,281.0,34.382,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|bb_price_crossover_low^170.0^3.3|smacd_start_increase^120^312&roc_crossunder0^59|trailing_stop^34^2.5
-27.908,27.5,1.845,280.0,33.917,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|mass_crossunder1^120^84|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-27.834,26.523,1.925,279.0,33.411,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|smacd_histogram_start_increase_2^230^598^230|rsi_fast_crossover_slow^25^60|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-27.738,27.599,1.841,279.0,33.753,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|mass_crossunder1^120^84|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-27.451,28.47,1.783,281.0,33.88,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|smacd_start_increase^140^364|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
