total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
3.712,40.517,1.492,348.0,32.145,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|emacd_start_increase^150^420|emacd_histogram_start_increase^220^572^176|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
4.15,43.421,1.329,304.0,38.237,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|roc_crossover0^55|mass_crossover1^130^78|rvi_crossover_signal^18^13&roc_crossunder0^59|trailing_stop^34^3.5
4.934,40.634,1.493,347.0,31.958,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|rvi_crossover_signal^18^13|emacd_start_increase^150^420|emacd_histogram_start_increase^220^572^176&roc_crossunder0^59|trailing_stop^34^2.5
5.99,41.108,1.471,343.0,32.406,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|rvi_crossover_signal^18^13|emacd_histogram_start_increase^220^572^176|smi_d_crossover0^250^125^75^EMA&roc_crossunder0^59|trailing_stop^34^2.5
6.316,100.0,100.0,3.0,0.452,skew_negative^170^EMA|smi_overbought^230^115^0.0^SMA&smacd_crossover_signal_3^210^294^189|smacd_crossover_signal_3^220^308^154|ma_atr_long_signal^8.0^8.0^1.9999999999999998|trix_crossover0^160&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
8.08,41.04,1.488,346.0,30.52,bb_neutral^18.0^1.9|rvi_higher_signal^8^2&price_crossover_sma^110|rvi_crossover_signal^18^13|emacd_histogram_start_increase^220^572^176|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
8.175,39.058,1.614,361.0,33.332,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&rvi_crossover0^130^SMA|roc_crossover0^55|second_wave_trend_2^6|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
8.531,38.547,1.653,358.0,30.463,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&price_crossover_sma^110|roc_crossover0^55|rvi_crossover0^120^SMA|rvi_crossover_signal^18^13&roc_crossunder0^59|trailing_stop^34^2.5
8.562,41.349,1.473,341.0,30.747,bb_neutral^18.0^1.9|rvi_higher_signal^8^2&price_crossover_sma^110|rvi_crossover_signal^18^13|emacd_histogram_start_increase^220^572^176|emacd_crossover_signal^70^154^56&roc_crossunder0^59|trailing_stop^34^2.5
9.086,39.833,1.57,359.0,32.336,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|emacd_start_increase^150^420|tsi_crossover_signal^220^198^176^SMA|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
9.347,40.401,1.535,349.0,30.536,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&price_crossover_sma^110|emacd_histogram_start_increase^220^572^176|rvi_crossover_signal^20^12|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
9.51,39.167,1.616,360.0,32.755,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&rvi_crossover0^130^SMA|roc_crossover0^55|rvi_crossover_signal^18^13|second_wave_trend_2^6&roc_crossunder0^59|trailing_stop^34^2.5
9.743,37.921,1.707,356.0,30.744,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&roc_crossover0^55|rvi_crossover_signal^18^13|adx_plus_crossover_minus^80|emacd_start_increase^160^384&roc_crossunder0^59|trailing_stop^34^2.5
9.763,78.571,1.981,14.0,1.503,rsi_overbought^130^50|skew_negative^170^EMA&ma_atr_long_signal^8.0^8.0^1.9999999999999998|tsi_crossover_signal^220^198^176^SMA|trix_crossover0^160|sma_fast_crossover_slow_2^200^560&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
9.828,39.155,1.62,355.0,29.751,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&price_crossover_sma^110|roc_crossover0^55|rvi_crossover_signal^20^12|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
9.978,40.286,1.546,350.0,30.482,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&price_crossover_sma^110|rvi_crossover_signal^18^13|emacd_histogram_start_increase^220^572^176|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
10.169,38.333,1.68,360.0,33.127,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|second_wave_trend_2^6|adx_plus_crossover_minus^80|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
10.459,39.045,1.632,356.0,29.7,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&price_crossover_sma^110|roc_crossover0^55|rvi_crossover_signal^18^13|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
11.149,38.781,1.655,361.0,31.832,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|second_wave_trend_2^6|emacd_start_increase^150^420|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
11.286,100.0,100.0,8.0,1.052,kc_neutral^35.0^35.0^2.8999999999999995|skew_negative^18^EMA&ma_atr_long_signal^10.0^12.0^2.5999999999999996|ma_atr_long_signal^8.0^8.0^1.9999999999999998|trix_crossover0^160|stoch_k_crossover_d_2^220^88^154^15&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
11.33,43.206,1.374,287.0,28.097,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|emacd_histogram_start_increase^220^572^176|rvi_crossover_signal^20^12|smacd_histogram_start_increase_2^60^108^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
11.504,38.44,1.682,359.0,32.559,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|rvi_crossover_signal^18^13|second_wave_trend_2^6|adx_plus_crossover_minus^80&roc_crossunder0^59|trailing_stop^34^2.5
11.528,41.846,1.464,325.0,33.226,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&rvi_crossover0^130^SMA|roc_crossover0^55|emacd_histogram_start_increase^220^572^176|rvi_crossover_signal^20^12&trailing_stop^34^3.0|roc_crossunder0^59
11.547,39.377,1.617,353.0,29.672,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&price_crossover_sma^110|emacd_start_increase^150^420|rvi_crossover_signal^20^12|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
11.614,40.111,1.566,359.0,32.705,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|rvi_crossover0^130^SMA|roc_crossover0^55|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
11.636,38.997,1.644,359.0,31.737,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|second_wave_trend_2^6|emacd_start_increase^160^384|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
11.792,40.282,1.559,355.0,31.498,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|roc_crossover0^55|rvi_crossover_signal^18^13|tsi_crossover_signal^220^198^176^SMA&roc_crossunder0^59|trailing_stop^34^2.5
12.178,39.266,1.629,354.0,29.622,kc_neutral^10.0^8.0^1.7|rvi_higher_signal^8^2&price_crossover_sma^110|rvi_crossover_signal^18^13|emacd_start_increase^150^420|smacd_histogram_start_increase_2^60^108^72&roc_crossunder0^59|trailing_stop^34^2.5
12.186,88.889,7.865,9.0,1.049,rsi_overbought^130^50|skew_negative^170^EMA&ma_atr_long_signal^10.0^12.0^2.5999999999999996|smacd_crossover_signal_3^210^294^189|ma_atr_long_signal^8.0^8.0^1.9999999999999998|trix_crossover0^160&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
12.483,38.889,1.657,360.0,31.262,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|rvi_crossover_signal^18^13|second_wave_trend_2^6|emacd_start_increase^150^420&roc_crossunder0^59|trailing_stop^34^2.5
12.921,42.105,1.458,323.0,32.774,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&price_crossover_sma^110|rvi_crossover0^130^SMA|roc_crossover0^55|rvi_crossover_signal^18^13&trailing_stop^34^3.0|roc_crossunder0^59
