total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,smi_d_overbought^40^20^12^0.0^SMA&kdj_k_crossover_d_2^220^154^154^15&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&second_wave_trend_1^8&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,smi_overbought^40^24^0.0^SMA&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,roc_higher0^100&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,tsi_overbought^25^20^0.0^SMA&kc_price_crossover_low_2^25.0^10.0^1.5&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smacd_histogram_increase^150^210^120&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&adx_crossunder_threshold^180.0^10.0&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,stoch_k_higher_d^80^72^72&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,supertrend_long_period^160.0^1.9&stoch_k_crossover_d_2^210^189^189^15&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rsi_overbought^70^50&bb_price_crossover_low^220.0^3.6999999999999993&roc_crossunder0^89
0.0,0.0,0.0,0.0,rvi_signal_overbought^50^20^0.0^SMA&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,kdj_k_higher_d^70^63^49&bb_price_crossover_low_2^180.0^1.9&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,atr_fast_lower_slow^110^264&kdj_k_crossover_d_2^220^154^154^15&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,emacd_increase^190^456&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&smacd_crossover_signal^200^360^140&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,kdj_k_higher_d^70^63^49&bb_price_crossover_low^230.0^3.6999999999999993&roc_crossunder0^89
0.0,0.0,0.0,0.0,rvi_overbought^140^0.0^EMA&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,trix_higher0^30&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&smacd_crossover_signal^200^360^140&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,supertrend_long_period^10.0^3.4999999999999996&bb_price_crossover_low_2^130.0^2.0999999999999996&aroon_diff_crossunder0^59
0.0,0.0,0.0,0.0,rvi_overbought^140^0.0^EMA&kdj_k_crossover_d_2^210^168^147^15&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&bb_price_crossover_low_2^180.0^1.9&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,ma_atr_long_period^90.0^108.0^1.7999999999999998&kc_price_crossover_low_2^80.0^32.0^1.5&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,ma_atr_long_period^160.0^192.0^1.0&bb_price_crossover_low^230.0^3.6999999999999993&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,adx_plus_higher_minus^100&kc_price_crossover_low^20.0^8.0^3.8999999999999995&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,price_higher_sma^110&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^2.5
